symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
PTGFRN,0,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,1,1,0,0,1,0,-1,1,1,1,1,0,0,0,-1,-1,1,0,-1,0,1,1,-1,1,1,0,1,1,1,-1,0,0,0,0,0,-1,1,1,0,1,-1
PTGIR,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
PTGIS,0,1,0,0,1,1,1,1,0,0,0,-1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,2,1,0,1,1,-2,1,1,1,-1,1,1,1
PTGR1,0,1,-1,0,1,0,0,1,1,-1,0,-1,0,-1,-1,-1,0,0,0,0,1,0,-1,0,-1,0,0,-1,0,1,0,-1,-1,0,1,0,-1,0,0,0,1,-1,0,0,0,-1,1,0,-1,1,1,1,-1,-1,-1
PTGR2,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,1,0,-1,0,-1,0,1,1,-1,1,0,1,-1,1,-1,1,0,-1,0,0,-1,-1,2,-1,0,0,0,1,-1,0,-1,0,-1
PTGS1,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,1,0,-1,0,-1,0,0,-1,-1,1,-1,-1,-1,0,1,0,1,0,0,0,1,-1,0,0,0,1,1,0,0,1,1,1,-1,-1,-1
PTGS2,0,1,1,1,1,1,0,1,1,1,0,0,-2,0,0,0,0,0,1,0,1,0,2,0,1,-1,0,0,1,2,1,0,2,1,-1,-2,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1
PTH,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,-1,-1,1,-1,0,0,1,0,-1,0,-1,0,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,2,0,0,0,1,0,0,1,-1,0,1,-1,-1,0,-1,-1,1
PTH1R,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,1,-1,-1,1,-1,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,1,0,-1,1,-1,1,-1,1,0,0,0,-1,-1,-1,-1,-1,1
PTH2,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,1,1,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
PTH2R,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,1,0,0,-1,0,1,0,0,-1,0,0,-1,0,1,1,1,0,0,1,-1,0,0,1,1,0,1,0,1,0,0,0,-1,0,1,-1,1,0,1,1,0
PTHLH,0,0,0,2,0,1,0,0,-1,1,0,0,0,1,-1,-1,1,0,0,0,1,1,0,-1,-1,0,0,1,2,0,0,1,0,0,0,2,1,1,1,0,0,0,1,1,2,-1,-1,0,-2,1,0,0,0,1,1
PTK2,1,1,1,-1,1,1,0,-1,0,0,0,1,0,1,1,2,2,1,0,1,2,0,1,1,-1,1,2,2,1,-1,1,-1,2,1,2,1,2,1,1,0,1,0,0,1,0,0,0,0,-1,1,1,1,2,0,1
PTK2B,-1,-1,0,0,1,0,0,-1,0,-1,0,0,0,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,2,0,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0,0
PTK6,0,0,-1,0,1,1,1,1,-1,1,0,-1,0,-1,1,1,1,1,0,1,1,1,-1,1,-1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,-1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
PTK7,0,-1,-1,0,1,-1,0,-1,0,-1,0,-1,0,1,-1,1,-1,-1,1,0,1,0,1,2,1,1,0,0,-1,-1,1,-1,1,0,-1,0,0,-1,1,0,1,0,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,-1
PTMA,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,1,0,0,-1,0,1,0,-1,-1,-1,0,0,0,0,1,1,-1,-1,1,-1,0,-1,-1,1,0,1,-1,1,0,0,0,-1,0,0,-1,1,0,0,1,-1
PTMS,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,-1,0,1
PTN,1,1,0,1,0,1,0,0,1,1,1,1,0,0,2,1,1,1,1,1,0,2,1,1,0,1,0,1,-1,1,-1,0,2,0,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,1,-1,1,1,1,1,2
PTOV1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,0,1,0,0,-1,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,1,1,-1,1,0,1,-1,1,1,-1,1,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1
PTP4A1,1,-1,-1,0,1,-1,0,2,-1,1,0,0,0,1,-1,-1,0,-1,0,0,1,-1,-1,1,1,-1,1,0,0,0,2,1,0,0,1,0,0,-1,1,0,1,0,0,-1,1,1,1,0,0,1,-1,0,2,-1,-1
PTP4A2,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,0,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,1,0,-1
PTP4A3,1,1,1,-1,1,1,0,-1,0,-1,0,1,0,1,1,2,2,1,0,1,2,0,0,0,-1,1,1,2,1,-1,1,-1,2,1,2,1,-1,1,1,0,1,-1,0,1,0,0,0,0,-1,1,1,-1,0,0,1
PTPA,0,0,-1,-1,1,-1,0,1,0,1,0,-1,0,-1,-1,-1,-1,0,0,0,1,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,0,-1,0,1,-1,-1,0,0,-1,1,0,-1,1,1,1,-1,-1,-1
PTPDC1,0,1,-1,0,1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,0,-1,0,0,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,-1,0,0,1,0,0,0,0,-1,1,0,0,-1,1,1,-1,-1,-1
PTPMT1,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,1,-1,0,0,1,0,1,0,1,0,0,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,0,-1,-1,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
PTPN1,0,1,0,0,1,1,1,1,0,0,0,-1,0,0,1,1,1,1,0,1,1,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,1,0,1,1,-2,1,1,1,-1,1,1,1
PTPN2,0,-1,-1,0,0,1,0,-1,1,-1,0,0,0,1,0,1,1,-1,0,-1,0,1,1,0,1,-1,0,-1,-1,0,1,1,-1,1,1,1,1,1,0,0,-1,0,-1,-1,0,1,-1,0,0,-1,-1,0,-1,-1,-1
PTPN3,0,1,0,0,1,0,0,1,1,-1,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,-1,0,0,-1,-1,1,0,-1,-1,0,1,0,-1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,-1,-1,0
PTPN4,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,0,1,0,1,0,0,1,1,0,-1,1,2,0,0,1,1,0,0,0,1,-1,0,0,-1,0,0,-1,1,0,1,1,-1
PTPN5,0,1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,-1,-1,1,-1,0,0,1,0,-1,0,-1,0,0,-1,-1,-1,1,1,-1,1,-1,1,-1,0,1,-1,0,0,1,0,0,1,-1,0,1,-1,-1,0,-1,-1,1
PTPN6,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,-1,-1,0,0,-1,0,1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,0,1,-1,0,0,1,0,0,0,-1,0,-1,-1,-1,0,1,-2,0,0,-1,0,1
PTPN7,-1,1,0,1,1,1,0,1,0,1,0,-1,0,-1,1,0,-1,0,1,-1,0,0,1,0,1,-1,-1,0,1,1,1,1,1,1,-1,-2,1,0,1,0,1,0,0,0,-1,-1,0,1,-1,1,1,1,-1,0,-1
PTPN9,-1,-1,1,-1,-1,-1,0,1,0,1,0,0,0,-1,-1,-1,1,-1,0,0,0,2,0,-1,-1,0,1,0,1,1,-1,-1,-1,1,-1,-1,1,0,-1,0,1,-1,0,0,-1,-1,-1,0,0,0,0,1,1,-1,-2
PTPN11,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,-1,0,-1,0,0,1,-1,1,-1,0,-1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,0,1,-1,-1,2,0,1
PTPN12,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,-1,0,0,1,-1,1,1,0,-1,0,-1,1,1,1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,0,1,2,1
PTPN13,-1,-1,-1,0,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,-1
PTPN14,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,0,1,-1,-1,0,1,1,1,0,-1,0,-1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,-1
PTPN18,0,1,0,1,-1,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,1,0,0,0,0,1,1,0,-1,1,1,0,0,1,1,0,1,-1,1,-1,0,0,-1,0,0,-1,1,0,1,1,-1
PTPN20,0,1,0,1,-1,-1,0,0,0,0,0,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,0,0,0,-1,0,0,1,1,1,-1,0,1,1,-1,0,-1,-1,-1,0,-1,-1,0,0,-2,0,1,1,-1,1,-2,-1,-1
PTPN21,0,-1,0,-1,-1,-1,0,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1,1,0,-1,0,0,0,1,1,-1,1,1,1,-1,1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,1,-1,0,-1,1,-1
PTPN22,0,-1,-1,0,1,0,0,-1,-1,0,0,0,0,-1,1,1,0,0,1,0,-1,1,2,1,1,0,0,0,-1,-1,1,1,-1,0,1,1,-1,1,1,0,1,2,1,-1,0,0,0,0,0,-1,1,1,1,1,-1
PTPN23,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,0,1,-1,-1,1,-1,0,0,-1,0,-1,0,0,-1,-1,-1,-1,1,-1,0,1,0,0,-1,-1,0,-1,1,-1,1,-1,1,0,0,0,-1,-1,-1,-1,-1,1
PTPRA,0,-1,1,0,0,-1,1,1,-1,1,0,-1,0,1,-1,1,0,1,-1,0,0,1,-1,0,1,1,-1,0,-1,1,-1,-1,0,1,1,1,0,1,1,0,0,-1,1,1,0,-1,1,0,1,0,1,0,1,0,1
PTPRB,-1,0,0,2,-1,1,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,1,0,2,-1,-1,0,2,1,1,1,0,0,1,0,-1,1,1,0,0,0,0,0,-1,1,1,1,-1,0,0,1,0,0,2,1,1
PTPRC,0,1,0,1,1,1,1,1,1,2,0,0,-2,0,1,0,0,0,1,0,0,0,2,0,1,-1,0,0,1,1,1,0,1,1,-1,-2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
PTPRCAP,0,-1,0,0,-1,0,0,0,0,2,1,-1,0,-1,1,1,1,0,0,0,1,0,1,1,1,0,-1,2,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,1,-1,2,0,-1,0,1,1,2,-1,-1,-1,1
PTPRD,0,1,1,0,2,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,0,0,-1,0,1,-1,-2,-2,-1,0,1,-1,-1,0,0,1,-1,1,-1,-2,-1,-1,-2,0,1,1,-1,-2,-1,-1,1,0,-1,-1,-1,1,-1,-1,-1
PTPRE,0,-1,0,1,-2,0,0,0,0,0,0,2,0,-1,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,1,1,1,0,0,0,-1,-2,1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,-1
PTPRF,0,-1,-1,-1,1,0,0,0,-1,2,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,0,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,0,-1,1,1,0,0,-1
PTPRG,0,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,-1,-1,-1,0,0,2,2,0,-1,0,0,-1,0,0,0,0,0,0,2,1,0,-1,-1,0,-1,1,2,1,-1,1,1,0,0,-1,-1,0,2,-1,1
PTPRH,-1,1,1,-1,-1,-1,0,0,-1,0,0,0,0,-1,1,0,1,0,0,0,-1,0,-1,0,1,0,1,-1,-1,-1,-1,0,2,1,-1,1,0,1,0,1,1,-1,1,-1,0,0,0,0,0,-1,-1,0,-1,1,-1
PTPRJ,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,-1,1,-1,0,0,1,0,1,1,1,0,0,-1,1,-1,1,2,-1,1,-1,1,-1,1,1,0,-1,0,-1,0,0,1,-1,0,1,1,-1,1,-1,-1,1
PTPRK,0,-1,-1,0,1,-1,0,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1,1,0,0,-1,0,0,0,-1,0,-1,0,-1,-1,1,0,0,0,0,-1,1,-1,0,0,1,-1,-1,0,-1,-1,0
PTPRM,0,-1,-1,0,0,1,0,-1,1,-1,0,0,0,1,0,1,1,-1,1,-1,-1,1,1,0,1,-1,0,-1,-1,0,1,1,-1,1,1,1,1,1,1,0,-1,0,-1,-1,-1,1,-1,0,0,-1,-1,1,-1,-1,-1
PTPRN,0,-1,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,1,0,0,-1,0,1,0,-1,-1,-1,0,-1,0,0,1,1,-1,0,1,-1,0,-1,-1,1,0,1,-1,1,0,0,0,-1,0,0,-1,1,0,0,0,-1
PTPRN2,1,1,0,1,1,2,0,0,0,0,1,0,0,0,2,1,1,1,1,1,-1,1,2,1,-1,2,0,2,-1,1,1,0,0,0,1,1,1,1,1,1,1,1,-1,1,-1,0,1,1,1,-1,1,1,0,1,1
PTPRO,0,0,1,2,0,1,0,0,-1,1,0,0,0,1,-1,-1,0,0,-1,0,1,1,-1,-1,-1,0,0,1,2,0,0,0,0,0,0,-1,1,1,1,0,0,0,-1,1,-1,-1,-1,0,1,1,0,0,1,1,1
PTPRQ,-1,0,1,2,-1,1,0,0,1,-1,0,0,-2,0,0,-1,0,0,0,2,1,0,2,0,-1,0,2,1,0,1,0,0,-1,0,-1,1,1,0,0,0,0,0,-1,1,1,1,-1,0,0,1,0,0,-1,1,2
PTPRR,-1,0,1,2,-1,1,0,0,1,-1,0,0,0,0,0,-1,0,0,0,0,1,1,2,-1,-1,0,2,1,1,1,0,1,1,0,-1,1,1,0,0,0,0,0,-1,1,1,1,-1,0,1,1,0,0,2,1,2
PTPRS,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1
PTPRT,0,1,0,0,1,1,1,1,0,0,0,-1,0,-1,1,1,1,1,0,2,1,1,2,1,0,1,0,1,1,1,-1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,-1,2,1,2
PTPRU,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,-1,0,-1
PTPRVP,-1,1,0,1,1,1,0,1,0,1,0,-1,0,-1,1,0,-1,0,1,-1,0,0,1,0,1,-1,-1,0,1,1,1,1,1,1,-1,-2,1,0,1,0,1,0,0,0,-1,-1,0,1,-1,1,1,1,-1,0,-1
PTPRZ1,1,1,1,2,0,1,0,0,1,1,1,0,0,0,2,1,1,1,1,0,0,2,1,0,0,1,0,1,-1,1,1,0,2,0,-1,1,1,1,1,1,0,1,1,1,-1,0,1,1,1,-1,1,0,1,2,2
PTRH1,0,0,-1,-1,1,-1,0,1,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,1,0,-1,0,0,0,-1,-1,-1,1,-1,-1,-1,0,-1,0,1,0,-1,0,1,-1,-1,0,0,1,1,0,-1,1,1,1,-1,-1,-1
PTRH2,0,1,1,1,-2,2,0,1,0,0,0,2,0,1,1,-1,0,0,0,0,-1,0,2,0,-1,1,-1,0,-1,1,1,0,-1,0,1,1,0,-2,1,1,1,1,1,1,0,-1,-1,0,0,1,1,1,1,1,-1
PTRHD1,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,-1,-1,1,0,0,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,0,1,1,0,1,-1,0,1,-1,1,0,0,1,-1
PTS,0,-1,-1,0,0,-1,0,0,0,0,1,0,0,-1,-1,0,1,0,0,0,1,0,-1,1,1,0,0,-1,1,-1,1,-1,0,1,1,1,1,0,1,0,-1,-1,-1,-1,-1,0,-1,0,1,1,-2,-1,0,-1,1
PTTG1,0,1,0,0,1,1,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,2,1,1,1,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,-1,1,-1,-1,-1
PTTG1IP,0,1,-1,-1,-1,-1,0,-1,1,-1,0,-1,0,0,-1,0,-1,-1,1,-1,1,1,0,0,0,0,-1,-1,-1,-1,1,1,1,0,-1,0,1,-1,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,1
PTTG2,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,-1,-1,1,-1,1,-1,1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,-1,-1
PTTG3P,1,1,0,0,1,1,0,0,1,-1,0,2,0,1,1,2,1,1,0,0,1,-1,0,-1,-1,1,0,1,-1,0,0,1,2,1,1,1,-1,1,0,0,1,1,1,1,0,-1,0,0,0,1,1,0,2,1,1
PTX3,0,0,0,0,0,1,0,1,1,-1,0,0,0,0,1,1,0,-1,0,0,0,1,1,-1,0,0,0,1,1,0,1,1,2,0,-1,0,2,1,-1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
PTX4,0,-1,-1,1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,-1,0,-1,0,1,-1,0,-1,-1,-1,-1,-1,-1,1
PUF60,1,1,1,-1,1,1,-1,-1,0,-1,0,1,0,1,1,2,1,1,0,1,2,0,0,0,-1,1,0,2,1,-1,1,0,2,1,2,1,-1,1,1,0,1,-1,0,1,0,0,0,0,-1,1,1,-1,0,0,1
PUM1,0,-1,-1,-1,1,-1,0,0,-1,-1,0,-1,0,-1,0,1,0,0,1,0,0,1,-1,-1,1,0,-1,-1,-1,-1,1,-1,0,0,-1,0,1,0,1,0,1,0,1,-1,0,0,0,0,-1,-1,-1,1,1,0,-1
PUM2,0,1,1,1,-1,0,0,0,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,-1,-1,1,0,0,1,1,1,1,1,0,1,-1,0,0,1,1,0,1,0,1,1,-1,1,-1,0,1,-1,1,0,0,1,-1
PUM3,0,1,0,0,1,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,1,-1,-1,0,-1,0,0,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,-1,1,0,-1,-1,-1,1,-1,-1,-1
PURA,0,1,0,0,1,1,0,1,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,2,1,0,1,0,0,1,1,1,1,1,0,2,0,0,1,0,1,1,1,-1,-1,-1
PURB,1,1,0,1,1,1,0,-1,1,1,2,0,0,0,1,1,1,1,0,0,0,0,-1,0,1,0,1,1,0,1,1,-1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,0,1,1
PURG,-1,-1,1,0,1,0,0,-1,0,-1,0,1,0,-1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,1,-1,-1,2,-1,-1,-1,-1,0,1,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,0,0
PUS1,-1,-1,0,1,-1,1,0,1,0,1,0,-1,0,-1,-1,-1,0,0,0,1,1,0,-1,-1,-1,0,0,1,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,0,-1,-1,0,1,0,1,-1,0,0,1,0,-1,-2,0,1
PUS3,0,-1,-1,0,0,-1,0,0,0,-1,1,0,0,1,-1,0,1,0,0,0,1,0,-1,1,1,0,0,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,1,2,-2,-1,-1,-1,1
PUS7,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,0,2,0,-1,1,2,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,0,1,1,0
PUS7L,-1,-1,1,2,-1,1,0,0,1,-1,0,0,0,-1,0,-1,0,0,0,0,1,1,1,-1,-1,0,1,1,0,1,0,2,1,0,-1,1,1,0,0,0,1,0,-1,1,1,1,-1,0,0,1,0,0,1,1,1
PUS10,0,1,1,1,-1,0,0,-1,1,-1,0,0,-2,1,0,1,0,0,0,0,1,0,0,-1,0,0,0,1,1,1,1,0,-1,1,-1,0,1,0,1,0,-1,0,1,1,0,1,-1,0,0,-1,1,0,1,1,-1
PUSL1,0,-1,-1,-1,1,-1,0,-1,-1,-1,0,-1,2,-1,0,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,1,-1,-1,1,2,-1,0,-1,1,1,0,1,0,1,-1,2,-1,0,-1,0,0,-1,-1,-2,0,0,0,-1
PVALB,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,-1,0,-1,-1,-1,-1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,1,-1,-1,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1
PVALEF,0,0,1,1,-1,1,0,1,0,1,0,1,0,1,1,-1,-1,0,0,-1,1,0,-1,0,-1,1,0,0,-1,1,1,-1,1,1,-1,1,0,-1,1,1,1,1,0,2,0,0,-1,0,1,1,1,1,-1,0,-1
PVR,-1,1,1,-1,-1,-1,0,0,-1,-1,0,-1,0,2,-1,0,1,0,0,-1,0,0,-1,0,1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,1,0,-1
PVRIG,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,0,1,-1,1,1,-1,2,0,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,1,-1,0,1,1
PVT1,1,1,1,0,1,1,1,1,1,0,0,2,0,1,1,2,2,1,0,1,2,0,2,1,-1,1,0,2,1,2,1,-1,2,1,2,1,0,2,1,0,1,0,1,1,1,1,0,0,-1,1,1,0,1,1,1
PWP1,-1,-1,0,1,-1,1,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,1,1,0,1,0,-1,0,0,1,-1,1,-1,0,-1,0,2,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,0,1,0,0,2,0,1
PWP2,0,1,-1,-1,-1,-1,0,-1,1,-1,0,-1,2,0,-1,0,-1,-1,1,-1,1,1,0,0,1,0,-1,-1,-1,-1,1,1,1,0,-1,0,1,-1,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,1
PWRN1,0,0,1,0,-1,0,0,1,1,1,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,-1,-1,0,-1,0,2,1,0,0,-1,1,-1,1,-1,0,0,-1,1,0,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0
PWRN2,0,0,1,0,-1,0,0,1,1,1,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,-2,-1,0,-1,0,2,1,0,0,-1,1,-1,1,-1,0,0,-1,1,0,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0
PWWP2A,0,1,0,0,1,1,0,0,0,0,0,-1,0,1,0,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,2,2,1,1,1,0,0,1,1,1,1,1,-1,0,1,0,1,0,1,-1,1,-1,-1,-1
PWWP2B,-1,-1,-1,1,-2,0,0,0,0,0,0,-2,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,-1,-1,1,1,1,1,0,0,0,-1,-2,0,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,1,-2,-1,-1
PXDC1,0,-1,-1,0,1,-1,0,0,0,-1,0,0,0,1,-1,1,0,-1,1,-1,1,0,1,1,1,1,0,-1,-1,-1,1,0,2,0,1,0,1,-1,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,-1,-1
PXDN,0,1,1,1,-1,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,-1,-1,-1,1,0,0,1,1,1,1,0,-1,1,1,0,0,1,-1,0,1,0,1,1,-1,1,-1,0,0,-1,1,0,1,1,0
PXDNL,1,1,0,0,1,1,0,0,1,-1,0,1,0,1,1,1,1,1,0,0,1,-1,0,-1,-1,1,0,2,-1,0,0,2,1,1,1,-1,-1,1,0,0,1,0,1,1,0,-1,0,0,0,1,1,0,2,1,0
PXK,0,-1,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,1,-1,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,-1,0,0,1,1,0,-1,-1,0,-1,1,0,1,-1,0,0,0,0,-1,-1,0,-1,-1,1
