src,dest
EP300,STAT4
EP300,STAT5A
EP300,STAT5B
EP300,STAT6
EPO,IL22RA2
EPO,CNTFR
EPO,CSF2RA
EPO,CSF2RB
EPO,IL23R
EPO,IFNLR1
EPO,EGFR
EPO,IFNGR1
EPO,IFNGR2
EPO,IL5RA
EPO,IL6ST
EPO,IL9R
EPO,IL10RA
EPO,IL10RB
EPO,IL11RA
EPO,IL12RB1
EPO,IL12RB2
EPO,IL13RA1
EPO,IL13RA2
EPO,IL15RA
EPO,LEPR
EPO,LIFR
EPO,MPL
EPO,IL21R
EPO,PDGFRA
EPO,PDGFRB
EPO,IL20RA
EPO,IL20RB
EPO,IL22RA1
EPO,CRLF2
EPO,IL27RA
EPOR,TYK2
FHL1,STAT1
FHL1,STAT2
FHL1,STAT3
FHL1,STAT4
FHL1,STAT5A
FHL1,STAT5B
FHL1,STAT6
GH1,IL22RA2
GH1,CNTFR
GH1,CSF2RA
GH1,CSF2RB
GH1,IL23R
GH1,IFNLR1
GH1,EGFR
GH1,IFNGR1
GH1,IFNGR2
GH1,IL5RA
GH1,IL6ST
GH1,IL9R
GH1,IL10RA
GH1,IL10RB
GH1,IL11RA
GH1,IL12RB1
GH1,IL12RB2
GH1,IL13RA1
GH1,IL13RA2
GH1,IL15RA
GH1,LEPR
GH1,LIFR
GH1,MPL
GH1,IL21R
GH1,PDGFRA
GH1,PDGFRB
GH1,IL20RA
GH1,IL20RB
GH1,IL22RA1
GH1,CRLF2
GH1,IL27RA
GH2,IL22RA2
GH2,CNTFR
GH2,CSF2RA
GH2,CSF2RB
GH2,IL23R
GH2,IFNLR1
GH2,EGFR
GH2,IFNGR1
GH2,IFNGR2
GH2,IL5RA
GH2,IL6ST
GH2,IL9R
GH2,IL10RA
GH2,IL10RB
GH2,IL11RA
GH2,IL12RB1
GH2,IL12RB2
GH2,IL13RA1
GH2,IL13RA2
GH2,IL15RA
GH2,LEPR
GH2,LIFR
GH2,MPL
GH2,IL21R
GH2,PDGFRA
GH2,PDGFRB
GH2,IL20RA
GH2,IL20RB
GH2,IL22RA1
GH2,CRLF2
GH2,IL27RA
GHR,TYK2
IFNL2,IL22RA2
IFNL2,CNTFR
IFNL2,CSF2RA
IFNL2,CSF2RB
IFNL2,CSF3R
IFNL2,IL23R
IFNL2,IFNLR1
IFNL2,EGFR
IFNL2,EPOR
IFNL2,GHR
IFNL2,IFNAR1
IFNL2,IFNAR2
IFNL2,IFNGR1
IFNL2,IFNGR2
IFNL2,IL2RA
IFNL2,IL2RB
IFNL2,IL2RG
IFNL2,IL3RA
IFNL2,IL4R
IFNL2,IL5RA
IFNL2,IL6R
IFNL2,IL6ST
IFNL2,IL7R
IFNL2,IL9R
IFNL2,IL10RA
IFNL2,IL10RB
IFNL2,IL11RA
IFNL2,IL12RB1
IFNL2,IL12RB2
IFNL2,IL13RA1
IFNL2,IL13RA2
IFNL2,IL15RA
IFNL2,LEPR
IFNL2,LIFR
IFNL2,MPL
IFNL2,IL21R
IFNL2,PDGFRA
IFNL2,PDGFRB
IFNL2,IL20RA
IFNL2,IL20RB
IFNL2,PRLR
IFNL2,IL22RA1
IFNL2,CRLF2
IFNL2,OSMR
IFNL2,IL27RA
IFNL3,IL22RA2
IFNL3,CNTFR
IFNL3,CSF2RA
IFNL3,CSF2RB
IFNL3,CSF3R
IFNL3,IL23R
IFNL3,IFNLR1
IFNL3,EGFR
IFNL3,EPOR
IFNL3,GHR
IFNL3,IFNAR1
IFNL3,IFNAR2
IFNL3,IFNGR1
IFNL3,IFNGR2
IFNL3,IL2RA
IFNL3,IL2RB
IFNL3,IL2RG
IFNL3,IL3RA
IFNL3,IL4R
IFNL3,IL5RA
IFNL3,IL6R
IFNL3,IL6ST
IFNL3,IL7R
IFNL3,IL9R
IFNL3,IL10RA
IFNL3,IL10RB
IFNL3,IL11RA
IFNL3,IL12RB1
IFNL3,IL12RB2
IFNL3,IL13RA1
IFNL3,IL13RA2
IFNL3,IL15RA
IFNL3,LEPR
IFNL3,LIFR
IFNL3,MPL
IFNL3,IL21R
IFNL3,PDGFRA
IFNL3,PDGFRB
IFNL3,IL20RA
IFNL3,IL20RB
IFNL3,PRLR
IFNL3,IL22RA1
IFNL3,CRLF2
IFNL3,OSMR
IFNL3,IL27RA
IFNL1,IL22RA2
IFNL1,CNTFR
IFNL1,CSF2RA
IFNL1,CSF2RB
IFNL1,CSF3R
IFNL1,IL23R
IFNL1,IFNLR1
IFNL1,EGFR
IFNL1,EPOR
IFNL1,GHR
IFNL1,IFNAR1
IFNL1,IFNAR2
IFNL1,IFNGR1
IFNL1,IFNGR2
IFNL1,IL2RA
IFNL1,IL2RB
IFNL1,IL2RG
IFNL1,IL3RA
IFNL1,IL4R
IFNL1,IL5RA
IFNL1,IL6R
IFNL1,IL6ST
IFNL1,IL7R
IFNL1,IL9R
IFNL1,IL10RA
IFNL1,IL10RB
IFNL1,IL11RA
IFNL1,IL12RB1
IFNL1,IL12RB2
IFNL1,IL13RA1
IFNL1,IL13RA2
IFNL1,IL15RA
IFNL1,LEPR
IFNL1,LIFR
IFNL1,MPL
IFNL1,IL21R
IFNL1,PDGFRA
IFNL1,PDGFRB
IFNL1,IL20RA
IFNL1,IL20RB
IFNL1,PRLR
IFNL1,IL22RA1
IFNL1,CRLF2
IFNL1,OSMR
IFNL1,IL27RA
IL19,IL22RA2
IL19,CNTFR
IL19,CSF2RA
IL19,CSF2RB
IL19,CSF3R
IL19,IL23R
IL19,IFNLR1
IL19,EGFR
IL19,EPOR
IL19,GHR
IL19,IFNAR1
IL19,IFNAR2
IL19,IFNGR1
IL19,IFNGR2
IL19,IL2RA
IL19,IL2RB
IL19,IL2RG
IL19,IL3RA
IL19,IL4R
IL19,IL5RA
IL19,IL6R
IL19,IL6ST
IL19,IL7R
IL19,IL9R
IL19,IL10RA
IL19,IL10RB
IL19,IL11RA
IL19,IL12RB1
IL19,IL12RB2
IL19,IL13RA1
IL19,IL13RA2
IL19,IL15RA
IL19,LEPR
IL19,LIFR
IL19,MPL
IL19,IL21R
IL19,PDGFRA
IL19,PDGFRB
IL19,IL20RA
IL19,IL20RB
IL19,PRLR
IL19,IL22RA1
IL19,CRLF2
IL19,OSMR
IL19,IL27RA
SOCS7,JAK1
SOCS7,JAK2
SOCS7,JAK3
SOCS7,TYK2
IFNE,IL22RA2
IFNE,CNTFR
IFNE,CSF2RA
IFNE,CSF2RB
IFNE,CSF3R
IFNE,IL23R
IFNE,IFNLR1
IFNE,EGFR
IFNE,EPOR
IFNE,GHR
IFNE,IFNAR1
IFNE,IFNAR2
IFNE,IFNGR1
IFNE,IFNGR2
IFNE,IL2RA
IFNE,IL2RB
IFNE,IL2RG
IFNE,IL3RA
IFNE,IL4R
IFNE,IL5RA
IFNE,IL6R
IFNE,IL6ST
IFNE,IL7R
IFNE,IL9R
IFNE,IL10RA
IFNE,IL10RB
IFNE,IL11RA
IFNE,IL12RB1
IFNE,IL12RB2
IFNE,IL13RA1
IFNE,IL13RA2
IFNE,IL15RA
IFNE,LEPR
IFNE,LIFR
IFNE,MPL
IFNE,IL21R
IFNE,PDGFRA
IFNE,PDGFRB
IFNE,IL20RA
IFNE,IL20RB
IFNE,PRLR
IFNE,IL22RA1
IFNE,CRLF2
IFNE,OSMR
IFNE,IL27RA
IFNA1,IL22RA2
IFNA1,CNTFR
IFNA1,CSF2RA
IFNA1,CSF2RB
IFNA1,IL23R
IFNA1,IFNLR1
IFNA1,EGFR
IFNA1,IFNGR1
IFNA1,IFNGR2
IFNA1,IL5RA
IFNA1,IL6ST
IFNA1,IL9R
IFNA1,IL10RA
IFNA1,IL10RB
IFNA1,IL11RA
IFNA1,IL12RB1
IFNA1,IL12RB2
IFNA1,IL13RA1
IFNA1,IL13RA2
IFNA1,IL15RA
IFNA1,LEPR
IFNA1,LIFR
IFNA1,MPL
IFNA1,IL21R
IFNA1,PDGFRA
IFNA1,PDGFRB
IFNA1,IL20RA
IFNA1,IL20RB
IFNA1,IL22RA1
IFNA1,CRLF2
IFNA1,IL27RA
IFNA2,IL22RA2
IFNA2,CNTFR
IFNA2,CSF2RA
IFNA2,CSF2RB
IFNA2,IL23R
IFNA2,IFNLR1
IFNA2,EGFR
IFNA2,IFNGR1
IFNA2,IFNGR2
IFNA2,IL5RA
IFNA2,IL6ST
IFNA2,IL9R
IFNA2,IL10RA
IFNA2,IL10RB
IFNA2,IL11RA
IFNA2,IL12RB1
IFNA2,IL12RB2
IFNA2,IL13RA1
IFNA2,IL13RA2
IFNA2,IL15RA
IFNA2,LEPR
IFNA2,LIFR
IFNA2,MPL
IFNA2,IL21R
IFNA2,PDGFRA
IFNA2,PDGFRB
IFNA2,IL20RA
IFNA2,IL20RB
IFNA2,IL22RA1
IFNA2,CRLF2
IFNA2,IL27RA
IFNA4,IL22RA2
IFNA4,CNTFR
IFNA4,CSF2RA
IFNA4,CSF2RB
IFNA4,IL23R
IFNA4,IFNLR1
IFNA4,EGFR
IFNA4,IFNGR1
IFNA4,IFNGR2
IFNA4,IL5RA
IFNA4,IL6ST
IFNA4,IL9R
IFNA4,IL10RA
IFNA4,IL10RB
IFNA4,IL11RA
IFNA4,IL12RB1
IFNA4,IL12RB2
IFNA4,IL13RA1
IFNA4,IL13RA2
IFNA4,IL15RA
IFNA4,LEPR
IFNA4,LIFR
IFNA4,MPL
IFNA4,IL21R
IFNA4,PDGFRA
IFNA4,PDGFRB
IFNA4,IL20RA
IFNA4,IL20RB
IFNA4,IL22RA1
IFNA4,CRLF2
IFNA4,IL27RA
IFNA5,IL22RA2
IFNA5,CNTFR
IFNA5,CSF2RA
IFNA5,CSF2RB
IFNA5,IL23R
IFNA5,IFNLR1
IFNA5,EGFR
IFNA5,IFNGR1
IFNA5,IFNGR2
IFNA5,IL5RA
IFNA5,IL6ST
IFNA5,IL9R
IFNA5,IL10RA
IFNA5,IL10RB
IFNA5,IL11RA
IFNA5,IL12RB1
IFNA5,IL12RB2
IFNA5,IL13RA1
IFNA5,IL13RA2
IFNA5,IL15RA
IFNA5,LEPR
IFNA5,LIFR
IFNA5,MPL
IFNA5,IL21R
IFNA5,PDGFRA
IFNA5,PDGFRB
IFNA5,IL20RA
IFNA5,IL20RB
IFNA5,IL22RA1
IFNA5,CRLF2
IFNA5,IL27RA
IFNA6,IL22RA2
IFNA6,CNTFR
IFNA6,CSF2RA
IFNA6,CSF2RB
IFNA6,IL23R
IFNA6,IFNLR1
IFNA6,EGFR
IFNA6,IFNGR1
IFNA6,IFNGR2
IFNA6,IL5RA
IFNA6,IL6ST
IFNA6,IL9R
IFNA6,IL10RA
IFNA6,IL10RB
IFNA6,IL11RA
IFNA6,IL12RB1
IFNA6,IL12RB2
IFNA6,IL13RA1
IFNA6,IL13RA2
IFNA6,IL15RA
IFNA6,LEPR
IFNA6,LIFR
IFNA6,MPL
IFNA6,IL21R
IFNA6,PDGFRA
IFNA6,PDGFRB
IFNA6,IL20RA
IFNA6,IL20RB
IFNA6,IL22RA1
IFNA6,CRLF2
IFNA6,IL27RA
IFNA7,IL22RA2
IFNA7,CNTFR
IFNA7,CSF2RA
IFNA7,CSF2RB
IFNA7,IL23R
IFNA7,IFNLR1
IFNA7,EGFR
IFNA7,IFNGR1
IFNA7,IFNGR2
IFNA7,IL5RA
IFNA7,IL6ST
IFNA7,IL9R
IFNA7,IL10RA
IFNA7,IL10RB
IFNA7,IL11RA
IFNA7,IL12RB1
IFNA7,IL12RB2
IFNA7,IL13RA1
IFNA7,IL13RA2
IFNA7,IL15RA
IFNA7,LEPR
IFNA7,LIFR
IFNA7,MPL
IFNA7,IL21R
IFNA7,PDGFRA
IFNA7,PDGFRB
IFNA7,IL20RA
IFNA7,IL20RB
IFNA7,IL22RA1
IFNA7,CRLF2
IFNA7,IL27RA
IFNA8,IL22RA2
IFNA8,CNTFR
IFNA8,CSF2RA
IFNA8,CSF2RB
IFNA8,IL23R
IFNA8,IFNLR1
IFNA8,EGFR
IFNA8,IFNGR1
IFNA8,IFNGR2
IFNA8,IL5RA
IFNA8,IL6ST
IFNA8,IL9R
IFNA8,IL10RA
IFNA8,IL10RB
IFNA8,IL11RA
IFNA8,IL12RB1
IFNA8,IL12RB2
IFNA8,IL13RA1
IFNA8,IL13RA2
IFNA8,IL15RA
IFNA8,LEPR
IFNA8,LIFR
IFNA8,MPL
IFNA8,IL21R
IFNA8,PDGFRA
IFNA8,PDGFRB
IFNA8,IL20RA
IFNA8,IL20RB
IFNA8,IL22RA1
IFNA8,CRLF2
IFNA8,IL27RA
IFNA10,IL22RA2
IFNA10,CNTFR
IFNA10,CSF2RA
IFNA10,CSF2RB
IFNA10,IL23R
IFNA10,IFNLR1
IFNA10,EGFR
IFNA10,IFNGR1
IFNA10,IFNGR2
IFNA10,IL5RA
IFNA10,IL6ST
IFNA10,IL9R
IFNA10,IL10RA
IFNA10,IL10RB
IFNA10,IL11RA
IFNA10,IL12RB1
IFNA10,IL12RB2
IFNA10,IL13RA1
IFNA10,IL13RA2
IFNA10,IL15RA
IFNA10,LEPR
IFNA10,LIFR
IFNA10,MPL
IFNA10,IL21R
IFNA10,PDGFRA
IFNA10,PDGFRB
IFNA10,IL20RA
IFNA10,IL20RB
IFNA10,IL22RA1
IFNA10,CRLF2
IFNA10,IL27RA
IFNA13,IL22RA2
IFNA13,CNTFR
IFNA13,CSF2RA
IFNA13,CSF2RB
IFNA13,IL23R
IFNA13,IFNLR1
IFNA13,EGFR
IFNA13,IFNGR1
IFNA13,IFNGR2
IFNA13,IL5RA
IFNA13,IL6ST
IFNA13,IL9R
IFNA13,IL10RA
IFNA13,IL10RB
IFNA13,IL11RA
IFNA13,IL12RB1
IFNA13,IL12RB2
IFNA13,IL13RA1
IFNA13,IL13RA2
IFNA13,IL15RA
IFNA13,LEPR
IFNA13,LIFR
IFNA13,MPL
IFNA13,IL21R
IFNA13,PDGFRA
IFNA13,PDGFRB
IFNA13,IL20RA
IFNA13,IL20RB
IFNA13,IL22RA1
IFNA13,CRLF2
IFNA13,IL27RA
IFNA14,IL22RA2
IFNA14,CNTFR
IFNA14,CSF2RA
IFNA14,CSF2RB
IFNA14,IL23R
IFNA14,IFNLR1
IFNA14,EGFR
IFNA14,IFNGR1
IFNA14,IFNGR2
IFNA14,IL5RA
IFNA14,IL6ST
IFNA14,IL9R
IFNA14,IL10RA
IFNA14,IL10RB
IFNA14,IL11RA
IFNA14,IL12RB1
IFNA14,IL12RB2
IFNA14,IL13RA1
IFNA14,IL13RA2
IFNA14,IL15RA
IFNA14,LEPR
IFNA14,LIFR
IFNA14,MPL
IFNA14,IL21R
IFNA14,PDGFRA
IFNA14,PDGFRB
IFNA14,IL20RA
IFNA14,IL20RB
IFNA14,IL22RA1
IFNA14,CRLF2
IFNA14,IL27RA
IFNA16,IL22RA2
IFNA16,CNTFR
IFNA16,CSF2RA
IFNA16,CSF2RB
IFNA16,IL23R
IFNA16,IFNLR1
IFNA16,EGFR
IFNA16,IFNGR1
IFNA16,IFNGR2
IFNA16,IL5RA
IFNA16,IL6ST
IFNA16,IL9R
IFNA16,IL10RA
IFNA16,IL10RB
IFNA16,IL11RA
IFNA16,IL12RB1
IFNA16,IL12RB2
IFNA16,IL13RA1
IFNA16,IL13RA2
IFNA16,IL15RA
IFNA16,LEPR
IFNA16,LIFR
IFNA16,MPL
IFNA16,IL21R
IFNA16,PDGFRA
IFNA16,PDGFRB
IFNA16,IL20RA
IFNA16,IL20RB
IFNA16,IL22RA1
IFNA16,CRLF2
IFNA16,IL27RA
IFNA17,IL22RA2
IFNA17,CNTFR
IFNA17,CSF2RA
IFNA17,CSF2RB
IFNA17,IL23R
IFNA17,IFNLR1
IFNA17,EGFR
IFNA17,IFNGR1
IFNA17,IFNGR2
IFNA17,IL5RA
IFNA17,IL6ST
IFNA17,IL9R
IFNA17,IL10RA
IFNA17,IL10RB
IFNA17,IL11RA
IFNA17,IL12RB1
IFNA17,IL12RB2
IFNA17,IL13RA1
IFNA17,IL13RA2
IFNA17,IL15RA
IFNA17,LEPR
IFNA17,LIFR
IFNA17,MPL
IFNA17,IL21R
IFNA17,PDGFRA
IFNA17,PDGFRB
IFNA17,IL20RA
IFNA17,IL20RB
IFNA17,IL22RA1
IFNA17,CRLF2
IFNA17,IL27RA
IFNA21,IL22RA2
IFNA21,CNTFR
IFNA21,CSF2RA
IFNA21,CSF2RB
IFNA21,IL23R
IFNA21,IFNLR1
IFNA21,EGFR
IFNA21,IFNGR1
IFNA21,IFNGR2
IFNA21,IL5RA
IFNA21,IL6ST
IFNA21,IL9R
IFNA21,IL10RA
IFNA21,IL10RB
IFNA21,IL11RA
IFNA21,IL12RB1
IFNA21,IL12RB2
IFNA21,IL13RA1
IFNA21,IL13RA2
IFNA21,IL15RA
IFNA21,LEPR
IFNA21,LIFR
IFNA21,MPL
IFNA21,IL21R
IFNA21,PDGFRA
IFNA21,PDGFRB
IFNA21,IL20RA
IFNA21,IL20RB
IFNA21,IL22RA1
IFNA21,CRLF2
IFNA21,IL27RA
IFNB1,IL22RA2
IFNB1,CNTFR
IFNB1,CSF2RA
IFNB1,CSF2RB
IFNB1,IL23R
IFNB1,IFNLR1
IFNB1,EGFR
IFNB1,IFNGR1
IFNB1,IFNGR2
IFNB1,IL5RA
IFNB1,IL6ST
IFNB1,IL9R
IFNB1,IL10RA
IFNB1,IL10RB
IFNB1,IL11RA
IFNB1,IL12RB1
IFNB1,IL12RB2
IFNB1,IL13RA1
IFNB1,IL13RA2
IFNB1,IL15RA
IFNB1,LEPR
IFNB1,LIFR
IFNB1,MPL
IFNB1,IL21R
IFNB1,PDGFRA
IFNB1,PDGFRB
IFNB1,IL20RA
IFNB1,IL20RB
IFNB1,IL22RA1
IFNB1,CRLF2
IFNB1,IL27RA
IFNG,IL22RA2
IFNG,CNTFR
IFNG,CSF2RA
IFNG,CSF2RB
IFNG,CSF3R
IFNG,IL23R
IFNG,IFNLR1
IFNG,EGFR
IFNG,EPOR
IFNG,GHR
IFNG,IFNAR1
IFNG,IFNAR2
IFNG,IL2RA
IFNG,IL2RB
IFNG,IL2RG
IFNG,IL3RA
IFNG,IL4R
IFNG,IL5RA
IFNG,IL6R
IFNG,IL6ST
IFNG,IL7R
IFNG,IL9R
IFNG,IL10RA
IFNG,IL10RB
IFNG,IL11RA
IFNG,IL12RB1
IFNG,IL12RB2
IFNG,IL13RA1
IFNG,IL13RA2
IFNG,IL15RA
IFNG,LEPR
IFNG,LIFR
IFNG,MPL
IFNG,IL21R
IFNG,PDGFRA
IFNG,PDGFRB
IFNG,IL20RA
IFNG,IL20RB
IFNG,PRLR
IFNG,IL22RA1
IFNG,CRLF2
IFNG,OSMR
IFNG,IL27RA
IFNGR1,JAK1
IFNGR1,JAK2
IFNGR1,JAK3
IFNGR1,TYK2
IFNGR2,JAK1
IFNGR2,JAK2
IFNGR2,JAK3
IFNGR2,TYK2
IFNW1,IL22RA2
IFNW1,CNTFR
IFNW1,CSF2RA
IFNW1,CSF2RB
IFNW1,CSF3R
IFNW1,IL23R
IFNW1,IFNLR1
IFNW1,EGFR
IFNW1,EPOR
IFNW1,GHR
IFNW1,IFNAR1
IFNW1,IFNAR2
IFNW1,IFNGR1
IFNW1,IFNGR2
IFNW1,IL2RA
IFNW1,IL2RB
IFNW1,IL2RG
IFNW1,IL3RA
IFNW1,IL4R
IFNW1,IL5RA
IFNW1,IL6R
IFNW1,IL6ST
IFNW1,IL7R
IFNW1,IL9R
IFNW1,IL10RA
IFNW1,IL10RB
IFNW1,IL11RA
IFNW1,IL12RB1
IFNW1,IL12RB2
IFNW1,IL13RA1
IFNW1,IL13RA2
IFNW1,IL15RA
IFNW1,LEPR
IFNW1,LIFR
IFNW1,MPL
IFNW1,IL21R
IFNW1,PDGFRA
IFNW1,PDGFRB
IFNW1,IL20RA
IFNW1,IL20RB
IFNW1,PRLR
IFNW1,IL22RA1
IFNW1,CRLF2
IFNW1,OSMR
IFNW1,IL27RA
IL2,IL22RA2
IL2,CNTFR
IL2,CSF2RA
IL2,CSF2RB
IL2,IL23R
IL2,IFNLR1
IL2,EGFR
IL2,IFNGR1
IL2,IFNGR2
IL2,IL5RA
IL2,IL6ST
IL2,IL9R
IL2,IL10RA
IL2,IL10RB
IL2,IL11RA
IL2,IL12RB1
IL2,IL12RB2
IL2,IL13RA1
IL2,IL13RA2
IL2,IL15RA
IL2,LEPR
IL2,LIFR
IL2,MPL
IL2,IL21R
IL2,PDGFRA
IL2,PDGFRB
IL2,IL20RA
IL2,IL20RB
IL2,IL22RA1
IL2,CRLF2
IL2,IL27RA
IL2RA,TYK2
IL2RB,TYK2
IL2RG,TYK2
IL3,IL22RA2
IL3,CNTFR
IL3,CSF2RA
IL3,CSF2RB
IL3,IL23R
IL3,IFNLR1
IL3,EGFR
IL3,IFNGR1
IL3,IFNGR2
IL3,IL5RA
IL3,IL6ST
IL3,IL9R
IL3,IL10RA
IL3,IL10RB
IL3,IL11RA
IL3,IL12RB1
IL3,IL12RB2
IL3,IL13RA1
IL3,IL13RA2
IL3,IL15RA
IL3,LEPR
IL3,LIFR
IL3,MPL
IL3,IL21R
IL3,PDGFRA
IL3,PDGFRB
IL3,IL20RA
IL3,IL20RB
IL3,IL22RA1
IL3,CRLF2
IL3,IL27RA
IL3RA,TYK2
IL4,IL22RA2
IL4,CNTFR
IL4,CSF2RA
IL4,CSF2RB
IL4,IL23R
IL4,IFNLR1
IL4,EGFR
IL4,IFNGR1
IL4,IFNGR2
IL4,IL5RA
IL4,IL6ST
IL4,IL9R
IL4,IL10RA
IL4,IL10RB
IL4,IL11RA
IL4,IL12RB1
IL4,IL12RB2
IL4,IL13RA1
IL4,IL13RA2
IL4,IL15RA
IL4,LEPR
IL4,LIFR
IL4,MPL
IL4,IL21R
IL4,PDGFRA
IL4,PDGFRB
IL4,IL20RA
IL4,IL20RB
IL4,IL22RA1
IL4,CRLF2
IL4,IL27RA
IL4R,TYK2
IL5,IL22RA2
IL5,CNTFR
IL5,CSF2RA
IL5,CSF2RB
IL5,CSF3R
IL5,IL23R
IL5,IFNLR1
IL5,EGFR
IL5,EPOR
IL5,GHR
IL5,IFNAR1
IL5,IFNAR2
IL5,IFNGR1
IL5,IFNGR2
IL5,IL2RA
IL5,IL2RB
IL5,IL2RG
IL5,IL3RA
IL5,IL4R
IL5,IL5RA
IL5,IL6R
IL5,IL6ST
IL5,IL7R
IL5,IL9R
IL5,IL10RA
IL5,IL10RB
IL5,IL11RA
IL5,IL12RB1
IL5,IL12RB2
IL5,IL13RA1
IL5,IL13RA2
IL5,IL15RA
IL5,LEPR
IL5,LIFR
IL5,MPL
IL5,IL21R
IL5,PDGFRA
IL5,PDGFRB
IL5,IL20RA
IL5,IL20RB
IL5,PRLR
IL5,IL22RA1
IL5,CRLF2
IL5,OSMR
IL5,IL27RA
IL5RA,JAK1
IL5RA,JAK2
IL5RA,JAK3
IL5RA,TYK2
IL6,IL22RA2
IL6,CNTFR
IL6,CSF2RA
IL6,CSF2RB
IL6,IL23R
IL6,IFNLR1
IL6,EGFR
IL6,IFNGR1
IL6,IFNGR2
IL6,IL5RA
IL6,IL6ST
IL6,IL9R
IL6,IL10RA
IL6,IL10RB
IL6,IL11RA
IL6,IL12RB1
IL6,IL12RB2
IL6,IL13RA1
IL6,IL13RA2
IL6,IL15RA
IL6,LEPR
IL6,LIFR
IL6,MPL
IL6,IL21R
IL6,PDGFRA
IL6,PDGFRB
IL6,IL20RA
IL6,IL20RB
IL6,IL22RA1
IL6,CRLF2
IL6,IL27RA
IL6R,TYK2
IL6ST,TYK2
IL7,IL22RA2
IL7,CNTFR
IL7,CSF2RA
IL7,CSF2RB
IL7,IL23R
IL7,IFNLR1
IL7,EGFR
IL7,IFNGR1
IL7,IFNGR2
IL7,IL5RA
IL7,IL6ST
IL7,IL9R
IL7,IL10RA
IL7,IL10RB
IL7,IL11RA
IL7,IL12RB1
IL7,IL12RB2
IL7,IL13RA1
IL7,IL13RA2
IL7,IL15RA
IL7,LEPR
IL7,LIFR
IL7,MPL
IL7,IL21R
IL7,PDGFRA
IL7,PDGFRB
IL7,IL20RA
IL7,IL20RB
IL7,IL22RA1
IL7,CRLF2
IL7,IL27RA
IL7R,TYK2
IL9,IL22RA2
IL9,CNTFR
IL9,CSF2RA
IL9,CSF2RB
IL9,CSF3R
IL9,IL23R
IL9,IFNLR1
IL9,EGFR
IL9,EPOR
IL9,GHR
IL9,IFNAR1
IL9,IFNAR2
IL9,IFNGR1
IL9,IFNGR2
IL9,IL2RA
IL9,IL2RB
IL9,IL2RG
IL9,IL3RA
IL9,IL4R
IL9,IL5RA
IL9,IL6R
IL9,IL6ST
IL9,IL7R
IL9,IL9R
IL9,IL10RA
IL9,IL10RB
IL9,IL11RA
IL9,IL12RB1
IL9,IL12RB2
IL9,IL13RA1
IL9,IL13RA2
IL9,IL15RA
IL9,LEPR
IL9,LIFR
IL9,MPL
IL9,IL21R
IL9,PDGFRA
IL9,PDGFRB
IL9,IL20RA
IL9,IL20RB
IL9,PRLR
IL9,IL22RA1
IL9,CRLF2
IL9,OSMR
IL9,IL27RA
IL9R,JAK1
IL9R,JAK2
IL9R,JAK3
IL9R,TYK2
IL10,IL22RA2
IL10,CNTFR
IL10,CSF2RA
IL10,CSF2RB
IL10,CSF3R
IL10,IL23R
IL10,IFNLR1
IL10,EGFR
IL10,EPOR
IL10,GHR
IL10,IFNAR1
IL10,IFNAR2
IL10,IFNGR1
IL10,IFNGR2
IL10,IL2RA
IL10,IL2RB
IL10,IL2RG
IL10,IL3RA
IL10,IL4R
IL10,IL5RA
IL10,IL6R
IL10,IL6ST
IL10,IL7R
IL10,IL9R
IL10,IL10RA
IL10,IL10RB
IL10,IL11RA
IL10,IL12RB1
IL10,IL12RB2
IL10,IL13RA1
IL10,IL13RA2
IL10,IL15RA
IL10,LEPR
IL10,LIFR
IL10,MPL
IL10,IL21R
IL10,PDGFRA
IL10,PDGFRB
IL10,IL20RA
IL10,IL20RB
IL10,PRLR
IL10,IL22RA1
IL10,CRLF2
IL10,OSMR
IL10,IL27RA
IL10RA,JAK1
IL10RA,JAK2
IL10RA,JAK3
IL10RA,TYK2
IL10RB,JAK1
IL10RB,JAK2
IL10RB,JAK3
IL10RB,TYK2
IL11,IL22RA2
IL11,CNTFR
IL11,CSF2RA
IL11,CSF2RB
IL11,CSF3R
IL11,IL23R
IL11,IFNLR1
IL11,EGFR
IL11,EPOR
IL11,GHR
IL11,IFNAR1
IL11,IFNAR2
IL11,IFNGR1
IL11,IFNGR2
IL11,IL2RA
IL11,IL2RB
IL11,IL2RG
IL11,IL3RA
IL11,IL4R
IL11,IL5RA
IL11,IL6R
IL11,IL6ST
IL11,IL7R
IL11,IL9R
IL11,IL10RA
IL11,IL10RB
IL11,IL11RA
IL11,IL12RB1
IL11,IL12RB2
IL11,IL13RA1
IL11,IL13RA2
IL11,IL15RA
IL11,LEPR
IL11,LIFR
IL11,MPL
IL11,IL21R
IL11,PDGFRA
IL11,PDGFRB
IL11,IL20RA
IL11,IL20RB
IL11,PRLR
IL11,IL22RA1
IL11,CRLF2
IL11,OSMR
IL11,IL27RA
IL11RA,JAK1
IL11RA,JAK2
IL11RA,JAK3
IL11RA,TYK2
IL12A,IL22RA2
IL12A,CNTFR
IL12A,CSF2RA
IL12A,CSF2RB
IL12A,CSF3R
IL12A,IL23R
IL12A,IFNLR1
IL12A,EGFR
IL12A,EPOR
IL12A,GHR
IL12A,IFNAR1
IL12A,IFNAR2
IL12A,IFNGR1
IL12A,IFNGR2
IL12A,IL2RA
IL12A,IL2RB
IL12A,IL2RG
IL12A,IL3RA
IL12A,IL4R
IL12A,IL5RA
IL12A,IL6R
IL12A,IL6ST
IL12A,IL7R
