symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MCF7,MDA-MB-231/ATCC,MDA-MB-468,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF 393,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
PPP4R3A,8,6,18,13,15,7,25,21,25,16,24,18,18,14,3,5,11,20,8,23,13,9,21,14,15,27,7,14,19,12,27,22,16,19,10,9,8,6,6,7,10,10,7,10,16,17,11,23,21,16,13,12,12,14,11
PPP4R3B,12,12,16,14,7,9,18,23,12,11,19,14,16,13,7,7,19,9,18,11,14,13,15,9,19,15,11,15,21,12,17,12,5,16,6,9,11,9,5,11,8,11,10,13,13,21,8,15,17,9,13,13,10,11,9
PPP5C,7,9,11,7,13,8,14,9,10,16,13,10,13,9,9,5,14,14,14,13,13,15,16,15,14,12,13,11,14,15,11,6,16,13,16,8,14,9,14,18,16,8,12,11,13,13,12,12,11,12,9,7,20,17,6
PRDM4,16,10,11,18,9,9,6,9,10,5,15,12,11,7,12,4,7,10,10,11,17,11,10,11,7,8,13,10,5,8,7,8,4,3,17,9,12,9,7,10,10,10,6,9,10,8,8,16,13,8,10,7,12,7,14
PREX1,0,4,3,2,0,1,0,0,1,3,0,1,0,0,0,0,0,1,4,0,3,2,48,0,1,0,0,1,0,0,0,3,2,1,5,2,3,2,6,1,1,18,11,6,11,6,3,0,2,70,0,2,7,10,1
PRICKLE1,4,0,0,7,0,1,0,0,0,3,0,0,2,0,7,0,0,3,0,0,0,0,0,2,1,0,1,0,2,1,17,7,11,4,0,1,0,5,0,0,1,0,0,0,2,0,3,0,0,0,8,7,0,1,7
PRICKLE2,2,2,1,2,5,1,0,0,0,3,0,0,0,0,1,2,0,1,0,0,0,1,3,2,0,0,0,0,0,0,0,1,2,2,0,0,0,5,0,1,2,1,1,0,1,0,4,0,0,1,3,7,1,5,6
PRICKLE4,0,1,1,1,0,0,1,9,1,3,6,4,4,1,0,0,14,0,1,1,0,1,1,1,1,1,0,1,0,0,6,0,0,3,0,1,0,3,0,0,0,1,0,0,1,1,0,0,1,5,1,1,1,0,1
PRKAA1,34,14,17,16,22,13,15,32,20,18,21,12,12,20,14,17,48,11,10,22,19,13,9,21,19,12,15,43,21,11,11,22,7,13,19,13,9,13,11,21,10,10,13,20,13,25,18,24,18,15,12,17,11,15,14
PRKAA2,1,1,2,6,0,1,0,0,2,5,0,2,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,1,2,4,0,3,3,4,2,1,0,7,2,0,0,0,1,0,4,2,0,3,5,1,10,5,0,2,5
PRKAB1,5,2,5,6,3,3,9,11,5,3,6,4,7,4,4,2,8,7,22,8,4,3,7,4,2,9,6,6,4,4,4,4,3,20,5,4,3,5,4,5,3,4,3,3,4,5,3,3,6,5,4,3,3,3,7
PRKAB2,9,6,6,7,5,7,5,18,12,12,9,9,9,7,7,8,7,7,17,13,10,4,13,3,9,5,3,9,10,8,11,5,9,4,4,8,8,15,3,6,7,12,6,10,5,3,12,5,21,7,7,17,7,8,9
PRKACA,7,5,4,5,13,3,15,10,22,6,9,12,15,7,10,8,6,6,10,2,3,11,17,12,27,15,10,6,4,5,13,5,15,14,12,13,9,15,15,16,11,8,7,8,9,11,18,12,8,10,18,13,8,14,8
PRKACB,7,7,5,7,4,2,24,0,2,14,0,38,3,3,2,5,2,1,3,0,8,17,0,3,9,21,6,3,9,5,5,3,1,4,3,3,7,7,7,7,5,11,9,6,4,0,8,4,5,2,8,12,11,9,6
PRKACG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAG1,15,8,10,13,8,16,8,16,8,8,9,13,9,7,12,9,15,14,18,19,18,20,15,12,11,7,20,8,10,14,11,13,16,7,6,13,6,8,14,11,8,16,10,18,12,10,9,3,15,28,8,11,17,19,14
PRKAG2,13,18,5,25,5,11,0,3,8,5,6,4,3,7,24,3,3,4,0,2,3,0,1,9,4,1,12,4,4,5,19,11,7,5,9,6,1,8,6,4,3,0,0,2,4,14,4,0,2,1,6,3,1,0,7
PRKAG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKAR1A,32,31,46,39,22,51,20,34,22,62,36,54,41,47,34,19,26,27,24,21,43,66,97,36,31,25,36,33,30,68,53,44,16,44,40,39,26,11,29,51,58,72,72,135,52,34,30,24,27,49,54,32,93,59,34
PRKAR1B,4,14,4,11,4,6,15,6,7,2,24,1,5,3,16,1,9,2,3,5,1,0,11,4,7,12,16,4,11,7,2,5,2,4,10,3,5,6,2,1,4,3,1,2,1,0,1,27,22,2,15,4,6,15,7
PRKAR2A,13,2,10,7,14,4,0,10,13,9,20,11,10,8,13,8,8,13,23,13,11,17,9,16,10,0,14,12,11,10,13,15,7,10,13,11,12,6,16,13,4,21,13,14,8,30,12,11,14,12,6,13,7,9,16
PRKAR2B,0,2,1,3,2,1,0,0,3,0,0,5,1,1,0,0,0,5,67,1,2,8,3,0,15,8,0,1,0,1,9,3,0,1,1,0,0,0,7,4,0,9,4,9,5,5,4,15,0,1,0,2,2,6,0
PRKCA,30,17,13,31,15,15,0,26,9,8,7,4,4,15,20,6,13,4,9,6,13,0,1,24,1,20,14,3,2,6,2,4,0,43,14,4,0,11,21,21,13,0,0,2,8,11,11,0,11,0,29,18,0,5,11
PRKCB,0,0,0,0,0,0,33,0,0,3,0,0,0,0,0,0,0,1,68,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRKCD,12,8,5,6,2,1,1,9,12,5,8,11,9,12,17,8,18,7,5,5,7,20,9,14,18,2,3,5,8,6,3,6,16,6,15,13,8,7,3,4,6,29,19,39,8,8,12,9,11,14,9,2,15,51,17
PRKCE,1,1,1,15,1,6,4,1,1,1,1,1,1,5,2,0,2,0,0,0,18,2,1,2,1,1,1,2,2,0,1,1,1,1,1,0,1,2,2,1,1,3,3,3,1,8,1,4,0,2,2,1,5,1,4
PRKCG,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PRKCI,16,8,14,28,8,13,7,12,16,14,16,11,12,14,17,11,19,24,12,28,14,8,11,12,19,10,30,6,13,6,35,67,29,16,17,10,16,9,6,10,11,8,9,6,18,12,9,8,16,22,16,16,4,8,31
PRKCQ,1,0,3,0,0,1,33,1,1,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,2,30,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,1
PRKCZ,0,1,1,1,0,0,0,3,3,2,5,4,9,2,0,0,5,6,0,2,0,5,4,1,2,0,2,1,1,0,4,5,2,4,3,3,1,0,0,0,0,4,4,2,3,4,0,0,4,3,1,0,2,3,4
PRKD1,1,2,1,6,0,1,0,0,1,1,0,0,1,1,0,7,0,1,0,0,4,8,0,0,0,0,2,0,2,2,0,0,0,0,3,0,7,2,5,1,2,6,4,4,2,3,11,0,0,0,1,14,5,9,1
PRKD2,4,4,3,3,3,3,22,7,7,6,8,9,11,4,4,3,12,8,6,4,9,6,7,4,11,14,6,3,8,3,6,5,7,11,3,3,9,13,3,7,10,3,4,2,7,4,5,6,5,4,7,8,5,5,9
PRKD3,6,6,5,11,7,5,7,5,3,5,0,3,5,8,4,7,7,7,5,7,12,24,1,7,11,8,3,8,5,15,10,10,4,7,3,5,7,8,7,5,5,13,26,51,11,13,9,3,7,3,0,7,40,8,7
PRKG1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRKG2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0
PRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRLR,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,22,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0
PRMT1,34,38,58,34,31,47,43,14,36,28,44,45,51,41,33,30,36,49,23,53,61,33,63,44,37,37,60,49,50,57,25,34,66,36,49,63,54,18,51,69,26,22,35,27,38,29,25,43,44,22,31,26,63,52,24
PRR5,1,3,1,2,0,2,1,2,3,1,2,2,5,0,0,1,1,1,1,1,0,3,1,0,1,0,0,0,0,1,1,1,2,0,1,0,3,0,0,0,0,0,1,1,2,0,0,0,2,1,1,0,2,2,2
PSEN1,4,3,8,6,7,4,4,8,11,10,12,6,10,7,6,3,7,6,3,6,4,3,7,6,6,5,5,6,8,5,7,10,4,16,5,18,3,10,4,3,7,6,4,4,11,6,5,6,7,11,6,6,3,4,8
PSEN2,4,6,7,5,4,7,0,8,6,7,5,4,5,4,14,1,4,6,3,2,0,15,7,7,4,0,1,5,9,7,12,3,2,4,3,16,5,3,5,3,5,12,16,13,10,2,5,12,5,10,4,2,28,8,3
PSENEN,9,14,28,8,17,14,9,23,18,13,8,7,12,17,13,7,18,8,8,8,7,9,16,10,11,9,6,10,8,9,5,19,18,13,8,10,8,13,6,11,11,8,6,6,11,8,6,10,6,11,9,6,10,15,9
PSTPIP1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
PTAFR,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCH1,0,0,0,0,1,0,0,2,0,0,2,1,2,0,1,0,2,1,1,1,1,4,0,1,1,0,0,1,0,0,11,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,3,1,0,1,1,0,1,0
PTCH2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTCRA,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,0,0,0,0,0,5,0,0
PTEN,2,6,6,7,3,8,10,11,9,9,8,10,9,6,6,3,11,4,4,9,5,6,6,8,5,10,7,7,6,13,11,11,8,8,5,0,4,0,3,1,0,8,4,4,4,10,8,22,10,8,10,6,4,2,7
PTGER1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTGER2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
PTGER3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
PTGFR,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,9,1,8,2,0,0,0,0,2,5,0,0,0,0,11,0,0,0
PTGS2,0,0,4,0,1,0,0,0,0,10,0,0,0,0,0,4,4,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PTK2,19,10,15,13,15,13,0,10,9,9,9,16,12,13,8,13,32,10,9,10,16,7,12,14,6,0,12,10,23,7,9,15,15,23,36,14,0,8,11,7,7,7,7,9,10,16,7,0,9,10,17,8,6,7,19
PTK2B,0,4,1,1,1,9,8,5,1,7,3,2,2,1,1,0,1,0,5,2,0,0,0,1,4,9,5,0,3,6,0,3,2,0,0,1,26,0,0,0,11,0,0,1,0,0,0,4,2,3,2,0,0,0,1
PTPN1,34,26,13,22,31,20,28,24,34,19,13,18,21,43,46,17,19,25,33,11,34,33,72,58,20,30,58,45,25,14,24,28,27,46,38,10,12,23,40,27,23,35,45,39,23,45,31,10,20,27,29,23,55,71,50
PTPN11,52,24,49,89,37,31,44,26,46,32,49,61,32,40,29,28,32,41,34,44,67,49,31,48,28,37,63,64,40,42,29,44,22,22,55,45,27,22,33,38,23,28,25,40,49,87,29,35,43,45,41,27,55,36,57
PTPN2,5,2,4,4,6,9,21,5,11,3,9,8,7,14,4,3,11,4,6,5,5,6,4,6,17,9,8,14,6,3,15,14,5,9,7,8,8,5,7,4,3,4,2,3,7,13,2,14,13,3,6,4,4,4,4
PTPN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTPN6,1,3,3,5,0,3,12,12,4,0,9,5,6,0,1,0,5,6,0,5,0,0,10,1,4,7,1,4,6,1,3,5,4,5,3,2,11,0,0,0,0,0,0,0,1,0,0,7,7,2,2,0,0,0,6
PTPN7,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
PTPRC,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0
PTPRF,48,32,27,54,12,20,15,30,74,84,38,43,32,54,46,54,70,61,0,14,61,11,45,55,79,1,252,35,41,13,24,31,29,24,40,26,0,82,62,18,8,7,9,9,48,62,9,0,19,48,120,41,7,17,79
PTPRR,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,1,1,4,0,1,0,0,0,0,4,0,0,1
PXN,30,25,26,23,23,19,2,30,91,19,36,32,37,19,40,9,25,20,17,14,72,32,21,53,12,3,49,49,40,14,6,25,16,31,53,79,1,50,26,52,15,40,58,20,22,86,15,13,23,29,28,46,45,59,32
PYCARD,0,0,5,8,0,2,4,7,0,1,5,0,0,3,0,0,7,0,5,0,0,4,7,3,5,0,6,2,0,0,10,1,1,3,0,3,10,0,0,0,5,0,28,14,0,2,0,4,0,1,0,0,29,0,16
PYDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PYGB,33,54,58,50,50,47,21,204,29,67,27,67,52,50,48,46,382,78,12,243,19,132,47,81,37,19,23,23,97,123,28,29,24,70,30,49,23,52,73,41,23,162,271,275,86,19,134,20,89,20,50,112,217,123,65
PYGL,21,24,30,31,15,27,0,2,111,36,5,68,3,28,26,25,10,70,17,25,4,1,8,22,1,0,29,66,32,41,60,4,57,23,75,54,0,38,24,11,22,37,50,32,60,17,45,40,42,7,36,32,68,51,37
PYGM,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB10,63,121,154,65,31,50,49,84,57,49,122,55,48,53,45,29,51,47,55,63,66,44,71,50,60,40,56,42,78,75,51,43,53,66,48,42,46,49,33,52,52,46,42,47,70,82,48,34,37,31,65,83,49,40,46
RAB11B,17,17,13,14,21,30,35,26,44,27,16,24,36,22,34,20,20,23,23,13,15,25,15,28,22,39,19,20,23,15,29,14,32,58,28,19,21,44,22,25,20,37,21,19,27,23,27,31,23,20,23,22,21,13,27
RAB14,46,20,30,18,24,21,32,84,28,25,41,27,32,21,19,12,34,25,20,18,27,31,29,34,20,26,24,13,23,19,17,26,12,25,31,14,21,18,21,25,23,28,22,24,25,33,39,27,32,38,52,30,14,25,22
RAB2A,52,29,26,17,49,43,12,19,18,11,26,17,18,27,26,39,19,15,11,16,20,17,29,14,13,11,25,14,11,12,5,21,41,35,19,5,6,9,10,22,32,22,20,24,21,12,26,10,10,21,29,12,19,25,23
RAB5A,15,8,16,15,12,14,18,19,11,12,26,22,20,20,9,17,15,8,21,14,11,23,18,20,11,14,17,9,15,7,8,13,16,15,17,16,9,10,12,11,8,28,13,11,9,21,18,18,21,14,10,14,6,16,33
RAB5B,12,12,11,19,13,17,13,25,20,18,26,15,30,15,20,10,25,10,16,6,17,14,20,13,12,16,23,6,7,5,13,16,26,15,22,11,12,17,14,12,13,29,24,36,20,14,12,10,21,34,14,16,23,15,33
RAB5C,34,55,51,43,22,58,24,38,29,33,30,22,30,45,43,24,30,26,17,15,40,70,36,47,29,25,48,38,25,40,46,15,24,26,32,0,22,14,41,70,35,57,45,71,53,33,36,26,19,69,51,30,59,58,34
RAB8A,14,6,8,6,8,4,20,18,19,6,17,13,27,6,8,6,9,9,5,7,9,17,17,14,16,19,11,8,11,8,7,4,11,17,10,10,12,12,10,15,6,9,8,6,9,12,10,18,11,9,16,10,10,7,9
RAC1,154,113,117,154,143,150,63,75,150,113,171,67,96,95,134,71,130,93,70,50,71,122,86,109,99,25,138,150,57,70,107,70,59,249,129,103,69,115,123,135,139,125,62,86,56,154,100,121,101,111,193,227,86,95,168
RAC2,60,0,0,10,0,26,108,14,3,0,3,15,5,30,45,6,6,0,53,0,26,0,0,55,16,67,7,0,0,0,0,1,4,78,24,18,44,19,0,26,20,1,0,0,0,5,3,121,3,3,23,0,4,0,35
RAC3,4,14,4,5,9,8,6,1,30,14,8,21,9,4,11,6,12,11,31,6,22,9,6,2,2,5,5,11,6,10,21,18,13,13,14,8,12,8,26,2,9,6,3,7,6,11,3,11,8,15,19,21,10,2,6
RAF1,12,6,13,9,28,6,19,7,13,9,15,10,16,20,12,14,6,16,16,13,14,13,21,20,12,25,20,16,11,9,15,14,15,11,25,19,17,6,21,16,10,15,12,14,19,21,19,16,11,29,10,12,8,12,12
RAG1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
RAG2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RALA,45,20,13,29,17,16,15,22,12,29,60,15,14,13,32,12,21,13,34,18,16,14,11,19,25,14,14,12,7,11,19,18,23,14,25,20,10,28,14,26,18,22,8,16,12,16,18,32,26,20,35,18,12,14,25
RALB,49,44,37,44,18,40,1,28,27,24,33,21,35,26,25,19,39,24,34,23,33,20,28,20,39,3,37,20,30,14,16,19,10,28,73,23,9,41,20,36,25,36,65,17,41,38,18,15,24,19,40,9,31,29,18
RALBP1,19,12,16,26,31,34,29,15,39,20,32,21,21,44,27,17,29,18,26,7,30,34,13,26,49,23,13,24,18,14,43,33,18,30,37,34,22,22,25,17,11,21,12,17,36,43,15,28,15,13,31,32,11,11,19
RALGDS,3,2,1,2,7,2,7,10,3,2,7,7,6,3,8,2,10,5,7,6,3,4,7,8,4,8,3,4,2,3,7,11,3,6,7,3,7,9,4,5,2,4,3,3,4,1,8,35,8,6,5,9,3,6,5
RAP1A,15,5,7,9,11,14,10,5,4,12,10,8,9,6,16,11,7,9,13,11,7,11,16,11,18,8,11,16,8,6,11,7,8,7,22,8,6,5,9,11,12,20,14,6,14,12,15,8,5,5,11,9,9,19,10
RAP1B,19,18,14,18,9,15,10,6,8,11,8,6,5,15,7,7,6,16,12,11,14,9,8,7,5,8,21,20,9,8,7,7,8,16,12,7,6,6,10,12,9,8,6,8,10,18,8,11,4,7,8,5,6,14,11
RAP1GAP,0,2,1,0,0,0,3,8,1,1,7,2,1,0,0,1,43,2,12,0,0,2,1,0,1,2,0,1,6,1,1,2,4,4,0,1,0,0,0,0,0,0,1,0,5,0,0,0,2,0,0,0,15,1,0
RAPGEF1,14,15,9,6,10,4,18,13,16,12,9,10,8,8,20,5,6,17,13,4,9,12,8,19,8,21,12,10,9,10,12,18,5,8,11,4,27,13,19,8,16,23,10,19,15,7,19,9,8,12,20,26,9,5,8
RAPGEF2,4,4,3,6,2,2,3,2,1,6,4,6,5,5,4,3,2,4,6,3,3,1,1,5,1,4,5,1,1,8,49,6,1,2,5,1,0,2,3,4,2,6,2,3,6,3,2,3,4,1,4,5,2,3,4
RAPGEF3,0,0,0,24,0,3,0,0,0,0,1,0,0,0,0,0,5,7,0,0,0,0,0,0,1,0,1,0,1,0,0,13,7,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,2,0,0,0,1
RAPGEF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,2,0
RAPGEF5,0,0,0,1,0,0,2,0,1,0,2,2,1,0,0,0,3,0,0,3,0,0,0,0,2,1,0,0,1,0,0,1,0,5,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,0,1,0
RAPGEF6,1,0,1,0,1,0,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,2,1,0,1,1,0,0,0
RARA,2,9,3,5,4,3,2,5,7,7,5,6,5,7,4,2,8,2,3,1,8,7,7,4,5,1,5,2,3,3,7,2,2,15,2,3,7,11,6,8,4,7,2,3,3,3,6,6,6,29,8,10,7,8,4
RASA1,19,8,10,37,20,11,10,38,13,9,15,11,6,31,8,10,18,3,8,15,38,7,10,35,16,6,15,7,23,8,9,8,3,19,8,12,13,22,5,35,10,11,9,7,13,13,8,14,13,10,50,15,6,6,14
RASA2,6,1,5,3,4,3,15,4,6,3,6,6,3,3,3,6,4,4,4,6,6,5,2,3,6,13,4,8,3,2,5,7,8,3,2,1,4,7,1,2,6,9,8,2,6,3,4,14,5,4,3,3,2,7,6
RASA3,6,7,1,7,12,6,25,5,5,2,3,6,1,11,12,11,18,2,11,2,14,16,1,15,2,17,8,3,1,7,0,0,1,23,11,3,37,11,21,10,15,3,9,9,4,8,12,0,29,2,9,8,21,9,9
RASA4,0,0,0,0,0,0,5,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1
RASAL1,0,2,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,0,25,2,0,0,0,0,0,1,4,0,0,0,3,1,3,0,0,0,6
RASAL2,4,2,2,15,4,4,0,2,5,3,2,2,1,2,4,3,4,3,0,1,1,2,0,6,6,0,11,3,8,1,3,5,5,3,5,1,0,5,2,3,3,6,4,4,4,6,7,3,1,3,10,3,3,1,5
RASAL3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0
RASGRF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0
RASGRF2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
RASGRP1,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
RASGRP2,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASGRP3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RASGRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RASSF1,9,3,3,3,18,5,9,3,8,6,9,7,5,6,11,11,4,7,14,14,7,7,3,12,18,8,3,8,5,5,5,5,6,7,13,10,13,5,20,8,5,4,4,5,7,12,11,15,17,9,3,5,4,4,3
RASSF2,1,6,10,10,0,2,7,0,2,9,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,1,3,2,10,23,0,0,0,0,1,7,0,0,0,0,0,0,9,3,2,0,6
RASSF4,9,1,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,19,7,0,1,0,2,0,0,0,0,1,4,1,0,1,6,0,1,4
RASSF5,2,0,0,0,0,0,24,4,2,3,0,0,1,1,2,0,2,0,13,0,0,0,0,1,4,20,0,0,0,0,0,0,0,2,0,3,41,0,0,1,0,0,0,0,0,1,0,22,1,1,1,0,0,0,0
RASSF6,0,1,1,6,0,0,0,13,0,0,2,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,12,0,1,0,0,0,13
