Drug A,Drug B,Cell Line Name,Score
CELECOXIB,TRETINOIN,LOX-IMVI,-9.52
RUXOLITINIB,ARSENIC TRIOXIDE,MDA-MB-231,-13.38
MEGESTROL ACETATE,MITOTANE,A-549,1.31
AXITINIB,MEGESTROL ACETATE,SF295,-8.43
GEFITINIB,DOCETAXEL,IGROV-1,0.02
LENALIDOMIDE,GEFITINIB,M14,-8.43
LAPATINIB,FULVESTRANT,KM12,-0.92
THALIDOMIDE,ARSENIC TRIOXIDE,CCRF-CEM,-13.6
ABIRATERONE,DOCETAXEL,Hs 578T,-29.08
RUXOLITINIB,GEFITINIB,SF268,0.19
VEMURAFENIB,FULVESTRANT,OVCAR-3,5.53
LENALIDOMIDE,NILOTINIB,NCI-H226,-0.06
CRIZOTINIB,LENALIDOMIDE,NCI-H226,-18.52
LENALIDOMIDE,FULVESTRANT,A-549,-0.73
IMATINIB,FULVESTRANT,OVCAR-4,-3.13
AXITINIB,DOCETAXEL,SF539,-11.48
VISMODEGIB,IMATINIB,OVCAR-3,-3.79
MITOTANE,THALIDOMIDE,NCI-H522,-2.07
VANDETANIB,VEMURAFENIB,MDA-MB-231,-8.52
TRETINOIN,SUNITINIB,NCI-H522,-3.58
VISMODEGIB,CELECOXIB,UO-31,-12.74
DASATINIB,SUNITINIB,SK-MEL-5,-2.11
DASATINIB,ARSENIC TRIOXIDE,SK-MEL-5,-0.34
IMATINIB,NILOTINIB,RPMI-8226,-9.39
AXITINIB,FULVESTRANT,HCT 15,-6.35
VEMURAFENIB,ROMIDEPSIN,NCI-H226,-7.92
IMATINIB,NILOTINIB,NCI-H226,-1.15
CELECOXIB,TRETINOIN,OVCAR-5,8.65
RUXOLITINIB,IMATINIB,SW620,-4.52
RALOXIFENE,VANDETANIB,EKVX,-8.31
IMATINIB,DOCETAXEL,SR,14.1
DASATINIB,THALIDOMIDE,MOLT-4,-1.94
LY2140023,RUXOLITINIB,L-1236,-22.05
VORAPAXAR,RUXOLITINIB,L-1236,-34.274
PACLITAXEL,DASATINIB,HCT 15,-2.1
LENALIDOMIDE,SORAFENIB,OVCAR-3,-23.94
CRIZOTINIB,AXITINIB,RPMI-8226,6.69
PACLITAXEL,DASATINIB,CCRF-CEM,-10.32
ABIRATERONE,NILOTINIB,HCT 116,-2.46
FULVESTRANT,ARSENIC TRIOXIDE,OVCAR-8,-21.21
LENALIDOMIDE,THALIDOMIDE,HCT 15,-2.78
TRETINOIN,LAPATINIB,NCI-H226,-3.1
GEFITINIB,IMATINIB,DU145,-12.16
DOCETAXEL,THALIDOMIDE,OVCAR-5,-45.64
LENALIDOMIDE,THALIDOMIDE,IGROV-1,2.28
VANDETANIB,IMATINIB,CCRF-CEM,-11.13
RUXOLITINIB,MITOTANE,OVCAR-3,-0.36
AXITINIB,THALIDOMIDE,MDA-MB-468,0.2
RUXOLITINIB,LENALIDOMIDE,SF539,-0.79
ROMIDEPSIN,ARSENIC TRIOXIDE,OVCAR-3,2.32
AXITINIB,DASATINIB,IGROV-1,12.42
NILOTINIB,DOCETAXEL,UACC-257,-11.85
RALOXIFENE,SUNITINIB,SF539,-0.71
VISMODEGIB,IMATINIB,A-549,-6.0
LENALIDOMIDE,MEGESTROL ACETATE,CCRF-CEM,-5.3
FULVESTRANT,ARSENIC TRIOXIDE,SK-MEL-2,-11.92
RUXOLITINIB,RALOXIFENE,K-562,3.08
VISMODEGIB,DOCETAXEL,LOX-IMVI,4.75
SORAFENIB,THALIDOMIDE,NCI-H460,-0.52
CILOSTAZOL,RUXOLITINIB,L-1236,2.921
TRETINOIN,ROMIDEPSIN,SR,-67.94
ABIRATERONE,GEFITINIB,LOX-IMVI,-15.08
CRIZOTINIB,ROMIDEPSIN,HOP-92,-12.6
TRETINOIN,DASATINIB,SK-MEL-5,-4.37
CRIZOTINIB,FULVESTRANT,SK-MEL-28,-2.75
VEMURAFENIB,DASATINIB,NCI-H522,-8.05
ROMIDEPSIN,FULVESTRANT,TK-10,-8.38
VANDETANIB,FULVESTRANT,HCT 116,-3.77
GEFITINIB,ROMIDEPSIN,SR,2.98
VEMURAFENIB,PACLITAXEL,SN12C,-67.36
LAPATINIB,SORAFENIB,HT-29,-2.654
AXITINIB,ARSENIC TRIOXIDE,NCI-H522,-10.92
2METHOXYESTRADIOL,PANOBINOSTAT,TC-71,-29.846
TRETINOIN,LAPATINIB,UO-31,-4.13
VEMURAFENIB,FULVESTRANT,HCC2998,-3.6
VISMODEGIB,PACLITAXEL,HCT 15,-1.45
ROMIDEPSIN,LAPATINIB,SK-MEL-28,-29.68
RUXOLITINIB,GEFITINIB,MDA-MB-231,-4.37
LAPATINIB,ARSENIC TRIOXIDE,MOLT-4,-0.02
NILOTINIB,FULVESTRANT,SK-MEL-28,0.9
VEMURAFENIB,CELECOXIB,HCT 15,-2.86
IMATINIB,DOCETAXEL,MDA-MB-231,1.72
RUXOLITINIB,GEFITINIB,A-549,4.74
TRETINOIN,THALIDOMIDE,Caki-1,-1.96
VEMURAFENIB,ROMIDEPSIN,NCI-H322M,-63.23
SORAFENIB,MITOTANE,HCT 15,1.89
ROMIDEPSIN,SUNITINIB,OVCAR-8,-51.33
RUXOLITINIB,NILOTINIB,A-549,-4.0
RALOXIFENE,NILOTINIB,TK-10,-8.47
LENALIDOMIDE,CRIZOTINIB,SNB-75,-19.54
CELECOXIB,NILOTINIB,SW620,-6.32
RUXOLITINIB,RALOXIFENE,LOX-IMVI,-0.85
LENALIDOMIDE,CRIZOTINIB,OVCAR-8,-8.17
LENALIDOMIDE,SUNITINIB,SR,3.72
CRIZOTINIB,VANDETANIB,NCI-H522,-1.18
VISMODEGIB,VANDETANIB,MDA-MB-468,6.62
NILOTINIB,SORAFENIB,A-498,1.69
LENALIDOMIDE,DASATINIB,CCRF-CEM,-3.79
CRIZOTINIB,VISMODEGIB,ACHN,-65.13
THALIDOMIDE,ARSENIC TRIOXIDE,T-47D,-25.83
LAPATINIB,ARSENIC TRIOXIDE,MDA-MB-231,-10.05
DASATINIB,MITOTANE,NCI-H322M,2.15
AXITINIB,THALIDOMIDE,MDA-MB-231,-0.33
KX01,CABOZANTINIB,TC-71,-17.48
CELECOXIB,SUNITINIB,DU145,-6.76
RALOXIFENE,DOCETAXEL,OVCAR-4,-33.36
ABIRATERONE,VEMURAFENIB,OVCAR-5,-7.97
RALOXIFENE,GEFITINIB,MDA-MB-468,-0.28
DIENOGEST,RUXOLITINIB,L-1236,2.546
AXITINIB,MEGESTROL ACETATE,PC-3,-3.64
FULVESTRANT,ARSENIC TRIOXIDE,SF295,-12.17
VISMODEGIB,LENALIDOMIDE,TK-10,0.94
SUNITINIB,GELDANAMYCIN,PA-1,8.975000000000001
DEXAMETHASONE,SORAFENIB,UACC-62,-11.985
NILOTINIB,THALIDOMIDE,HCC2998,2.76
RUXOLITINIB,CELECOXIB,Caki-1,-13.9
PACLITAXEL,LAPATINIB,HOP-92,6.96
AXITINIB,ROMIDEPSIN,NCI-H522,-4.23
SUNITINIB,FULVESTRANT,786-O,-4.56
RALOXIFENE,NILOTINIB,SN12C,-0.22
CELECOXIB,DASATINIB,TK-10,5.16
LENALIDOMIDE,FULVESTRANT,HT-29,2.75
CRIZOTINIB,VISMODEGIB,HOP-92,-18.4
AXITINIB,SORAFENIB,TK-10,-16.34
CRIZOTINIB,DASATINIB,SNB-75,-1.92
PACLITAXEL,THALIDOMIDE,OVCAR-8,-16.15
DASATINIB,ARSENIC TRIOXIDE,OVCAR-5,0.89
RUXOLITINIB,DOCETAXEL,SF268,-26.72
VANDETANIB,CRIZOTINIB,UO-31,-1.57
GEFITINIB,LAPATINIB,OVCAR-4,-1.21
VANDETANIB,ROMIDEPSIN,SF295,-20.92
DASATINIB,MITOTANE,ACHN,-15.7
ROMIDEPSIN,SORAFENIB,EKVX,-1.77
VEMURAFENIB,ROMIDEPSIN,SK-MEL-5,-16.64
CELECOXIB,FULVESTRANT,SF295,-9.09
VEMURAFENIB,SUNITINIB,UO-31,1.69
TRETINOIN,FULVESTRANT,ACHN,1.18
IMATINIB,LAPATINIB,EKVX,-37.18
CRIZOTINIB,VANDETANIB,Caki-1,-2.27
LENALIDOMIDE,LAPATINIB,OVCAR-4,-7.13
RUXOLITINIB,SORAFENIB,SN12C,-12.74
VISMODEGIB,NILOTINIB,K-562,17.98
ABIRATERONE,RALOXIFENE,KM12,-4.86
RALOXIFENE,VANDETANIB,COLO 205,-12.37
CRIZOTINIB,MEGESTROL ACETATE,OVCAR-3,-3.98
LENALIDOMIDE,DOCETAXEL,SF295,-1.03
VISMODEGIB,RALOXIFENE,MDA-MB-468,10.48
VEMURAFENIB,FULVESTRANT,U-251MG,-3.04
VEMURAFENIB,VISMODEGIB,UACC-62,1.05
RUXOLITINIB,NILOTINIB,M14,1.14
VINBLASTINE,SUNITINIB,A-375,0.3199999999999999
MITOTANE,FULVESTRANT,KM12,-4.87
GEFITINIB,LAPATINIB,HCT 116,-1.84
MEGESTROL ACETATE,CRIZOTINIB,RPMI-8226,5.67
RUXOLITINIB,SUNITINIB,SK-MEL-2,-3.5
ABIRATERONE,ROMIDEPSIN,OVCAR-8,-44.82
RUXOLITINIB,TRETINOIN,HT-29,-4.65
DOCETAXEL,ROMIDEPSIN,NCI-H23,4.79
MEGESTROL ACETATE,TRETINOIN,BT-549,1.58
VANDETANIB,MEGESTROL ACETATE,HCT 15,-13.64
PHENOXYBENZAMINE,RUXOLITINIB,L-1236,-37.68
MEGESTROL ACETATE,DOCETAXEL,K-562,-14.94
VEMURAFENIB,AXITINIB,TK-10,-1.58
GEFITINIB,TRETINOIN,LOX-IMVI,-3.97
IMATINIB,ARSENIC TRIOXIDE,SF539,-9.95
GEFITINIB,DASATINIB,NCI-H522,6.23
IMATINIB,ARSENIC TRIOXIDE,SNB-75,-9.23
VANDETANIB,TRETINOIN,MCF-7,5.86
FULVESTRANT,SORAFENIB,A-549,-5.19
AXITINIB,DOCETAXEL,TK-10,1.36
LENALIDOMIDE,ARSENIC TRIOXIDE,OVCAR-5,-7.6
PACLITAXEL,GELDANAMYCIN,LoVo,-1.9475
GEFITINIB,ROMIDEPSIN,HT-29,-29.45
ABIRATERONE,TRETINOIN,UACC-257,-1.99
LENALIDOMIDE,MEGESTROL ACETATE,NCI-H522,-1.71
VISMODEGIB,CRIZOTINIB,MCF-7,1.92
LENALIDOMIDE,MEGESTROL ACETATE,NCI-H322M,-9.89
AXITINIB,ABIRATERONE,HT-29,-1.07
RALOXIFENE,SUNITINIB,CCRF-CEM,16.31
VEMURAFENIB,MEGESTROL ACETATE,SF539,-9.66
RUXOLITINIB,DASATINIB,HOP-92,11.62
GEFITINIB,SORAFENIB,A-549,-4.95
VEMURAFENIB,SUNITINIB,RXF 393L,0.93
VISMODEGIB,SORAFENIB,MCF-7,-2.29
ROMIDEPSIN,ARSENIC TRIOXIDE,EKVX,-3.09
LENALIDOMIDE,NILOTINIB,M14,-0.21
ABIRATERONE,SUNITINIB,Hs 578T,-0.94
ABIRATERONE,TRETINOIN,ACHN,-2.38
ABIRATERONE,PACLITAXEL,SR,15.24
ABIRATERONE,SUNITINIB,U-251MG,-0.69
LAPATINIB,SORAFENIB,PA-1,-1.7975
VISMODEGIB,VANDETANIB,NCI-H23,-15.3
NILOTINIB,DASATINIB,OVCAR-3,-5.92
TRIFLUOPERAZINE,RUXOLITINIB,L-1236,-17.32
DOCETAXEL,DASATINIB,NCI-H23,1.04
RUXOLITINIB,LAPATINIB,LOX-IMVI,-3.19
GEFITINIB,THALIDOMIDE,UACC-62,-5.04
ABIRATERONE,DOCETAXEL,RPMI-8226,8.96
RALOXIFENE,PACLITAXEL,MOLT-4,-43.64
CERULENIN,RUXOLITINIB,L-1236,-18.965
ABIRATERONE,AXITINIB,SK-OV-3,2.13
CELECOXIB,TRETINOIN,UACC-62,-2.07
RALOXIFENE,NILOTINIB,HOP-92,0.34
NILOTINIB,FULVESTRANT,BT-549,-1.86
CELECOXIB,DASATINIB,HT-29,-1.13
RUXOLITINIB,ROMIDEPSIN,SNB-75,-83.19
CRIZOTINIB,SUNITINIB,SK-OV-3,0.48
RUXOLITINIB,LAPATINIB,786-O,-0.9
METFORMIN,SORAFENIB,HT-144,-46.865
GEFITINIB,CELECOXIB,SN12C,-2.53
RUXOLITINIB,FULVESTRANT,MCF-7,1.1
PANOBINOSTAT,CABOZANTINIB,TC-71,-1.478
2METHOXYESTRADIOL,CABOZANTINIB,TC-71,-6.363
AXITINIB,DASATINIB,SK-OV-3,-4.43
VEMURAFENIB,VISMODEGIB,NCI-H322M,-17.56
DASATINIB,MITOTANE,SF268,-5.23
SUNITINIB,ERLOTINIB,HCT 116,-9.115
CRIZOTINIB,ARSENIC TRIOXIDE,HOP-62,-2.8
RALOXIFENE,SORAFENIB,Hs 578T,-4.17
ERLOTINIB,DASATINIB,NCI-H460,1.0925
AXITINIB,LENALIDOMIDE,RPMI-8226,-2.6
AXITINIB,IMATINIB,UO-31,-2.27
PACLITAXEL,FULVESTRANT,OVCAR-3,-2.76
ROMIDEPSIN,SORAFENIB,HT-29,-69.33
VANDETANIB,SORAFENIB,SF268,-11.59
ABIRATERONE,CRIZOTINIB,IGROV-1,-7.01
ABIRATERONE,CELECOXIB,A-549,-4.64
VEMURAFENIB,DOCETAXEL,MCF-7,-20.9
AXITINIB,VEMURAFENIB,SW620,-43.91
MITOTANE,THALIDOMIDE,Caki-1,-0.45
VINBLASTINE,LAPATINIB,HT-29,-28.445
SUNITINIB,ARSENIC TRIOXIDE,K-562,-29.8
VEMURAFENIB,VANDETANIB,SR,-8.46
RALOXIFENE,SUNITINIB,SF295,-1.25
RUXOLITINIB,AXITINIB,CCRF-CEM,-36.76
ABIRATERONE,MITOTANE,HCC2998,-17.93
ABIRATERONE,DOCETAXEL,OVCAR-3,3.93
ABIRATERONE,CRIZOTINIB,MOLT-4,-9.76
ABIRATERONE,GEFITINIB,SK-OV-3,0.5
AXITINIB,SUNITINIB,UACC-62,0.19
VEMURAFENIB,MITOTANE,NCI-H226,-30.74
GEFITINIB,CELECOXIB,IGROV-1,-13.62
VEMURAFENIB,SORAFENIB,SF268,-18.46
VEMURAFENIB,MEGESTROL ACETATE,MCF-7,-5.67
MEGESTROL ACETATE,NILOTINIB,MDA-MB-231,-49.38
NILOTINIB,SORAFENIB,SF295,-3.87
SORAFENIB,THALIDOMIDE,OVCAR-4,2.55
RUXOLITINIB,SUNITINIB,IGROV-1,-11.33
LENALIDOMIDE,NILOTINIB,OVCAR-4,-4.59
ABIRATERONE,IMATINIB,CCRF-CEM,-11.01
VISMODEGIB,DASATINIB,SF539,2.92
VEMURAFENIB,ABIRATERONE,BT-549,4.7
RUXOLITINIB,CELECOXIB,MCF-7,2.12
CELECOXIB,ARSENIC TRIOXIDE,NCI-H322M,-0.21
LENALIDOMIDE,FULVESTRANT,UACC-257,2.89
CELECOXIB,SORAFENIB,UACC-62,-1.74
VISMODEGIB,SORAFENIB,786-O,-5.39
GEFITINIB,PACLITAXEL,PC-3,-12.08
MEGESTROL ACETATE,THALIDOMIDE,HCC2998,0.87
GEFITINIB,FULVESTRANT,MCF-7,-2.76
RALOXIFENE,GEFITINIB,OVCAR-8,-1.22
SORAFENIB,ARSENIC TRIOXIDE,LOX-IMVI,2.3
RUXOLITINIB,SUNITINIB,SK-MEL-28,-0.74
IMATINIB,NILOTINIB,SNB-75,-4.16
ABIRATERONE,SUNITINIB,HCT 116,-1.58
VISMODEGIB,LENALIDOMIDE,Hs 578T,1.81
MEGESTROL ACETATE,SUNITINIB,MDA-MB-231,-5.65
VISMODEGIB,TRETINOIN,NCI-H522,0.12
CRIZOTINIB,RALOXIFENE,TK-10,0.82
VISMODEGIB,THALIDOMIDE,HCT 116,0.15
SORAFENIB,ARSENIC TRIOXIDE,OVCAR-4,-25.49
LENALIDOMIDE,SUNITINIB,SK-OV-3,0.1
VISMODEGIB,NILOTINIB,Hs 578T,-4.11
AXITINIB,GEFITINIB,HCC2998,-30.36
VANDETANIB,THALIDOMIDE,SK-MEL-28,8.52
CRIZOTINIB,PACLITAXEL,UO-31,8.14
GEFITINIB,MEGESTROL ACETATE,DU145,-17.23
MEGESTROL ACETATE,SORAFENIB,PC-3,-30.97
PROGESTERONE,RUXOLITINIB,L-1236,-29.819
RALOXIFENE,IMATINIB,UACC-257,1.71
SUNITINIB,SORAFENIB,HCT 116,0.6439999999999999
RUXOLITINIB,NILOTINIB,MDA-MB-231,-11.2
VEMURAFENIB,FULVESTRANT,PC-3,-0.12
VISMODEGIB,VEMURAFENIB,NCI-H522,-1.4
CELECOXIB,DOCETAXEL,SF268,2.68
CRIZOTINIB,ABIRATERONE,OVCAR-3,5.21
LENALIDOMIDE,CELECOXIB,UACC-62,-4.54
GEFITINIB,MEGESTROL ACETATE,SK-MEL-28,-6.62
GEFITINIB,NILOTINIB,EKVX,-2.17
GEFITINIB,MITOTANE,COLO 205,0.86
AXITINIB,IMATINIB,HCC2998,-36.43
SUNITINIB,MITOTANE,U-251MG,10.64
VISMODEGIB,ABIRATERONE,MCF-7,-5.86
CELECOXIB,SUNITINIB,A-498,-14.01
AXITINIB,FULVESTRANT,LOX-IMVI,0.69
RUXOLITINIB,RALOXIFENE,BT-549,6.63
VEMURAFENIB,SUNITINIB,A-498,-0.9
AXITINIB,SUNITINIB,A-498,-1.94
CELECOXIB,DOCETAXEL,HCT 116,16.53
RALOXIFENE,VANDETANIB,DU145,11.82
GEFITINIB,CRIZOTINIB,SK-MEL-28,0.33
SUNITINIB,ARSENIC TRIOXIDE,BT-549,-4.67
VANDETANIB,CRIZOTINIB,UACC-257,5.65
MEGESTROL ACETATE,SUNITINIB,UACC-62,3.4
IMATINIB,LAPATINIB,U-251MG,-8.03
SUNITINIB,LAPATINIB,HT-29,16.5175
VANDETANIB,LAPATINIB,NCI-H226,-11.98
LENALIDOMIDE,PACLITAXEL,M14,-17.96
MEGESTROL ACETATE,LAPATINIB,A-498,1.89
VANDETANIB,RUXOLITINIB,MDA-MB-231,0.56
RUXOLITINIB,CELECOXIB,MDA-MB-468,-0.11
GEFITINIB,MEGESTROL ACETATE,RXF 393L,-12.68
AXITINIB,ARSENIC TRIOXIDE,MOLT-4,-15.32
ABIRATERONE,RALOXIFENE,OVCAR-5,6.36
RALOXIFENE,VANDETANIB,UO-31,-0.82
ABIRATERONE,NILOTINIB,786-O,-4.41
VISMODEGIB,VEMURAFENIB,RPMI-8226,6.98
RALOXIFENE,MITOTANE,BT-549,0.84
VANDETANIB,IMATINIB,UACC-62,-2.41
VEMURAFENIB,DOCETAXEL,ACHN,-11.76
VANDETANIB,GEFITINIB,K-562,5.94
ABIRATERONE,IMATINIB,MOLT-4,-6.24
ABIRATERONE,SORAFENIB,HCT 116,-6.2
SORAFENIB,MITOTANE,NCI-H322M,-2.88
GEFITINIB,CELECOXIB,K-562,-2.32
RUXOLITINIB,THALIDOMIDE,OVCAR-3,1.28
TRETINOIN,ROMIDEPSIN,COLO 205,-38.19
RALOXIFENE,IMATINIB,OVCAR-3,4.03
RUXOLITINIB,VEMURAFENIB,Hs 578T,0.43
AXITINIB,RUXOLITINIB,SF539,0.75
RALOXIFENE,TRETINOIN,MCF-7,1.27
MEGESTROL ACETATE,DASATINIB,BT-549,-85.04
VANDETANIB,VEMURAFENIB,OVCAR-4,-4.15
DASATINIB,LAPATINIB,786-O,-21.99
ERLOTINIB,GELDANAMYCIN,A2058,4.375
ABIRATERONE,SUNITINIB,UACC-257,-2.89
VISMODEGIB,GEFITINIB,NCI-H322M,2.6
PACLITAXEL,MITOTANE,SF539,6.9
ROMIDEPSIN,SORAFENIB,OVCAR-3,-58.6
RUXOLITINIB,GEFITINIB,SF295,-1.59
MEGESTROL ACETATE,ROMIDEPSIN,SNB-75,-70.3
RUXOLITINIB,SORAFENIB,MDA-MB-231,-4.91
SUNITINIB,MITOTANE,UACC-257,-1.68
LENALIDOMIDE,CELECOXIB,MOLT-4,-9.3
VANDETANIB,NILOTINIB,UO-31,-4.94
VISMODEGIB,IMATINIB,EKVX,-9.54
RALOXIFENE,PACLITAXEL,COLO 205,-49.51
CELECOXIB,LAPATINIB,SF295,0.13
ROMIDEPSIN,DASATINIB,MCF-7,-44.1
VANDETANIB,VEMURAFENIB,OVCAR-3,-4.11
NILOTINIB,ROMIDEPSIN,RXF 393L,-26.3
FULVESTRANT,THALIDOMIDE,HCC2998,9.64
RUXOLITINIB,VANDETANIB,BT-549,5.82
CELECOXIB,MITOTANE,NCI-H322M,-3.83
ABIRATERONE,RALOXIFENE,PC-3,2.21
GEFITINIB,ROMIDEPSIN,NCI-H226,2.68
CELECOXIB,MITOTANE,T-47D,-1.66
LENALIDOMIDE,ROMIDEPSIN,U-251MG,-30.34
RALOXIFENE,PACLITAXEL,RXF 393L,-47.01
NILOTINIB,FULVESTRANT,OVCAR-8,0.64
DEXAMETHASONE,DASATINIB,SK-OV-3,-2.3675
DOCETAXEL,DASATINIB,OVCAR-8,-3.8
MEGESTROL ACETATE,SORAFENIB,SNB-75,-37.8
GEFITINIB,TRETINOIN,IGROV-1,-1.68
CRIZOTINIB,LAPATINIB,NCI-H460,8.28
VISMODEGIB,FULVESTRANT,SF268,11.68
VEMURAFENIB,CELECOXIB,SW620,-21.61
IMATINIB,DASATINIB,A-549,-7.31
VEMURAFENIB,VANDETANIB,KM12,-5.46
BARICITINIB,RUXOLITINIB,L-1236,2.738
CRIZOTINIB,VISMODEGIB,CCRF-CEM,-19.45
ABIRATERONE,DOCETAXEL,MDA-MB-468,12.2
NILOTINIB,DOCETAXEL,SF539,18.73
DASATINIB,SORAFENIB,MDA-MB-436,-2.5975
ROMIDEPSIN,LAPATINIB,MDA-MB-468,-3.49
ABIRATERONE,LENALIDOMIDE,BT-549,2.91
KETANSERIN,RUXOLITINIB,L-1236,-20.71
VISMODEGIB,ROMIDEPSIN,UACC-62,-13.77
VINBLASTINE,GELDANAMYCIN,UACC-62,-14.565
PACLITAXEL,ARSENIC TRIOXIDE,MDA-MB-231,-3.16
AXITINIB,NILOTINIB,HOP-62,1.6
CRIZOTINIB,ROMIDEPSIN,A-549,-16.97
RUXOLITINIB,NILOTINIB,SK-MEL-5,-65.24
VEMURAFENIB,NILOTINIB,NCI-H322M,-7.32
VISMODEGIB,ABIRATERONE,SF295,-1.17
DEXAMETHASONE,ERLOTINIB,SK-MEL-30,-28.485
VISMODEGIB,SUNITINIB,Caki-1,-0.76
ABIRATERONE,SUNITINIB,CCRF-CEM,1.98
DOCETAXEL,ARSENIC TRIOXIDE,RXF 393L,-2.8
DASATINIB,GELDANAMYCIN,OV-90,2.2475
MEGESTROL ACETATE,TRETINOIN,A-498,2.49
VISMODEGIB,NILOTINIB,786-O,1.97
NILOTINIB,PACLITAXEL,Hs 578T,0.09
VEMURAFENIB,VISMODEGIB,MOLT-4,15.02
LENALIDOMIDE,DOCETAXEL,HCT 116,-29.9
AXITINIB,ARSENIC TRIOXIDE,KM12,-14.69
TRETINOIN,MITOTANE,SF295,3.17
AXITINIB,PACLITAXEL,LOX-IMVI,-5.12
TRETINOIN,FULVESTRANT,HCT 116,6.49
CRIZOTINIB,LENALIDOMIDE,OVCAR-8,-3.37
PACLITAXEL,LAPATINIB,SF539,-10.26
VISMODEGIB,ABIRATERONE,OVCAR-8,0.82
CRIZOTINIB,VISMODEGIB,NCI-H23,-6.9
SUNITINIB,ARSENIC TRIOXIDE,SF268,-7.8
SUNITINIB,FULVESTRANT,SK-OV-3,-0.54
AXITINIB,PACLITAXEL,SF268,-6.61
MEGESTROL ACETATE,ROMIDEPSIN,Caki-1,-67.94
ABIRATERONE,ROMIDEPSIN,T-47D,-11.02
RUXOLITINIB,MITOTANE,EKVX,4.57
DOCETAXEL,SORAFENIB,OVCAR-4,6.08
VEMURAFENIB,MITOTANE,Hs 578T,0.61
MEGESTROL ACETATE,SORAFENIB,RXF 393L,-17.73
NILOTINIB,ROMIDEPSIN,OVCAR-4,-21.47
PACLITAXEL,SUNITINIB,OV-90,-5.890000000000001
ROMIDEPSIN,DASATINIB,SK-MEL-28,-26.47
GEFITINIB,CRIZOTINIB,SK-MEL-5,-0.72
ABIRATERONE,SUNITINIB,OVCAR-5,-6.69
RUXOLITINIB,CRIZOTINIB,NCI-H226,-3.73
TRETINOIN,SUNITINIB,SN12C,-7.18
VEMURAFENIB,FULVESTRANT,OVCAR-5,-4.66
VANDETANIB,IMATINIB,SNB-75,-40.61
GEFITINIB,SORAFENIB,SK-MEL-5,-2.8
PACLITAXEL,FULVESTRANT,NCI-H23,0.66
GEFITINIB,DOCETAXEL,786-O,1.27
AXITINIB,TRETINOIN,SK-MEL-5,-6.24
AXITINIB,GEFITINIB,EKVX,5.46
ABIRATERONE,DOCETAXEL,UACC-62,-23.69
DOCETAXEL,MITOTANE,ACHN,2.8
TRETINOIN,NILOTINIB,ACHN,-0.63
ROMIDEPSIN,FULVESTRANT,PC-3,-17.9
SUNITINIB,MITOTANE,SK-MEL-28,-1.95
AXITINIB,VANDETANIB,COLO 205,-2.7
IMATINIB,SUNITINIB,NCI-H226,-3.96
GEFITINIB,CELECOXIB,BT-549,-7.92
VEMURAFENIB,DOCETAXEL,SF539,-3.77
LENALIDOMIDE,DOCETAXEL,SF268,-23.82
TRETINOIN,DOCETAXEL,SK-MEL-5,12.81
LENALIDOMIDE,CELECOXIB,DU145,3.48
VINBLASTINE,SUNITINIB,UWB1.289,0.8325
ABIRATERONE,ARSENIC TRIOXIDE,U-251MG,-10.88
CELECOXIB,IMATINIB,SW620,-1.45
CELECOXIB,IMATINIB,MCF-7,-0.56
TRETINOIN,THALIDOMIDE,MCF-7,-10.01
LENALIDOMIDE,SORAFENIB,DU145,2.32
ROMIDEPSIN,SORAFENIB,IGROV-1,-12.28
NILOTINIB,FULVESTRANT,T-47D,0.52
GEFITINIB,IMATINIB,NCI-H522,-1.26
DEXAMETHASONE,DASATINIB,UWB1.289,-9.17
NILOTINIB,PACLITAXEL,SNB-75,1.82
ABIRATERONE,MEGESTROL ACETATE,SN12C,5.98
GEFITINIB,MITOTANE,Hs 578T,-1.81
VISMODEGIB,CRIZOTINIB,MDA-MB-231,-21.49
PACLITAXEL,LAPATINIB,UO-31,7.19
RUXOLITINIB,DASATINIB,UACC-257,-10.82
VEMURAFENIB,MITOTANE,CCRF-CEM,-1.68
AXITINIB,PACLITAXEL,RXF 393L,-4.51
DEXAMETHASONE,SUNITINIB,VCaP,-33.16
RUXOLITINIB,CELECOXIB,SW620,-7.5
ABIRATERONE,CELECOXIB,DU145,-1.01
CLINOFIBRATE,RUXOLITINIB,L-1236,2.04
RALOXIFENE,SORAFENIB,TK-10,-3.7
GEFITINIB,NILOTINIB,COLO 205,8.64
ABIRATERONE,TRETINOIN,Caki-1,-3.28
CELECOXIB,FULVESTRANT,SR,-9.79
THALIDOMIDE,ARSENIC TRIOXIDE,A-549,-28.11
CELECOXIB,SORAFENIB,HCT 15,-1.54
AXITINIB,LAPATINIB,IGROV-1,-3.49
NILOTINIB,MITOTANE,IGROV-1,0.17
LENALIDOMIDE,CELECOXIB,NCI-H23,0.43
FULVESTRANT,THALIDOMIDE,SK-OV-3,-6.63
VANDETANIB,CELECOXIB,HOP-62,1.19
VEMURAFENIB,RUXOLITINIB,LOX-IMVI,-5.78
TRETINOIN,ROMIDEPSIN,TK-10,-89.62
MEGESTROL ACETATE,THALIDOMIDE,NCI-H226,-3.95
IMATINIB,NILOTINIB,MOLT-4,-15.8
ABIRATERONE,RALOXIFENE,SF268,0.56
VANDETANIB,DOCETAXEL,OVCAR-3,-13.53
MEGESTROL ACETATE,MITOTANE,CCRF-CEM,7.1
RALOXIFENE,ABIRATERONE,OVCAR-8,0.9
ABIRATERONE,GEFITINIB,COLO 205,1.19
