Drug A,Drug B,Cell Line Name,Study Name,Score
Abiraterone,Sunitinib,M14,ALMANAC,-1.27921157325767
Gefitinib,thalidomide,M14,ALMANAC,-4.27855158582636
VX-702,Pioglitazone,SK-MEL-28,FRIEDMAN,-1.43696570639014
Sunitinib,Pioglitazone,UACC-257,FRIEDMAN,4.90038228697909
Axitinib,Vismodegib,OVCAR3,ALMANAC,0.522465775209793
Ruxolitinib,Lestaurtinib,SK-MEL-2,FRIEDMAN,-7.69482426859678
Nilotinib,Lapatinib,MDA-MB-468,ALMANAC,-10.0757132080915
Sunitinib,Crizotinib,MZ-MEL-2,FRIEDMAN,-10.1877007413212
Ruxolitinib,Vandetanib,HS 578T,ALMANAC,-0.780095406033556
Vandetanib,Dasatinib,SK-MEL-28,ALMANAC,-6.06647692630451
Vismodegib,Gefitinib,SN12C,ALMANAC,-6.6641982020388
Axitinib,Vorinostat,HCC-2998,ALMANAC,-19.2546562297521
Lapatinib,Dasatinib,SKMEL30,FRIEDMAN,-12.2140604143249
Lenalidomide,Crizotinib,786-0,ALMANAC,-1.76587438033678
Lestaurtinib,Lenalidomide,WM115,FRIEDMAN,-21.2521981958978
Vandetanib,Sunitinib,OVCAR3,ALMANAC,-11.7487392905925
Lestaurtinib,Tanespimycin,IST-MEL1,FRIEDMAN,-16.8462345675065
Axitinib,Vemurafenib,PC-3,ALMANAC,-0.324658185195311
Vismodegib,Vemurafenib,HT29,ALMANAC,-14.4770141579254
celecoxib,mitotane,SK-MEL-5,ALMANAC,-0.499151162376806
Ruxolitinib,Dasatinib,WM115,FRIEDMAN,-3.48873272751397
Vandetanib,Vorinostat,ACHN,ALMANAC,-6.69432656974425
Imatinib,Nilotinib,OVCAR3,ALMANAC,-5.93215420011053
MEGESTROL ACETATE,Crizotinib,HOP-62,ALMANAC,-7.34917405270501
Gefitinib,Sunitinib,UO-31,ALMANAC,-1.91228375884014
Vandetanib,mitotane,M14,ALMANAC,-2.58072909692959
Erlotinib,RAF265,A101D,FRIEDMAN,2.83334730141163
paclitaxel,Fulvestrant,K-562,ALMANAC,4.94895826464922
Crizotinib,Dasatinib,IST-MEL1,FRIEDMAN,-2.65815681236512
raloxifene,Crizotinib,K-562,ALMANAC,-6.21272512394576
Tideglusib,SNS-032,SKMEL30,FRIEDMAN,5.64466735602677
Nilotinib,Lapatinib,WM115,FRIEDMAN,4.81977063298565
Crizotinib,Romidepsin,SK-MEL-2,ALMANAC,-45.883502910794
Lapatinib,Pioglitazone,451Lu,FRIEDMAN,2.06157148343454
Sunitinib,Fingolimod,IST-MEL1,FRIEDMAN,-8.61074883555335
Vandetanib,Lenalidomide,K-562,ALMANAC,-48.1698887001818
Lapatinib,thalidomide,KM12,ALMANAC,-0.898390061610539
Lenalidomide,Romidepsin,HT29,ALMANAC,-62.2536046096988
Tideglusib,Sorafenib,A101D,FRIEDMAN,-16.6518830220593
paclitaxel,Dasatinib,SW-620,ONEIL,-5.653435188749545
Lenalidomide,Vemurafenib,PC-3,ALMANAC,3.10453712888883
vinblastine,Sunitinib,T-47D,ONEIL,-70.8116033690518
MEGESTROL ACETATE,Vemurafenib,LOX IMVI,ALMANAC,-21.3681459448087
MEGESTROL ACETATE,celecoxib,LOX IMVI,ALMANAC,0.748244727142913
paclitaxel,Dasatinib,UACC-257,ALMANAC,0.0494379005793869
celecoxib,Imatinib,K-562,ALMANAC,-12.5816779862729
Nilotinib,mitotane,KM12,ALMANAC,2.43645328562121
Axitinib,celecoxib,HS 578T,ALMANAC,3.36527326349701
Imatinib,Romidepsin,MDA-MB-468,ALMANAC,-2.29372164965203
Nilotinib,paclitaxel,SK-MEL-5,ALMANAC,-4.46111468796969
vinblastine,Lapatinib,NCIH23,ONEIL,-9.09730633851708
Vismodegib,Dasatinib,CCRF-CEM,ALMANAC,-4.20204796202119
Sunitinib,Vatalanib,SK-MEL-2,FRIEDMAN,-0.0416684832516601
Lestaurtinib,Dasatinib,G-361,FRIEDMAN,7.67599867175508
Vismodegib,Lenalidomide,SK-MEL-5,FRIEDMAN,-4.87984930580466
Fingolimod,Erlotinib,RPMI7951,FRIEDMAN,5.39852646462942
Palbociclib,Lenalidomide,SK-MEL-2,FRIEDMAN,3.54918451063011
Vandetanib,Ruxolitinib,RXF 393,ALMANAC,-4.03737276914392
raloxifene,thalidomide,OVCAR-8,ALMANAC,2.02066061285774
Vemurafenib,Axitinib,SK-MEL-2,ALMANAC,7.51936352882898
Vandetanib,raloxifene,DU-145,ALMANAC,2.11716297614208
Crizotinib,Lenalidomide,A498,ALMANAC,-1.05072992277017
raloxifene,celecoxib,RPMI-8226,ALMANAC,-0.933505747514414
Crizotinib,Ruxolitinib,MOLT-4,ALMANAC,-11.6448243300064
Axitinib,Ruxolitinib,PC-3,ALMANAC,-1.74115340702255
Gefitinib,Fulvestrant,EKVX,ALMANAC,0.967343893595359
Imatinib,mitotane,HCT-15,ALMANAC,0.0115902163381282
Vismodegib,Ruxolitinib,SW-620,ALMANAC,-3.65220283146309
Palbociclib,Lenalidomide,WT2-iPS,FRIEDMAN,-13.7642952397184
Navitoclax,VX-702,IST-MEL1,FRIEDMAN,8.16272652601487
Axitinib,Nilotinib,A498,ALMANAC,-6.56405395058488
metformin,Vorinostat,NCIH520,ONEIL,-30.7366736665872
Erlotinib,geldanamycin,PA1,ONEIL,1.4803529144374856
MEGESTROL ACETATE,Crizotinib,RPMI-8226,ALMANAC,5.47355946532866
Vandetanib,Lenalidomide,HT29,ALMANAC,-3.60430807959055
Vismodegib,raloxifene,MDA-MB-468,ALMANAC,10.4414047125896
Crizotinib,Gefitinib,TK-10,ALMANAC,3.88822320266508
Lenalidomide,Fulvestrant,TK-10,ALMANAC,1.39348219009831
Ruxolitinib,Nilotinib,A2058,FRIEDMAN,-5.91345967400702
Lapatinib,Midostaurin,A375,FRIEDMAN,13.7624855579978
Nilotinib,Lapatinib,SK-MEL-5,ALMANAC,2.25102468902786
Vismodegib,Sorafenib,BT-549,ALMANAC,-9.11021051864014
MEGESTROL ACETATE,celecoxib,MDA-MB-231,ALMANAC,-11.9740229944752
Gefitinib,Lapatinib,ACHN,ALMANAC,-1.99984193205927
zolmitriptan,Ruxolitinib,L-1236,NCATS_HL,-20.4044938792389
Abiraterone,Dasatinib,RPMI-8226,ALMANAC,-5.44783228431659
Lestaurtinib,Cediranib,COLO 800,FRIEDMAN,-19.5739617318485
Vismodegib,mitotane,MDA-MB-231,ALMANAC,-5.1547177475803
Lenalidomide,mitotane,OVCAR-8,ALMANAC,1.39458588152245
VX-702,Fingolimod,COLO 829,FRIEDMAN,-7.98070488509096
Fulvestrant,thalidomide,KM12,ALMANAC,-4.73729196696595
Vorinostat,Sunitinib,TK-10,ALMANAC,-8.83540326963711
Lenalidomide,Fulvestrant,NCI-H522,ALMANAC,-4.05554732634255
Navitoclax,Dasatinib,COLO 829,FRIEDMAN,5.84026189949103
Ruxolitinib,Vorinostat,IST-MEL1,FRIEDMAN,-3.30340599334806
Vandetanib,Lenalidomide,NCI-H460,ALMANAC,-0.145472990336853
Tideglusib,Palbociclib,UACC62,FRIEDMAN,-15.8330020277876
Nilotinib,Bexarotene,IST-MEL1,FRIEDMAN,8.61119768954178
Axitinib,Crizotinib,SK-MEL-28,ALMANAC,-5.57951251897023
dexamethasone,Vorinostat,LOVO,ONEIL,-3.8022266666193874
Nilotinib,Ruxolitinib,L-1236,NCATS_HL,2.59268223736703
Nilotinib,paclitaxel,NCI-H460,ALMANAC,-8.87205883162684
Vemurafenib,MEGESTROL ACETATE,OVCAR-8,ALMANAC,4.11579368029682
Vandetanib,Trametinib,MDA-MB-361,ASTRAZENECA,2.76859522955963
Sorafenib,Midostaurin,RVH-421,FRIEDMAN,4.83509109231165
Lestaurtinib,Lenalidomide,RPMI7951,FRIEDMAN,-2.18278480766142
Axitinib,Sorafenib,IGROV1,ALMANAC,-18.1340452781635
VX-702,Vismodegib,UACC62,FRIEDMAN,-3.14766552530809
Crizotinib,Gefitinib,HCT116,ALMANAC,4.31542243420544
Gefitinib,Vorinostat,CAKI-1,ALMANAC,-0.334897189077073
Imatinib,Sunitinib,NCI-H226,ALMANAC,-4.80469154524912
Navitoclax,SNS-032,LB2518-MEL,FRIEDMAN,10.4954339584214
Vorinostat,thalidomide,EKVX,ALMANAC,-0.231600913468119
MEGESTROL ACETATE,Nilotinib,RPMI-8226,ALMANAC,2.70628426679602
Vismodegib,raloxifene,SR,ALMANAC,0.753349883443312
Erlotinib,Sorafenib,HT29,ONEIL,0.1692077246922899
paclitaxel,mitotane,UACC62,ALMANAC,2.61099001043368
Palbociclib,RAF265,RVH-421,FRIEDMAN,5.60128009496932
Palbociclib,Erlotinib,IPC-298,FRIEDMAN,8.75291454241592
Tideglusib,Cediranib,SK-MEL-2,FRIEDMAN,-4.03537045754641
Nilotinib,Tanespimycin,RPMI7951,FRIEDMAN,0.381350463836132
Tanespimycin,Erlotinib,COLO 829,FRIEDMAN,2.31814477016033
Ruxolitinib,SNS-032,LB2518-MEL,FRIEDMAN,-25.5219885801333
paclitaxel,Vorinostat,T-47D,ALMANAC,-12.4846665363011
Lapatinib,SNS-032,RPMI7951,FRIEDMAN,3.5218732957921
Ruxolitinib,Lenalidomide,HOP-62,ALMANAC,-2.479573298
Vismodegib,Fingolimod,COLO 829,FRIEDMAN,-7.03588366733042
Fulvestrant,Sorafenib,HCC-2998,ALMANAC,-13.0480443660125
Sorafenib,Erlotinib,LOX IMVI,FRIEDMAN,-25.5579742962957
Vemurafenib,Axitinib,HCT116,ALMANAC,-10.517300648682
Enzastaurin,Lapatinib,COLO 800,FRIEDMAN,-42.1755272052948
Pazopanib,Tideglusib,LOX IMVI,FRIEDMAN,-14.8624910712483
Romidepsin,mitotane,IGROV1,ALMANAC,-58.8831787648728
dexamethasone,Erlotinib,SK-OV-3,ONEIL,-4.527979888097892
Axitinib,Nilotinib,RPMI-8226,ALMANAC,1.76157116831707
Lapatinib,Sunitinib,MOLT-4,ALMANAC,-11.3195600330655
Vorinostat,thalidomide,SK-MEL-28,ALMANAC,-45.5109278336556
Linsitinib,Vorinostat,WT2-iPS,FRIEDMAN,-4.30156251530194
paclitaxel,Dasatinib,HCC-2998,ALMANAC,0.977245916065634
Vorinostat,Sunitinib,HS 578T,ALMANAC,-7.19626264259181
Nilotinib,Fulvestrant,RPMI-8226,ALMANAC,2.67422333775351
Abiraterone,Lapatinib,OVCAR-5,ALMANAC,-5.86521403239048
Linsitinib,Vorinostat,MZ-MEL-2,FRIEDMAN,1.64097238583933
Imatinib,thalidomide,OVCAR3,ALMANAC,-4.65935048854128
Pazopanib,Lenalidomide,RPMI7951,FRIEDMAN,7.20906793563995
celecoxib,paclitaxel,OVCAR-5,ALMANAC,-11.1144610263801
celecoxib,paclitaxel,KM12,ALMANAC,1.60220843940783
Tanespimycin,SNS-032,451Lu,FRIEDMAN,4.29150653884887
raloxifene,Gefitinib,SK-OV-3,ALMANAC,-6.93850673034788
Vismodegib,Lapatinib,IST-MEL1,FRIEDMAN,-2.63556906009559
Vemurafenib,Lenalidomide,SN12C,ALMANAC,-3.49512638291607
Sunitinib,Dasatinib,RVH-421,FRIEDMAN,12.0818726978476
Vismodegib,SNS-032,WM115,FRIEDMAN,-8.5494660757217
Enzastaurin,SNS-032,UACC-257,FRIEDMAN,8.76360776188966
dexamethasone,Vorinostat,A375,ONEIL,-35.3994683825842
paclitaxel,mitotane,LOX IMVI,ALMANAC,-16.7107245704282
Lestaurtinib,Midostaurin,A375,FRIEDMAN,-1.97108855741763
Midostaurin,Pioglitazone,COLO 829,FRIEDMAN,-12.6379988327903
Ruxolitinib,Ruxolitinib,HDLM-2,NCATS_HL,1.60315042854143
Sunitinib,Lenalidomide,MZ-MEL-2,FRIEDMAN,-12.1453109508569
Axitinib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-19.1466014815185
Tanespimycin,RAF265,RVH-421,FRIEDMAN,29.1502157766328
Vandetanib,thalidomide,HCT116,ALMANAC,4.18722977264817
Vorinostat,Dasatinib,OVCAR-5,ALMANAC,-2.69255923450118
Dasatinib,thalidomide,SW-620,ALMANAC,3.77125293875104
Crizotinib,Ruxolitinib,SNB-75,ALMANAC,-4.83878554438877
Vismodegib,thalidomide,OVCAR-5,ALMANAC,7.40112851042658
Sunitinib,Cediranib,Mel Ho,FRIEDMAN,-1.44808158745841
Enzastaurin,Pioglitazone,COLO 829,FRIEDMAN,-13.5334994364818
Vandetanib,celecoxib,DU-145,ALMANAC,-4.4088166414879
Axitinib,Vismodegib,CAKI-1,ALMANAC,5.93470283448185
Vandetanib,Vorinostat,HT29,ALMANAC,-4.75760859061362
Enzastaurin,Lapatinib,WT2-iPS,FRIEDMAN,0.214825354265251
Vismodegib,Dasatinib,RPMI7951,FRIEDMAN,26.5038672390025
Tideglusib,Linsitinib,A375,FRIEDMAN,27.2718171709853
Navitoclax,Palbociclib,COLO 829,FRIEDMAN,3.66275208123382
Erlotinib,Cediranib,IST-MEL1,FRIEDMAN,-5.03685163412542
Vismodegib,Lenalidomide,EKVX,ALMANAC,-11.4556248013193
Crizotinib,Abiraterone,CAKI-1,ALMANAC,3.49566162762882
Ruxolitinib,paclitaxel,COLO 205,ALMANAC,-57.4622910370593
Gefitinib,thalidomide,HT29,ALMANAC,-11.4527468449988
Nilotinib,thalidomide,HCC-2998,ALMANAC,1.17138116500156
paclitaxel,Vorinostat,DU-145,ALMANAC,-8.930843950659
Lestaurtinib,Sorafenib,UACC-257,FRIEDMAN,1.74040570635122
Dasatinib,geldanamycin,CAOV3,ONEIL,-5.39913759737588
Lestaurtinib,Cediranib,MZ-MEL-2,FRIEDMAN,-19.5729479810254
Lenalidomide,Lapatinib,A498,ALMANAC,1.51312340979583
Crizotinib,mitotane,COLO 205,ALMANAC,0.602313332085406
Sunitinib,Sorafenib,OVCAR-5,ALMANAC,-2.57817506054804
Lenalidomide,Nilotinib,NCIH23,ALMANAC,2.67115523584682
Vismodegib,Midostaurin,RPMI7951,FRIEDMAN,-20.1414800865344
Lenalidomide,Vemurafenib,OVCAR-5,ALMANAC,-9.05843224059622
Navitoclax,Nilotinib,UACC62,FRIEDMAN,-16.61740801359
paclitaxel,Dasatinib,PC-3,ALMANAC,2.50420809290078
celecoxib,mitotane,EKVX,ALMANAC,-2.83489049135743
raloxifene,Dasatinib,OVCAR3,ALMANAC,-13.972558328425
Crizotinib,raloxifene,A549,ALMANAC,-2.36787487721065
Fingolimod,RAF265,SKMEL30,FRIEDMAN,-11.8700075409457
MEGESTROL ACETATE,Sorafenib,MCF7,ALMANAC,-34.4941348241389
Sorafenib,Dasatinib,RPMI7951,FRIEDMAN,34.3386504590302
Vorinostat,Lapatinib,HCT116,ALMANAC,-40.9126053314486
Lapatinib,Dasatinib,IST-MEL1,FRIEDMAN,-2.1897039645595
Lapatinib,Bexarotene,IST-MEL1,FRIEDMAN,9.3918321045286
Abiraterone,Nilotinib,786-0,ALMANAC,-6.05891637908262
raloxifene,Gefitinib,DU-145,ALMANAC,-3.12173650759103
Crizotinib,Vandetanib,M14,ALMANAC,0.0712059502593485
Crizotinib,Imatinib,NCIH23,ALMANAC,-3.35018265856212
celecoxib,Fulvestrant,RXF 393,ALMANAC,-4.4558477024413
Crizotinib,Abiraterone,LOX IMVI,ALMANAC,8.47776718353209
VX-702,SNS-032,IPC-298,FRIEDMAN,-12.3535550452488
Pazopanib,Cediranib,WT2-iPS,FRIEDMAN,-2.81759196758671
Navitoclax,Bexarotene,A101D,FRIEDMAN,10.0417460180155
Crizotinib,Vemurafenib,SR,ALMANAC,-33.1307708579038
Abiraterone,Ruxolitinib,MDA-MB-231,ALMANAC,7.67758969212867
Navitoclax,Nilotinib,451Lu,FRIEDMAN,8.80247103743523
paclitaxel,Erlotinib,NCIH23,ONEIL,-2.7468186065138984
Lenalidomide,paclitaxel,SF-539,ALMANAC,-20.7714272915623
Vismodegib,Sorafenib,A101D,FRIEDMAN,-17.3994322846894
Axitinib,Lapatinib,SW-620,ALMANAC,-6.67910790649694
Romidepsin,Fulvestrant,OVCAR3,ALMANAC,-3.88369909256697
Vismodegib,Sorafenib,COLO 205,ALMANAC,-27.1219205713078
Crizotinib,Vorinostat,SK-MEL-5,FRIEDMAN,4.43293146158012
Axitinib,Dasatinib,RPMI-8226,ALMANAC,-12.3631071948044
Vorinostat,mitotane,MOLT-4,ALMANAC,-54.8315373048229
mitotane,Fulvestrant,SF-268,ALMANAC,-4.13787461149022
Vismodegib,Vorinostat,WT2-iPS,FRIEDMAN,-2.73847647637574
Lapatinib,Dasatinib,MZ-MEL-2,FRIEDMAN,1.57196792611446
Vatalanib,SNS-032,LOX IMVI,FRIEDMAN,-30.0400542045124
Crizotinib,Fulvestrant,A549,ALMANAC,1.8992982858419
RAF265,Lenalidomide,LB2518-MEL,FRIEDMAN,6.11850496829793
celecoxib,Imatinib,CCRF-CEM,ALMANAC,-9.11842053414233
Abiraterone,raloxifene,MDA-MB-231,ALMANAC,-0.305101131471668
Crizotinib,Vismodegib,EKVX,ALMANAC,-2.549007093388
Enzastaurin,Cediranib,A101D,FRIEDMAN,11.5329989431957
Abiraterone,Axitinib,RXF 393,ALMANAC,3.69119975660514
Erlotinib,geldanamycin,A427,ONEIL,0.7652624054000594
Abiraterone,MEGESTROL ACETATE,786-0,ALMANAC,-15.1619948513148
Imatinib,paclitaxel,ACHN,ALMANAC,-1.81828134252527
Ruxolitinib,Gefitinib,SK-MEL-2,ALMANAC,-7.31082631641543
Palbociclib,RAF265,SK-MEL-28,FRIEDMAN,1.60024870454312
Fingolimod,Lenalidomide,COLO 829,FRIEDMAN,-17.2367108764833
Fulvestrant,Sorafenib,HCT116,ALMANAC,-8.19673348241603
Ruxolitinib,Vemurafenib,HOP-92,ALMANAC,-2.50045866827057
Vemurafenib,Sorafenib,SNB-75,ALMANAC,-12.1783602748518
Nilotinib,Sunitinib,A375,FRIEDMAN,-6.88370341821941
Tideglusib,Vismodegib,A375,FRIEDMAN,-3.97628075376725
Ruxolitinib,Vatalanib,IPC-298,FRIEDMAN,2.75554346911212
Vorinostat,Fulvestrant,HOP-92,ALMANAC,2.05763142710058
Dasatinib,RAF265,IPC-298,FRIEDMAN,7.3805963082403
Vismodegib,Sunitinib,SK-MEL-5,ALMANAC,-5.84141950199767
Lestaurtinib,Erlotinib,UACC-257,FRIEDMAN,-18.2001081984282
Vandetanib,Vemurafenib,SN12C,ALMANAC,-12.341215157452
raloxifene,Sunitinib,CCRF-CEM,ALMANAC,16.2905518583465
Tanespimycin,Vorinostat,UACC-257,FRIEDMAN,-3.2608083426836
Imatinib,Nilotinib,BT-549,ALMANAC,-5.84191564859244
paclitaxel,Vorinostat,RXF 393,ALMANAC,-2.5346458961775
Enzastaurin,Dasatinib,SK-MEL-2,FRIEDMAN,-8.65140864679684
vinblastine,Vorinostat,A427,ONEIL,-8.36198121766124
Fingolimod,Tanespimycin,LOX IMVI,FRIEDMAN,10.3224134732898
Tanespimycin,Midostaurin,A101D,FRIEDMAN,8.85759141958225
Ruxolitinib,Abiraterone,SK-MEL-28,ALMANAC,0.820821113492171
Sorafenib,Dasatinib,IPC-298,FRIEDMAN,11.0766103980208
Sunitinib,Vorinostat,SKMEL30,FRIEDMAN,11.3935071937158
Ruxolitinib,Vorinostat,HS 578T,ALMANAC,-12.871284272614
Lestaurtinib,Fingolimod,RPMI7951,FRIEDMAN,-5.2435833349795
Sunitinib,Fulvestrant,HS 578T,ALMANAC,3.79511944148814
Gefitinib,celecoxib,SF-268,ALMANAC,-0.824086500075083
paclitaxel,Lapatinib,EKVX,ALMANAC,9.92784537582586
Erlotinib,Dasatinib,G-361,FRIEDMAN,4.21303242588584
Vismodegib,Abiraterone,NCI-H460,ALMANAC,-0.233844345277441
Axitinib,Lenalidomide,BT-549,ALMANAC,0.964124164931189
Vismodegib,Romidepsin,OVCAR-4,ALMANAC,-28.7687346417261
Palbociclib,Dasatinib,UACC-257,FRIEDMAN,-6.66174830433721
Vismodegib,Fulvestrant,A498,ALMANAC,-0.0985818859017039
Lapatinib,geldanamycin,HT29,ONEIL,0.8105828534072201
Vorinostat,Sunitinib,HCT116,ONEIL,2.12042655289975
Romidepsin,Fulvestrant,SK-OV-3,ALMANAC,-5.61892026784704
Lenalidomide,SNS-032,SK-MEL-28,FRIEDMAN,-4.41849814871702
Tideglusib,Pioglitazone,RPMI7951,FRIEDMAN,5.82915775502282
Lapatinib,mitotane,OVCAR3,ALMANAC,-1.4131379282989
rofecoxib,Ruxolitinib,L-1236,NCATS_HL,-23.6278571343309
raloxifene,Ruxolitinib,SF-268,ALMANAC,-5.03695512107374
Vismodegib,Crizotinib,SK-OV-3,ALMANAC,-1.58056043943005
raloxifene,Vorinostat,HCT-15,ALMANAC,-5.30432919496728
Lestaurtinib,Fingolimod,IST-MEL1,FRIEDMAN,-14.7085034788408
Axitinib,mitotane,K-562,ALMANAC,-25.3982772215296
Gefitinib,Vorinostat,RPMI-8226,ALMANAC,-4.72914283456862
Vismodegib,Nilotinib,NCI-H322M,ALMANAC,-3.84119913468264
Vismodegib,Axitinib,IGROV1,ALMANAC,1.81464210644984
Vemurafenib,Dasatinib,U251,ALMANAC,10.9088267508912
Nilotinib,Fulvestrant,SK-MEL-5,ALMANAC,1.33741630589059
Pazopanib,Erlotinib,MeWo,FRIEDMAN,1.91625941313799
paclitaxel,Erlotinib,UACC62,ONEIL,4.55602013063716
Tanespimycin,Vatalanib,IST-MEL1,FRIEDMAN,-15.0707098329803
MEGESTROL ACETATE,Lapatinib,TK-10,ALMANAC,-23.5481894300703
Ruxolitinib,Nilotinib,COLO 800,FRIEDMAN,-36.7472309233841
paclitaxel,Fulvestrant,CCRF-CEM,ALMANAC,-6.80389985857318
paclitaxel,Sunitinib,HCT-15,ALMANAC,-3.92059637994085
MEGESTROL ACETATE,Lapatinib,NCIH23,ALMANAC,1.08530179676359
raloxifene,Nilotinib,MDA-MB-468,ALMANAC,-1.282771900986
Axitinib,Vandetanib,ACHN,ALMANAC,-4.02606524392556
Sorafenib,Palbociclib,Mel Ho,FRIEDMAN,-7.89189515237892
Lenalidomide,Dasatinib,OVCAR3,ALMANAC,-11.2810757077511
paclitaxel,Sunitinib,NCIH23,ALMANAC,9.61367417695084
Ruxolitinib,Lapatinib,HOP-92,ALMANAC,3.55423243900052
Enzastaurin,Sorafenib,MZ-MEL-2,FRIEDMAN,-4.50560184105553
Dasatinib,thalidomide,MDA-MB-468,ALMANAC,0.0807204473789407
Crizotinib,MEGESTROL ACETATE,M14,ALMANAC,-3.27956301248454
celecoxib,Sunitinib,EKVX,ALMANAC,-0.700114910608423
Vandetanib,Vorinostat,SR,ALMANAC,-28.2581153008814
Pazopanib,Vismodegib,MeWo,FRIEDMAN,-3.64056410700577
paclitaxel,Lapatinib,HT144,ONEIL,6.46185690649625
Vemurafenib,Crizotinib,HCC-2998,ALMANAC,-23.2473579676416
Gefitinib,celecoxib,PC-3,ALMANAC,-0.898244765855171
Nilotinib,Palbociclib,MeWo,FRIEDMAN,6.85569982992742
Ruxolitinib,celecoxib,HCT116,ALMANAC,-0.678246607941256
celecoxib,Nilotinib,SF-295,ALMANAC,-5.82778041545608
Ruxolitinib,Gefitinib,NCI-H226,ALMANAC,2.90777251361674
Ruxolitinib,Erlotinib,Mel Ho,FRIEDMAN,-6.5860165251467
Crizotinib,Romidepsin,RPMI-8226,ALMANAC,-77.3348021192476
Abiraterone,Vorinostat,TK-10,ALMANAC,-6.40697437626427
Vismodegib,Fingolimod,Mel Ho,FRIEDMAN,-1.03177632995862
Ruxolitinib,Fingolimod,SK-MEL-28,FRIEDMAN,-47.5369992060727
Ruxolitinib,Crizotinib,SNB-75,ALMANAC,-7.2262795635896
Lenalidomide,celecoxib,CCRF-CEM,ALMANAC,-13.2451343771838
Dasatinib,Vemurafenib,MZ-MEL-7,FALLAHI-SICHANI,-7.070849937333333
Navitoclax,Pioglitazone,LB2518-MEL,FRIEDMAN,-8.62131714153593
Gefitinib,Crizotinib,MDA-MB-231,ALMANAC,0.276322554908934
Tideglusib,Sorafenib,MeWo,FRIEDMAN,-7.83891402259614
MEGESTROL ACETATE,Sorafenib,HS 578T,ALMANAC,-18.6562737879033
Ruxolitinib,Fulvestrant,TK-10,ALMANAC,-3.09036125699386
Palbociclib,Lenalidomide,A375,FRIEDMAN,11.0357323062808
Lenalidomide,Fulvestrant,KM12,ALMANAC,-15.303321407842
Vorinostat,Pioglitazone,MeWo,FRIEDMAN,2.16590868736259
Tanespimycin,RAF265,SKMEL30,FRIEDMAN,13.4993867471233
Vismodegib,Sunitinib,T-47D,ALMANAC,1.23745134035726
Nilotinib,Sunitinib,A549,ALMANAC,-7.30839808428508
Vismodegib,Lenalidomide,HT29,ALMANAC,-5.90894588444006
Ruxolitinib,Vatalanib,SK-MEL-28,FRIEDMAN,8.95716939260167
paclitaxel,Romidepsin,SK-MEL-5,ALMANAC,-4.64616780407163
Tideglusib,Lapatinib,Mel Ho,FRIEDMAN,1.89663574045242
Lestaurtinib,Lenalidomide,IST-MEL1,FRIEDMAN,-8.7549946059308
Nilotinib,Midostaurin,SK-MEL-28,FRIEDMAN,-40.7391557328692
metformin,Erlotinib,CAOV3,ONEIL,-50.4820483838523
paclitaxel,Vorinostat,MCF7,ALMANAC,-5.41765997227199
Vorinostat,geldanamycin,OVCAR3,ONEIL,-2.487076105276776
Romidepsin,Sunitinib,DU-145,ALMANAC,-66.5020600423708
raloxifene,Ruxolitinib,COLO 205,ALMANAC,-12.0951810292322
Abiraterone,Imatinib,ACHN,ALMANAC,-4.18357400656967
metformin,Sorafenib,OV90,ONEIL,-0.8028238008287005
Romidepsin,Fulvestrant,MOLT-4,ALMANAC,-40.2930721065389
Lenalidomide,Imatinib,RXF 393,ALMANAC,1.69422102052539
Nilotinib,Midostaurin,SKMEL30,FRIEDMAN,5.37634426723135
Dasatinib,geldanamycin,A2780,ONEIL,-3.15562863494722
Ruxolitinib,Romidepsin,SK-MEL-2,ALMANAC,-72.9837925756874
Vatalanib,Vorinostat,LB2518-MEL,FRIEDMAN,8.19750168626929
Vandetanib,Vorinostat,SF-539,ALMANAC,-10.6529176442716
Vandetanib,Gefitinib,MCF7,ALMANAC,10.4715868280024
Vismodegib,Lapatinib,TK-10,ALMANAC,-8.56988651903777
raloxifene,Vandetanib,HCT116,ALMANAC,-0.491838656984647
Vandetanib,Fulvestrant,NCI-H522,ALMANAC,9.25944452833679
Gefitinib,Imatinib,RXF 393,ALMANAC,-2.36702810649006
Axitinib,mitotane,NCIH23,ALMANAC,2.54070550863406
Abiraterone,Vismodegib,SF-295,ALMANAC,-0.332259912798876
raloxifene,Axitinib,SR,ALMANAC,-24.4162199426312
Abiraterone,Romidepsin,T-47D,ALMANAC,-18.2969189694069
Vandetanib,Vorinostat,COLO 205,ALMANAC,-7.86470665306641
Ruxolitinib,Vandetanib,CCRF-CEM,ALMANAC,-7.01480318231272
hydrochlorothiazide,Ruxolitinib,L-1236,NCATS_HL,-18.1844623328502
Dasatinib,Vemurafenib,WM115,FALLAHI-SICHANI,22.62858818
Imatinib,Dasatinib,DU-145,ALMANAC,-2.48604343027572
Axitinib,Dasatinib,MCF7,ALMANAC,2.36486737532667
Enzastaurin,Cediranib,SKMEL30,FRIEDMAN,-10.7948926845791
Nilotinib,paclitaxel,EKVX,ALMANAC,-17.3387675266152
mitotane,Ruxolitinib,L-1236,NCATS_HL,-31.2155888737703
Bexarotene,Tanespimycin,A375,FRIEDMAN,-1.90446665816853
Crizotinib,Sunitinib,UACC-257,ALMANAC,0.872030944347365
Enzastaurin,Vismodegib,A375,FRIEDMAN,-0.021057861094366
Crizotinib,Midostaurin,IST-MEL1,FRIEDMAN,-27.2094974046309
