Drug A,Drug B,Cell Line Name,Study Name,Score
Abiraterone,Lenalidomide,ACHN,ALMANAC,-8.28887707695382
Nilotinib,RAF265,A375,FRIEDMAN,-15.9785724214975
Tideglusib,Tanespimycin,WT2-iPS,FRIEDMAN,-18.5016481712143
Axitinib,Vorinostat,TK-10,ALMANAC,-6.92315108422351
Vismodegib,Dasatinib,HOP-92,ALMANAC,9.03410016175232
Tideglusib,Bexarotene,WM115,FRIEDMAN,7.78883791796958
Vemurafenib,Gefitinib,IGROV1,ALMANAC,-3.16529125114977
Ruxolitinib,Fulvestrant,SN12C,ALMANAC,-0.128942544053384
Tideglusib,Vatalanib,COLO 829,FRIEDMAN,8.43892678670283
Lenalidomide,Midostaurin,451Lu,FRIEDMAN,-21.8873513162048
Vismodegib,Ruxolitinib,L-1236,NCATS_HL,3.2470359461605
Lestaurtinib,SNS-032,SKMEL30,FRIEDMAN,-10.1486856823835
paclitaxel,Lapatinib,U251,ALMANAC,-11.9843676468626
Tideglusib,Vorinostat,A101D,FRIEDMAN,1.73930419450266
Gefitinib,Nilotinib,SF-268,ALMANAC,-1.75007671381287
geldanamycin,Sorafenib,HT144,ONEIL,2.4288820651169605
Navitoclax,Linsitinib,MZ-MEL-2,FRIEDMAN,15.1327094825607
Ruxolitinib,Abiraterone,OVCAR-4,ALMANAC,-2.4837610045104
Enzastaurin,Linsitinib,A375,FRIEDMAN,-12.2909518067877
raloxifene,Lenalidomide,NCI-H522,ALMANAC,-2.60923731127003
paclitaxel,Romidepsin,SF-295,ALMANAC,-61.8553743425625
Ruxolitinib,Sunitinib,OVCAR-4,ALMANAC,1.01203734330808
Nilotinib,Sorafenib,COLO 205,ALMANAC,1.94770450885519
VX-702,SNS-032,COLO 829,FRIEDMAN,-8.37185443578828
Vismodegib,Vemurafenib,SF-295,ALMANAC,4.64312520811843
Nilotinib,Sunitinib,SK-MEL-5,FRIEDMAN,-18.3987888327453
Tanespimycin,Dasatinib,MZ-MEL-2,FRIEDMAN,-14.1367238773972
Enzastaurin,Sunitinib,G-361,FRIEDMAN,-9.12332670702491
Vorinostat,Sunitinib,MOLT-4,ALMANAC,-10.2126588141092
Axitinib,Crizotinib,HCT116,ALMANAC,-0.70382869642095
Vismodegib,Crizotinib,SKMEL30,FRIEDMAN,-3.65828284023256
Vemurafenib,Abiraterone,HS 578T,ALMANAC,1.27670100060439
Dasatinib,Fulvestrant,SK-MEL-28,ALMANAC,-1.21695608966973
Enzastaurin,Sunitinib,A2058,FRIEDMAN,-0.761932942724073
Crizotinib,Lenalidomide,COLO 800,FRIEDMAN,-56.3692325204132
Navitoclax,Midostaurin,G-361,FRIEDMAN,16.0233005798835
Lenalidomide,Crizotinib,SF-539,ALMANAC,-1.77225071588242
Fingolimod,Bexarotene,A101D,FRIEDMAN,-46.0341401878388
Gefitinib,Vemurafenib,SK-MEL-2,ALMANAC,-20.4825025018338
mifepristone,Ruxolitinib,L-1236,NCATS_HL,-28.8297130678279
Bexarotene,RAF265,IST-MEL1,FRIEDMAN,15.6181769770546
MEGESTROL ACETATE,mitotane,EKVX,ALMANAC,5.51642013316931
Imatinib,Sorafenib,TK-10,ALMANAC,-4.19240199648266
Crizotinib,Vemurafenib,LOX IMVI,ALMANAC,8.05893071336821
Nilotinib,paclitaxel,SN12C,ALMANAC,-27.2738615132527
Enzastaurin,Crizotinib,LB2518-MEL,FRIEDMAN,1.77304628294117
paclitaxel,Sunitinib,CCRF-CEM,ALMANAC,5.53572200878454
raloxifene,Ruxolitinib,TK-10,ALMANAC,0.775314013611167
Pazopanib,Lapatinib,A2058,FRIEDMAN,5.10416547104642
Axitinib,Gefitinib,SW-620,ALMANAC,-2.50087598202177
Vorinostat,Sunitinib,PC-3,ALMANAC,-2.63656137352801
Lenalidomide,Fulvestrant,OVCAR-4,ALMANAC,-4.2219518733314
Abiraterone,Dasatinib,SK-MEL-2,ALMANAC,-5.81694179587026
Tideglusib,Lenalidomide,A2058,FRIEDMAN,-19.7989540532721
raloxifene,Axitinib,TK-10,ALMANAC,-4.72223898542724
Ruxolitinib,Midostaurin,Mel Ho,FRIEDMAN,-11.0980578237838
raloxifene,Ruxolitinib,HCT-15,ALMANAC,1.89466719112008
Nilotinib,Vorinostat,OVCAR3,ALMANAC,-7.34706587672027
Enzastaurin,Cediranib,COLO 792,FRIEDMAN,-3.02070532632136
Dasatinib,RAF265,COLO 792,FRIEDMAN,28.2151753478196
Sunitinib,Lapatinib,G-361,FRIEDMAN,34.522455038264
Lapatinib,Tanespimycin,IST-MEL1,FRIEDMAN,-19.56101651011
Bexarotene,Midostaurin,Mel Ho,FRIEDMAN,-15.9038212957261
celecoxib,Sunitinib,SF-539,ALMANAC,-0.362586936454688
Vatalanib,Dasatinib,MeWo,FRIEDMAN,14.579716390704
Lapatinib,Sunitinib,PC-3,ALMANAC,-2.36897611187718
Lenalidomide,Fulvestrant,RPMI-8226,ALMANAC,1.14261414389928
Ruxolitinib,Vandetanib,HOP-62,ALMANAC,-2.11151041720784
paclitaxel,Romidepsin,RXF 393,ALMANAC,-3.19614880811227
Vismodegib,Erlotinib,SK-MEL-2,FRIEDMAN,10.2519327712086
propafenone,Ruxolitinib,L-1236,NCATS_HL,-15.2831200845558
Crizotinib,Vandetanib,HCC-2998,ALMANAC,-0.838148865945449
Abiraterone,Lapatinib,MOLT-4,ALMANAC,-7.82121320449198
mitotane,thalidomide,HS 578T,ALMANAC,3.91389785233409
Vismodegib,mitotane,M14,ALMANAC,0.57173324830876
Lenalidomide,Vemurafenib,HCC-2998,ALMANAC,-7.8182688170906
Abiraterone,Ruxolitinib,HOP-62,ALMANAC,-3.07104336794082
Axitinib,Gefitinib,UACC-257,ALMANAC,13.4122358488391
Enzastaurin,Midostaurin,UACC-257,FRIEDMAN,13.456243554125
Crizotinib,Abiraterone,HCT-15,ALMANAC,0.512149040645377
Vismodegib,paclitaxel,SK-MEL-28,ALMANAC,-32.0497596989219
Nilotinib,Dasatinib,A498,ALMANAC,-7.97498966248241
MEGESTROL ACETATE,Sunitinib,MCF7,ALMANAC,-12.6444829814904
Vemurafenib,Sorafenib,NCI-H226,ALMANAC,-6.76602014209424
VX-702,Pioglitazone,SK-MEL-5,FRIEDMAN,-10.4140277635045
Gefitinib,MEGESTROL ACETATE,A549,ALMANAC,-7.42012882924946
Nilotinib,Fulvestrant,TK-10,ALMANAC,-1.6707631672804
Gefitinib,Romidepsin,OVCAR-4,ALMANAC,7.31508417096139
Abiraterone,MEGESTROL ACETATE,K-562,ALMANAC,-8.38788629751004
Ruxolitinib,Dasatinib,LOX IMVI,FRIEDMAN,-27.9868172781661
Sorafenib,SNS-032,COLO 792,FRIEDMAN,-7.34415252136274
Vemurafenib,Ruxolitinib,SNB-75,ALMANAC,0.147976475721055
Ruxolitinib,Gefitinib,HCC-2998,ALMANAC,-13.425826158496
raloxifene,Romidepsin,COLO 205,ALMANAC,-21.7424561176409
Vemurafenib,Vismodegib,BT-549,ALMANAC,1.9635333449512
Navitoclax,Bexarotene,COLO 792,FRIEDMAN,-6.77662928636061
Imatinib,Dasatinib,RPMI-8226,ALMANAC,-4.27270792798395
Lapatinib,thalidomide,UO-31,ALMANAC,-3.88386302180044
Axitinib,raloxifene,M14,ALMANAC,5.09238455163527
Sunitinib,Tanespimycin,COLO 800,FRIEDMAN,-19.7291189908385
Palbociclib,Pioglitazone,LB2518-MEL,FRIEDMAN,-25.5032763374662
Vandetanib,Vismodegib,MDA-MB-468,ALMANAC,4.01919396050341
Axitinib,MEGESTROL ACETATE,CAKI-1,ALMANAC,-10.4281207393535
clomipramine,Ruxolitinib,L-1236,NCATS_HL,-23.6590234481544
celecoxib,paclitaxel,T-47D,ALMANAC,-2.54177935282729
Enzastaurin,Cediranib,A375,FRIEDMAN,21.4583260695302
Bexarotene,Lenalidomide,MeWo,FRIEDMAN,-1.94020819073526
Enzastaurin,Lestaurtinib,IPC-298,FRIEDMAN,-2.7168382080498
Lestaurtinib,RAF265,IST-MEL1,FRIEDMAN,-18.8212577842353
Imatinib,thalidomide,OVCAR-8,ALMANAC,-1.85554824138496
geldanamycin,Sorafenib,PA1,ONEIL,-0.874105623616695
Vemurafenib,Lenalidomide,SK-MEL-2,ALMANAC,-4.01954740548705
Crizotinib,celecoxib,HCC-2998,ALMANAC,-3.34198406968865
Ruxolitinib,Nilotinib,OVCAR3,ALMANAC,2.30591960902543
Vorinostat,Erlotinib,A2058,ONEIL,3.455876052191651
Dasatinib,Fulvestrant,MDA-MB-231,ALMANAC,-5.92633043998092
Vandetanib,chloroquine,MDA-MB-175-VII,ASTRAZENECA,-31.6025154570662
Lenalidomide,SNS-032,COLO 829,FRIEDMAN,-16.7689560937081
Lenalidomide,Romidepsin,SNB-75,ALMANAC,-35.2764943081216
Sunitinib,Vatalanib,WT2-iPS,FRIEDMAN,-4.30403029129143
Lenalidomide,Sorafenib,SW-620,ALMANAC,-14.1404344901802
Enzastaurin,Vatalanib,RPMI7951,FRIEDMAN,-4.61941562088743
Tideglusib,Bexarotene,LOX IMVI,FRIEDMAN,-4.29219939296457
Vismodegib,Fulvestrant,NCI-H460,ALMANAC,-5.95221572427066
Imatinib,Dasatinib,UO-31,ALMANAC,-3.91261305757835
raloxifene,Romidepsin,SW-620,ALMANAC,-27.5985895147111
MEGESTROL ACETATE,Romidepsin,A549,ALMANAC,-26.4107661078425
Ruxolitinib,Nilotinib,SK-MEL-5,ALMANAC,-23.0928135833355
Abiraterone,Vemurafenib,M14,ALMANAC,-11.539962287587
Crizotinib,Lenalidomide,RPMI-8226,ALMANAC,2.60204208816886
Vandetanib,celecoxib,EKVX,ALMANAC,-13.1597385376419
raloxifene,Axitinib,OVCAR-8,ALMANAC,5.35311796575632
Gefitinib,Sorafenib,SK-OV-3,ALMANAC,-2.72162085493973
metformin,Sunitinib,NCIH1650,ONEIL,-51.402683514636095
Crizotinib,raloxifene,HT29,ALMANAC,4.04973547934812
Lapatinib,thalidomide,SK-OV-3,ALMANAC,-22.1233076222091
MEGESTROL ACETATE,Crizotinib,K-562,ALMANAC,-36.9750862387883
Nilotinib,Fingolimod,G-361,FRIEDMAN,-25.8544070569207
Ruxolitinib,Crizotinib,786-0,ALMANAC,0.0206146257046978
Imatinib,Nilotinib,TK-10,ALMANAC,-4.65409780400217
Lenalidomide,Sunitinib,OVCAR3,ALMANAC,-1.94333270000907
Vemurafenib,Gefitinib,OVCAR-4,ALMANAC,-5.80433181317666
Gefitinib,Dasatinib,ACHN,ALMANAC,5.90021880988967
raloxifene,Dasatinib,DU-145,ALMANAC,9.24261746857303
Sunitinib,Vatalanib,UACC-257,FRIEDMAN,-12.2916345949756
paclitaxel,Sunitinib,SN12C,ALMANAC,-2.07470448777156
Lestaurtinib,Linsitinib,G-361,FRIEDMAN,12.9358653105765
Vandetanib,Nilotinib,K-562,ALMANAC,3.66470354802017
Vismodegib,Lenalidomide,BT-549,ALMANAC,4.24602527440752
Vandetanib,Romidepsin,SK-MEL-5,ALMANAC,-72.7601138446782
Abiraterone,paclitaxel,HOP-92,ALMANAC,-13.461375946406
Ruxolitinib,Vismodegib,SK-MEL-28,ALMANAC,-2.21032966311071
Abiraterone,mitotane,SF-268,ALMANAC,0.942646072756172
celecoxib,Imatinib,NCI-H522,ALMANAC,-3.2665917581892
Ruxolitinib,Vismodegib,HOP-92,ALMANAC,-2.65911166467045
Crizotinib,MEGESTROL ACETATE,NCIH23,ALMANAC,-22.6516658677001
Palbociclib,Vatalanib,SKMEL30,FRIEDMAN,14.4153922264499
Gefitinib,Vemurafenib,A498,ALMANAC,-6.1272984876556
Vorinostat,Dasatinib,UWB1289,ONEIL,-0.4835459876036119
Lestaurtinib,RAF265,A375,FRIEDMAN,-0.399281293974295
Bexarotene,Vorinostat,UACC62,FRIEDMAN,2.70948332055488
paclitaxel,Erlotinib,SKMEL30,ONEIL,-0.1240821746904601
Bexarotene,SNS-032,G-361,FRIEDMAN,-0.647339869662247
Vandetanib,Lapatinib,RPMI-8226,ALMANAC,-8.52762639251183
Enzastaurin,VX-702,451Lu,FRIEDMAN,-24.1322529859108
Vorinostat,Sunitinib,A2058,ONEIL,1.289294757415069
Sunitinib,Palbociclib,COLO 829,FRIEDMAN,-1.19958051717983
Lenalidomide,paclitaxel,OVCAR-4,ALMANAC,-51.6891139745473
dexamethasone,Sunitinib,NCI-H460,ONEIL,4.584421564331302
Nilotinib,thalidomide,OVCAR3,ALMANAC,-1.03841009239869
Abiraterone,celecoxib,SK-MEL-2,ALMANAC,-0.47340797884242
Tanespimycin,Midostaurin,SK-MEL-2,FRIEDMAN,1.38921519935392
Abiraterone,Nilotinib,BT-549,ALMANAC,-3.07604009853094
RAF265,SNS-032,UACC-257,FRIEDMAN,22.8988210162496
Crizotinib,Palbociclib,COLO 792,FRIEDMAN,-15.9670861954256
Sorafenib,thalidomide,PC-3,ALMANAC,1.57223177128223
Lenalidomide,Dasatinib,BT-549,ALMANAC,0.390814691783175
celecoxib,Imatinib,SF-268,ALMANAC,-7.12090923082251
Vorinostat,Lapatinib,NCIH520,ONEIL,-1.2293411329062325
Tideglusib,Cediranib,A375,FRIEDMAN,-9.11497719028774
Gefitinib,Imatinib,HCC-2998,ALMANAC,-0.252648077560843
paclitaxel,Sorafenib,HT29,ONEIL,-2.19578977406709
Vandetanib,Ruxolitinib,SN12C,ALMANAC,1.89118392043187
Ruxolitinib,Vandetanib,SF-539,ALMANAC,0.89103507456651
Vemurafenib,Nilotinib,T-47D,ALMANAC,4.77419397995179
Vismodegib,Axitinib,SK-MEL-28,ALMANAC,5.09151043267089
Cediranib,Pioglitazone,451Lu,FRIEDMAN,-19.2280835113891
Ruxolitinib,celecoxib,HOP-62,ALMANAC,0.433367888478842
Lenalidomide,Sunitinib,NCI-H226,ALMANAC,-2.25225278826427
Gefitinib,Crizotinib,BT-549,ALMANAC,-0.205800346473246
Sunitinib,Vorinostat,IPC-298,FRIEDMAN,-11.3309571913363
Nilotinib,Romidepsin,SF-539,ALMANAC,-54.301862700719
Tideglusib,Vatalanib,IPC-298,FRIEDMAN,-3.38471584816708
Vemurafenib,raloxifene,RPMI-8226,ALMANAC,9.75766025470359
Lapatinib,RAF265,SK-MEL-2,FRIEDMAN,-11.5424886141806
theobromine,Ruxolitinib,L-1236,NCATS_HL,-8.05475205517444
raloxifene,Fulvestrant,PC-3,ALMANAC,2.89780200828458
MEGESTROL ACETATE,Crizotinib,PC-3,ALMANAC,-9.5631550424901
Nilotinib,Tanespimycin,SK-MEL-2,FRIEDMAN,14.2890117046444
Romidepsin,Sorafenib,SK-MEL-5,ALMANAC,-63.7110147979097
Enzastaurin,Pioglitazone,RVH-421,FRIEDMAN,-16.3283345248777
Crizotinib,celecoxib,HOP-92,ALMANAC,4.10362773112456
Vandetanib,Gefitinib,K-562,ALMANAC,5.24147736653579
celecoxib,paclitaxel,NCIH23,ALMANAC,-48.6698751876161
Tideglusib,Fingolimod,SKMEL30,FRIEDMAN,-39.4232212470867
Lenalidomide,Sunitinib,COLO 205,ALMANAC,3.17867960982632
Sorafenib,Palbociclib,WM115,FRIEDMAN,3.74614865391105
Lenalidomide,celecoxib,OVCAR-5,ALMANAC,-4.45752391541133
Vemurafenib,Gefitinib,SK-MEL-5,ALMANAC,13.3921815973435
Pazopanib,Erlotinib,A375,FRIEDMAN,1.51797449032551
Sorafenib,Midostaurin,A375,FRIEDMAN,5.53199294617023
Pazopanib,Sorafenib,451Lu,FRIEDMAN,-21.4277334642649
Gefitinib,MEGESTROL ACETATE,UACC-257,ALMANAC,-1.75248163783786
dexamethasone,Sorafenib,OV90,ONEIL,-4.15624175439773
Lenalidomide,Gefitinib,EKVX,ALMANAC,-9.43169619623666
Navitoclax,Linsitinib,COLO 792,FRIEDMAN,3.60645356249856
Vandetanib,Fulvestrant,MDA-MB-175-VII,ASTRAZENECA,11.5180523797974
Erlotinib,Lenalidomide,WT2-iPS,FRIEDMAN,-1.26296602770348
vinblastine,Dasatinib,NCIH2122,ONEIL,-91.8886792382854
VX-702,Palbociclib,SK-MEL-2,FRIEDMAN,-3.09002520768259
Vismodegib,Imatinib,OVCAR-8,ALMANAC,0.171363330979807
Axitinib,Sorafenib,SF-295,ALMANAC,-7.28255103456448
raloxifene,Vorinostat,OVCAR-4,ALMANAC,-10.0774941901935
Sunitinib,Sorafenib,BT-549,ALMANAC,3.69674072724023
Erlotinib,Ruxolitinib,L-1236,NCATS_HL,-28.4506937591804
Gefitinib,Dasatinib,MCF7,ALMANAC,-2.02061000972383
vinblastine,Lapatinib,HT29,ONEIL,-5.83438093189622
Ruxolitinib,SNS-032,COLO 800,FRIEDMAN,-17.5104410967079
Sorafenib,Lapatinib,WT2-iPS,FRIEDMAN,-10.7591700412661
Palbociclib,Vatalanib,SK-MEL-2,FRIEDMAN,9.90829100086448
Tideglusib,Lapatinib,COLO 829,FRIEDMAN,1.0475055646462
Vandetanib,Romidepsin,UO-31,ALMANAC,1.1990960950784
Imatinib,paclitaxel,RXF 393,ALMANAC,2.7696769230507
Vismodegib,Sorafenib,K-562,ALMANAC,-18.405235166986
Abiraterone,Gefitinib,OVCAR-8,ALMANAC,2.11886673710305
Vorinostat,Sunitinib,HCT116,ALMANAC,-8.18270659144521
Lestaurtinib,Fingolimod,WM115,FRIEDMAN,-14.1081103802673
Vandetanib,Gefitinib,HT29,ALMANAC,10.1596481870063
Vandetanib,celecoxib,SK-MEL-28,ALMANAC,-1.96006695240736
Nilotinib,SNS-032,SK-MEL-5,FRIEDMAN,-23.9748977621612
Enzastaurin,Lestaurtinib,SK-MEL-28,FRIEDMAN,7.35921441232017
Abiraterone,Nilotinib,OVCAR3,ALMANAC,-7.07119005739343
Lestaurtinib,Palbociclib,A2058,FRIEDMAN,-12.8225816829756
Tideglusib,Lapatinib,WT2-iPS,FRIEDMAN,4.56557292919479
dexamethasone,Dasatinib,HT144,ONEIL,1.6729502580778592
Palbociclib,Lenalidomide,G-361,FRIEDMAN,-8.98551982964895
Abiraterone,Sorafenib,ACHN,ALMANAC,-14.3841213743193
Sunitinib,Erlotinib,HT144,ONEIL,2.188685633501576
VX-702,Sunitinib,UACC62,FRIEDMAN,-18.9131867540851
Imatinib,Dasatinib,SF-268,ALMANAC,-2.12378980510513
Crizotinib,Gefitinib,RPMI-8226,ALMANAC,7.14811440528891
Crizotinib,Ruxolitinib,SF-295,ALMANAC,-18.3603740128242
Gefitinib,thalidomide,NCI-H226,ALMANAC,-6.49051035377062
Pazopanib,Pioglitazone,MZ-MEL-2,FRIEDMAN,-0.577542360299312
VX-702,Erlotinib,UACC-257,FRIEDMAN,-3.33369578175667
Tideglusib,Vismodegib,A2058,FRIEDMAN,2.17554378671636
Lenalidomide,paclitaxel,EKVX,ALMANAC,-26.997741744703
Lenalidomide,Vorinostat,IPC-298,FRIEDMAN,-25.5374607297935
Abiraterone,Ruxolitinib,SF-295,ALMANAC,1.46798941819881
Abiraterone,Vemurafenib,HS 578T,ALMANAC,-4.49289669069117
Dasatinib,Lapatinib,DU-145,ALMANAC,0.883761567276424
Lenalidomide,Imatinib,M14,ALMANAC,-0.541137124567422
Bexarotene,Midostaurin,G-361,FRIEDMAN,-0.382521148613423
Fingolimod,Crizotinib,RPMI7951,FRIEDMAN,1.98007687558491
Fingolimod,Sorafenib,Mel Ho,FRIEDMAN,6.2498163537597
Vismodegib,Sorafenib,IPC-298,FRIEDMAN,1.30760234831511
Tanespimycin,Midostaurin,Mel Ho,FRIEDMAN,-12.8354657734264
Lenalidomide,Nilotinib,SF-268,ALMANAC,-0.114854863950757
VX-702,Tanespimycin,G-361,FRIEDMAN,-13.44869622039
Enzastaurin,Lestaurtinib,COLO 829,FRIEDMAN,-6.47443417227026
Fingolimod,Vorinostat,UACC62,FRIEDMAN,-12.5711615727358
Lapatinib,mitotane,HS 578T,ALMANAC,-1.45871483673312
Ruxolitinib,Lenalidomide,WM115,FRIEDMAN,-18.793988819042
Crizotinib,thalidomide,NCI-H522,ALMANAC,3.43555985009907
Nilotinib,mitotane,SNB-75,ALMANAC,-2.26039731028132
Crizotinib,Nilotinib,IGROV1,ALMANAC,2.88079204329149
Vismodegib,Gefitinib,HOP-92,ALMANAC,2.98169800862814
Ruxolitinib,mitotane,SNB-75,ALMANAC,-2.01699961103438
Erlotinib,RAF265,COLO 829,FRIEDMAN,-3.85592940213866
Abiraterone,Axitinib,PC-3,ALMANAC,-2.46107252710704
Lestaurtinib,Lenalidomide,WT2-iPS,FRIEDMAN,-5.19475787762505
VX-702,Cediranib,A101D,FRIEDMAN,-0.13428631335613
Vemurafenib,Crizotinib,HOP-92,ALMANAC,-1.80639061632702
paclitaxel,Lapatinib,CAOV3,ONEIL,7.99575647038201
Enzastaurin,Fingolimod,MeWo,FRIEDMAN,-37.1856022718354
Nilotinib,Sorafenib,TK-10,ALMANAC,0.168380097563089
Tideglusib,Crizotinib,COLO 829,FRIEDMAN,-5.71362452220288
Lapatinib,Vatalanib,COLO 792,FRIEDMAN,20.4773826013599
Ruxolitinib,Dasatinib,NCIH23,ALMANAC,-4.32583446687997
Ruxolitinib,mitotane,M14,ALMANAC,-5.34664742590864
paclitaxel,Sunitinib,U251,ALMANAC,-21.8782731378587
Vemurafenib,Sorafenib,COLO 205,ALMANAC,-9.57204108100256
Abiraterone,Sunitinib,NCI-H460,ALMANAC,-8.3877401311693
Pazopanib,Lenalidomide,COLO 829,FRIEDMAN,-3.15143011936279
Vismodegib,Lenalidomide,IPC-298,FRIEDMAN,-15.7038965443922
Vismodegib,Vorinostat,IPC-298,FRIEDMAN,0.880240977071411
Nilotinib,Sunitinib,UACC62,ALMANAC,-8.52344274740097
Lapatinib,Sunitinib,U251,ALMANAC,0.750808316306182
Enzastaurin,SNS-032,SK-MEL-5,FRIEDMAN,-11.0268434657395
Ruxolitinib,celecoxib,OVCAR-4,ALMANAC,-1.56598039936502
Vemurafenib,Imatinib,BT-549,ALMANAC,-4.42891213218271
Dasatinib,Fulvestrant,SNB-75,ALMANAC,-9.11629826661253
Vismodegib,celecoxib,NCIH23,ALMANAC,0.302864624046303
Lestaurtinib,Pioglitazone,LOX IMVI,FRIEDMAN,-43.4629560769793
Palbociclib,Midostaurin,WM115,FRIEDMAN,5.34618143427697
raloxifene,Nilotinib,NCI-H522,ALMANAC,-7.82768028552605
Abiraterone,Sunitinib,OVCAR-8,ALMANAC,-4.55483667828153
Crizotinib,Sorafenib,SKMEL30,FRIEDMAN,0.934905831523485
Ruxolitinib,VX-702,A375,FRIEDMAN,-6.79519656418652
Tanespimycin,Lenalidomide,A2058,FRIEDMAN,11.8114404848617
Enzastaurin,Midostaurin,A375,FRIEDMAN,17.506293808188
Romidepsin,thalidomide,A498,ALMANAC,-21.0341936125
Ruxolitinib,Lestaurtinib,RPMI7951,FRIEDMAN,0.582742756865259
Ruxolitinib,Sunitinib,COLO 829,FRIEDMAN,-26.6260990943991
Ruxolitinib,Vorinostat,A375,FRIEDMAN,6.82124064474176
Nilotinib,Dasatinib,HCT-15,ALMANAC,-17.9634571999738
Vandetanib,Vorinostat,IGROV1,ALMANAC,-5.90942397341014
Vandetanib,celecoxib,NCI-H522,ALMANAC,6.67117339716645
Lenalidomide,mitotane,SK-MEL-28,ALMANAC,4.6086112987143
Nilotinib,thalidomide,EKVX,ALMANAC,-4.6330469725967
Midostaurin,Cediranib,WT2-iPS,FRIEDMAN,-7.90481080370497
Vandetanib,Regorafenib,UACC-812,ASTRAZENECA,-6.80846503255579
Nilotinib,Fingolimod,SK-MEL-5,FRIEDMAN,-4.05740630638538
Vorinostat,Cediranib,A2058,FRIEDMAN,-5.34932321060052
Ruxolitinib,Cediranib,MeWo,FRIEDMAN,-7.6827348491482
Vemurafenib,Lenalidomide,UACC-257,ALMANAC,-8.02173637382907
paclitaxel,thalidomide,UACC-257,ALMANAC,-25.051546576678
Dasatinib,Sorafenib,UACC-257,ALMANAC,-3.94514711437166
Rhein,Ruxolitinib,L-1236,NCATS_HL,1.43577499814408
Gefitinib,Fulvestrant,MDA-MB-468,ALMANAC,-4.13344388216305
Enzastaurin,Vatalanib,WT2-iPS,FRIEDMAN,-7.34663286527889
Ruxolitinib,paclitaxel,OVCAR-5,ALMANAC,-47.7679777296849
Lenalidomide,Sunitinib,ACHN,ALMANAC,-2.59961903942848
Crizotinib,Abiraterone,DU-145,ALMANAC,8.06136858574857
VX-702,Dasatinib,IPC-298,FRIEDMAN,-6.61145226910775
Ruxolitinib,Erlotinib,IPC-298,FRIEDMAN,-13.8917499640867
Axitinib,Ruxolitinib,SK-MEL-2,ALMANAC,-0.02969274329149
Linsitinib,SNS-032,A2058,FRIEDMAN,-12.3819100194254
Ruxolitinib,Sorafenib,RPMI7951,FRIEDMAN,-24.2096608490562
Fingolimod,SNS-032,COLO 829,FRIEDMAN,-6.49724556334265
metformin,Sunitinib,VCAP,ONEIL,-17.6906096863185
Crizotinib,Fulvestrant,OVCAR-4,ALMANAC,1.14693461298494
Fingolimod,Lenalidomide,A375,FRIEDMAN,-19.6041617659307
Tideglusib,Crizotinib,MZ-MEL-2,FRIEDMAN,-12.435695289324
Imatinib,mitotane,SN12C,ALMANAC,-5.47983879035088
VX-702,Vorinostat,WM115,FRIEDMAN,-24.0989820505031
Lestaurtinib,Vorinostat,IST-MEL1,FRIEDMAN,-10.9545532503353
Fingolimod,Midostaurin,COLO 792,FRIEDMAN,-0.135972411675854
Ruxolitinib,Pioglitazone,LOX IMVI,FRIEDMAN,-41.426130264038
Crizotinib,MEGESTROL ACETATE,SK-OV-3,ALMANAC,-2.59551029642003
Ruxolitinib,Imatinib,HOP-92,ALMANAC,-3.42576194778379
Vismodegib,Lapatinib,OVCAR-4,ALMANAC,-0.433055557495698
Linsitinib,Bexarotene,MZ-MEL-2,FRIEDMAN,14.9502502987564
Vismodegib,Crizotinib,SK-MEL-2,FRIEDMAN,-4.07399674215894
raloxifene,Vorinostat,A498,ALMANAC,-1.17391731633501
Vismodegib,Midostaurin,RVH-421,FRIEDMAN,4.17064849186461
Vandetanib,Nilotinib,HCT116,ALMANAC,-5.81272769371743
RAF265,Lenalidomide,COLO 792,FRIEDMAN,-19.0394279266004
Vandetanib,raloxifene,SF-295,ALMANAC,1.29996423667263
Enzastaurin,Cediranib,IST-MEL1,FRIEDMAN,13.3962645297204
Ruxolitinib,Abiraterone,UO-31,ALMANAC,-2.52178063045773
Vandetanib,mitotane,NCI-H226,ALMANAC,-0.377355789989934
Vorinostat,Sorafenib,SW-620,ONEIL,-4.396710286499547
Nilotinib,Vorinostat,SW-620,ALMANAC,-13.1148801401415
Vismodegib,Dasatinib,EKVX,ALMANAC,3.00033259101307
raloxifene,Axitinib,SK-OV-3,ALMANAC,1.87063653810983
Vemurafenib,Romidepsin,RXF 393,ALMANAC,-39.5009802385983
MEGESTROL ACETATE,Nilotinib,A549,ALMANAC,-2.42615089460785
Nilotinib,RAF265,451Lu,FRIEDMAN,-33.732926466177
Sunitinib,Erlotinib,WM115,FRIEDMAN,-6.11134769423431
Gefitinib,MEGESTROL ACETATE,CCRF-CEM,ALMANAC,8.42559776518218
celecoxib,Vorinostat,786-0,ALMANAC,-5.37306975133878
Axitinib,Lenalidomide,OVCAR-8,ALMANAC,-2.8679750416203
raloxifene,Vandetanib,HS 578T,ALMANAC,-9.9321817889325
Abiraterone,celecoxib,HOP-62,ALMANAC,0.205776561937326
raloxifene,Imatinib,U251,ALMANAC,-2.05290460486578
Vemurafenib,Axitinib,IGROV1,ALMANAC,1.46202139038621
Romidepsin,Sunitinib,SF-268,ALMANAC,-29.9435553148134
Vorinostat,thalidomide,SR,ALMANAC,-6.76838716468902
Ruxolitinib,Vorinostat,COLO 205,ALMANAC,-14.3646932051379
