Drug A,Drug B,Cell Line Name,Score
ABIRATERONE,PACLITAXEL,DU145,-54.01
CRIZOTINIB,VISMODEGIB,COLO 205,-73.7
PACLITAXEL,DASATINIB,PA-1,2.49
VINBLASTINE,LAPATINIB,OCUB-M,1.7325
DOCETAXEL,SUNITINIB,OVCAR-8,7.58
GEFITINIB,MITOTANE,A-549,-7.31
VANDETANIB,MEGESTROL ACETATE,PC-3,-10.85
GELDANAMYCIN,SORAFENIB,SK-MES-1,-2.905
ABIRATERONE,IMATINIB,SF539,-2.51
GEFITINIB,FULVESTRANT,UACC-257,7.22
LENALIDOMIDE,DOCETAXEL,786-O,-29.32
SUNITINIB,ARSENIC TRIOXIDE,SNB-75,-1.88
GEFITINIB,CELECOXIB,SNB-75,-7.15
GEFITINIB,LAPATINIB,M14,5.99
CELECOXIB,TRETINOIN,SN12C,1.95
RALOXIFENE,LENALIDOMIDE,SW620,0.6
VANDETANIB,ROMIDEPSIN,RXF 393L,-39.2
VEMURAFENIB,LENALIDOMIDE,HOP-92,-0.21
VISMODEGIB,IMATINIB,MOLT-4,-17.56
ROMIDEPSIN,SUNITINIB,KM12,-2.75
GEFITINIB,LAPATINIB,NCI-H460,-6.74
VINBLASTINE,GELDANAMYCIN,NCI-H1650,-3.475
AXITINIB,TRETINOIN,EKVX,-5.04
VANDETANIB,NILOTINIB,OVCAR-8,1.9
LENALIDOMIDE,CELECOXIB,LOX-IMVI,-4.3
ROMIDEPSIN,THALIDOMIDE,SF539,-41.39
VANDETANIB,LAPATINIB,RPMI-8226,-4.74
ROMIDEPSIN,ARSENIC TRIOXIDE,UACC-62,1.84
RUXOLITINIB,GEFITINIB,MCF-7,6.24
CRIZOTINIB,RALOXIFENE,M14,8.0
LENALIDOMIDE,CRIZOTINIB,KM12,-29.74
VEMURAFENIB,AXITINIB,KM12,-27.88
VINBLASTINE,SUNITINIB,T-47D,-57.0275
LENALIDOMIDE,LAPATINIB,HOP-62,-1.13
HALOPERIDOL,RUXOLITINIB,L-1236,-39.57
VANDETANIB,IMATINIB,KM12,-8.44
CELECOXIB,SORAFENIB,A-498,-9.5
CRIZOTINIB,SORAFENIB,IGROV-1,-21.87
RUXOLITINIB,MITOTANE,LOX-IMVI,0.35
VANDETANIB,ABIRATERONE,UO-31,0.94
ABIRATERONE,THALIDOMIDE,EKVX,3.11
DASATINIB,SUNITINIB,SW620,-0.9
ROMIDEPSIN,DASATINIB,MOLT-4,-6.78
RUXOLITINIB,VEMURAFENIB,T-47D,-3.36
GEFITINIB,LAPATINIB,KM12,-0.96
GEFITINIB,VEMURAFENIB,ACHN,-1.06
ROMIDEPSIN,ARSENIC TRIOXIDE,CCRF-CEM,-12.91
LENALIDOMIDE,MITOTANE,MOLT-4,-14.42
MEGESTROL ACETATE,THALIDOMIDE,Hs 578T,-9.28
VISMODEGIB,ABIRATERONE,EKVX,-0.78
IMATINIB,ARSENIC TRIOXIDE,OVCAR-5,-9.85
GEFITINIB,NILOTINIB,CCRF-CEM,3.0
VINBLASTINE,DASATINIB,SK-MES-1,-5.8175
RALOXIFENE,LAPATINIB,SK-MEL-28,1.57
RUXOLITINIB,ARSENIC TRIOXIDE,NCI-H226,-9.85
CRIZOTINIB,DOCETAXEL,SN12C,-15.01
GEFITINIB,NILOTINIB,MOLT-4,2.24
AXITINIB,THALIDOMIDE,SF295,-1.85
AXITINIB,ARSENIC TRIOXIDE,ACHN,-6.7
VISMODEGIB,LAPATINIB,CCRF-CEM,-0.28
SUNITINIB,THALIDOMIDE,SR,-8.2
SUNITINIB,ARSENIC TRIOXIDE,SK-MEL-5,-5.99
LAPATINIB,SORAFENIB,A-375,5.0225
NILOTINIB,DASATINIB,COLO 205,0.53
ERLOTINIB,GELDANAMYCIN,A2780,3.3425
RUXOLITINIB,VISMODEGIB,M14,-6.92
VISMODEGIB,RALOXIFENE,OVCAR-4,1.5
AXITINIB,CRIZOTINIB,ACHN,-6.1
VEMURAFENIB,RUXOLITINIB,MOLT-4,13.15
MEGESTROL ACETATE,CELECOXIB,BT-549,-2.14
DEXAMETHASONE,RUXOLITINIB,L-428,2.516666666666666
VEMURAFENIB,SUNITINIB,OVCAR-3,-1.39
VISMODEGIB,TRETINOIN,K-562,5.2
CRIZOTINIB,LAPATINIB,Caki-1,-0.92
MEGESTROL ACETATE,MITOTANE,NCI-H23,7.88
VISMODEGIB,FULVESTRANT,KM12,-4.06
VISMODEGIB,VANDETANIB,NCI-H226,-7.43
LENALIDOMIDE,TRETINOIN,UACC-62,2.78
LENALIDOMIDE,ROMIDEPSIN,UACC-257,-57.14
RALOXIFENE,CRIZOTINIB,A-498,-1.39
RALOXIFENE,SORAFENIB,NCI-H460,-8.86
VISMODEGIB,FULVESTRANT,RPMI-8226,4.09
AXITINIB,VANDETANIB,RPMI-8226,4.66
CELECOXIB,FULVESTRANT,UACC-62,-3.29
ABIRATERONE,CELECOXIB,NCI-H460,-11.97
METFORMIN,SORAFENIB,SW837,-34.615
AXITINIB,VANDETANIB,MDA-MB-468,-1.35
VANDETANIB,GEFITINIB,LOX-IMVI,2.35
RALOXIFENE,FULVESTRANT,SNB-75,-1.34
LENALIDOMIDE,TRETINOIN,HOP-62,0.41
ABIRATERONE,CELECOXIB,EKVX,-4.37
CELECOXIB,THALIDOMIDE,OVCAR-5,-0.41
LENALIDOMIDE,DASATINIB,MOLT-4,-3.47
VEMURAFENIB,ROMIDEPSIN,KM12,-71.25
VANDETANIB,VISMODEGIB,TK-10,-0.62
LAPATINIB,ARSENIC TRIOXIDE,NCI-H23,-5.29
VANDETANIB,CELECOXIB,NCI-H460,-10.79
LENALIDOMIDE,FULVESTRANT,HCC2998,3.54
DOCETAXEL,SORAFENIB,TK-10,-0.42
ABIRATERONE,RUXOLITINIB,OVCAR-5,-9.1
PACLITAXEL,ROMIDEPSIN,MDA-MB-231,-3.04
IMATINIB,MITOTANE,OVCAR-5,-36.6
ABIRATERONE,RALOXIFENE,ACHN,-0.76
RUXOLITINIB,PACLITAXEL,NCI-H460,-56.93
CELECOXIB,SORAFENIB,PC-3,-2.09
AXITINIB,SUNITINIB,DU145,-3.07
VEMURAFENIB,CELECOXIB,COLO 205,-11.64
VISMODEGIB,SORAFENIB,HT-29,-10.34
GEFITINIB,PACLITAXEL,UACC-257,-5.49
IMATINIB,SUNITINIB,HOP-62,-0.28
IMATINIB,THALIDOMIDE,OVCAR-8,-1.86
RUXOLITINIB,SORAFENIB,OVCAR-5,-31.87
LAPATINIB,DASATINIB,UWB1.289,7.435
ABIRATERONE,RALOXIFENE,SN12C,6.01
AXITINIB,TRETINOIN,HOP-92,-5.87
VANDETANIB,LAPATINIB,786-O,-3.74
RALOXIFENE,ARSENIC TRIOXIDE,UACC-257,-2.57
ABIRATERONE,LAPATINIB,NCI-H522,-4.12
MEGESTROL ACETATE,TRETINOIN,UACC-62,-0.04
VINBLASTINE,ERLOTINIB,SW837,41.587500000000006
LAPATINIB,MITOTANE,U-251MG,3.48
RUXOLITINIB,PACLITAXEL,SF268,-79.75
ABIRATERONE,MEGESTROL ACETATE,HOP-62,-51.12
CRIZOTINIB,ARSENIC TRIOXIDE,SF268,-9.42
METFORMIN,DASATINIB,RKO,-25.3075
CRIZOTINIB,GEFITINIB,CCRF-CEM,-23.06
GEFITINIB,PACLITAXEL,K-562,-23.31
VISMODEGIB,CRIZOTINIB,Caki-1,10.36
MEGESTROL ACETATE,VEMURAFENIB,DU145,-0.12
VISMODEGIB,ROMIDEPSIN,OVCAR-5,-9.38
CRIZOTINIB,ROMIDEPSIN,SN12C,-5.01
PACLITAXEL,SUNITINIB,SNB-75,4.79
RALOXIFENE,RUXOLITINIB,SK-OV-3,0.69
TRETINOIN,ARSENIC TRIOXIDE,SR,-23.97
VEMURAFENIB,CELECOXIB,OVCAR-5,-6.07
2METHOXYESTRADIOL,EVEROLIMUS,TC-71,8.354
RUXOLITINIB,SUNITINIB,SF268,-0.59
MEGESTROL ACETATE,SORAFENIB,U-251MG,-29.94
ABIRATERONE,VISMODEGIB,U-251MG,-2.69
VISMODEGIB,NILOTINIB,SK-OV-3,-2.38
TRETINOIN,FULVESTRANT,UACC-257,-0.9
DEXAMETHASONE,SUNITINIB,UACC-62,-15.06
AXITINIB,CELECOXIB,MOLT-4,8.86
TANESPIMYCIN,RUXOLITINIB,L-1236,8.218
TRETINOIN,SORAFENIB,UACC-62,2.0
RALOXIFENE,IMATINIB,SK-MEL-28,-1.54
LENALIDOMIDE,SUNITINIB,NCI-H460,-2.48
VINBLASTINE,ERLOTINIB,UWB1.289,7.3375
CRIZOTINIB,MEGESTROL ACETATE,HCT 116,-63.83
NILOTINIB,THALIDOMIDE,RXF 393L,-0.93
RALOXIFENE,THALIDOMIDE,OVCAR-3,1.6
LAPATINIB,GELDANAMYCIN,RPMI-7951,-2.7525
SUNITINIB,MITOTANE,UACC-62,-4.12
AXITINIB,LAPATINIB,MDA-MB-468,-3.91
RUXOLITINIB,CRIZOTINIB,NCI-H322M,-0.39
LENALIDOMIDE,CELECOXIB,SK-MEL-5,-1.64
LENALIDOMIDE,THALIDOMIDE,EKVX,0.5
GEFITINIB,CELECOXIB,NCI-H322M,-13.56
ABIRATERONE,RALOXIFENE,UACC-257,-0.27
VISMODEGIB,ABIRATERONE,SK-MEL-2,8.71
RUXOLITINIB,ROMIDEPSIN,ACHN,-17.1
ROMIDEPSIN,THALIDOMIDE,HCT 15,-7.66
ROMIDEPSIN,THALIDOMIDE,NCI-H226,-43.06
AXITINIB,SORAFENIB,DU145,-19.68
PACLITAXEL,ERLOTINIB,OV-90,0.3475
VANDETANIB,ABIRATERONE,RXF 393L,-0.18
DEXAMETHASONE,DASATINIB,HT-144,-0.4325000000000001
ABIRATERONE,MEGESTROL ACETATE,HCT 116,-33.46
VANDETANIB,MITOTANE,NCI-H460,-3.87
RALOXIFENE,GEFITINIB,HOP-92,-1.23
TRETINOIN,ROMIDEPSIN,SK-MEL-5,-66.85
NILOTINIB,FULVESTRANT,SK-MEL-5,0.05
ABIRATERONE,GEFITINIB,SF539,4.42
VANDETANIB,GEFITINIB,PC-3,7.22
RALOXIFENE,SORAFENIB,SW620,-7.53
RALOXIFENE,ABIRATERONE,T-47D,3.6
VISMODEGIB,SORAFENIB,HCC2998,-17.28
AXITINIB,DASATINIB,OVCAR-5,-12.77
VANDETANIB,DOCETAXEL,SF268,-23.2
MICONAZOLE,RUXOLITINIB,L-1236,-13.76
CRIZOTINIB,GEFITINIB,786-O,14.56
VEMURAFENIB,VEMURAFENIB,Caki-1,3.46
VANDETANIB,FULVESTRANT,SNB-75,-9.75
DOCETAXEL,ARSENIC TRIOXIDE,MDA-MB-468,-2.24
ABIRATERONE,DASATINIB,SW620,-3.01
VISMODEGIB,MITOTANE,PC-3,2.94
VISMODEGIB,VANDETANIB,COLO 205,-5.64
NILOTINIB,ARSENIC TRIOXIDE,SK-MEL-5,-2.48
RUXOLITINIB,NILOTINIB,SR,-17.38
VEMURAFENIB,LENALIDOMIDE,MCF-7,2.61
RALOXIFENE,CRIZOTINIB,UACC-62,-5.57
CRIZOTINIB,TRETINOIN,K-562,2.66
GEFITINIB,MITOTANE,SW620,8.85
VISMODEGIB,LAPATINIB,SK-MEL-5,-5.25
AXITINIB,MITOTANE,SN12C,4.3
CELECOXIB,LAPATINIB,BT-549,-5.59
AXITINIB,DASATINIB,HCC2998,-2.65
ABIRATERONE,SORAFENIB,MCF-7,-4.49
MEGESTROL ACETATE,PACLITAXEL,NCI-H522,-72.45
ABIRATERONE,DASATINIB,K-562,11.62
GEFITINIB,THALIDOMIDE,SR,-4.15
RALOXIFENE,CELECOXIB,A-498,-2.84
GEFITINIB,ROMIDEPSIN,SW620,-5.06
VEMURAFENIB,TRETINOIN,MDA-MB-468,-3.62
MEGESTROL ACETATE,LAPATINIB,SK-MEL-28,-0.03
AXITINIB,TRETINOIN,MDA-MB-468,3.79
DOCETAXEL,ARSENIC TRIOXIDE,SN12C,-1.76
MEGESTROL ACETATE,ARSENIC TRIOXIDE,LOX-IMVI,-50.43
MITOTANE,THALIDOMIDE,NCI-H23,-5.1
RUXOLITINIB,VANDETANIB,HCC2998,-5.77
AXITINIB,CRIZOTINIB,SF539,-0.91
AXITINIB,LAPATINIB,NCI-H522,-9.05
GEFITINIB,ROMIDEPSIN,LOX-IMVI,-11.8
MEGESTROL ACETATE,PACLITAXEL,ACHN,-24.85
VISMODEGIB,AXITINIB,MDA-MB-231,0.52
IMATINIB,DOCETAXEL,HT-29,21.92
MEGESTROL ACETATE,IMATINIB,HCT 15,-10.98
CELECOXIB,MITOTANE,K-562,-3.3
IMATINIB,THALIDOMIDE,MCF-7,-5.86
IMATINIB,ROMIDEPSIN,OVCAR-4,-15.99
RALOXIFENE,SORAFENIB,NCI-H226,-11.78
CELECOXIB,SUNITINIB,OVCAR-3,-5.29
ABIRATERONE,VANDETANIB,OVCAR-3,-6.06
RUXOLITINIB,LAPATINIB,KM12,-13.45
VISMODEGIB,CRIZOTINIB,SF539,-0.31
AXITINIB,LAPATINIB,K-562,-0.63
OLANZAPINE,RUXOLITINIB,L-1236,-36.047
BERBERINE,RUXOLITINIB,L-1236,0.88
VEMURAFENIB,NILOTINIB,HOP-62,3.88
NILOTINIB,THALIDOMIDE,SK-MEL-5,-31.15
RALOXIFENE,DOCETAXEL,SK-MEL-28,-32.25
VISMODEGIB,PACLITAXEL,HT-29,10.55
VEMURAFENIB,ABIRATERONE,OVCAR-8,-3.99
TRETINOIN,NILOTINIB,SW620,4.09
AXITINIB,PACLITAXEL,OVCAR-3,-38.53
TRETINOIN,MITOTANE,COLO 205,-6.31
CRIZOTINIB,AXITINIB,SK-MEL-2,1.51
TRETINOIN,ROMIDEPSIN,SK-MEL-28,-53.72
VEMURAFENIB,ABIRATERONE,M14,6.61
VANDETANIB,TRETINOIN,UO-31,-8.95
RALOXIFENE,TRETINOIN,HCT 15,-0.87
LAPATINIB,SUNITINIB,OVCAR-5,-5.75
NILOTINIB,SORAFENIB,EKVX,-22.21
TRETINOIN,SUNITINIB,MOLT-4,-8.64
ABIRATERONE,CRIZOTINIB,UO-31,0.81
RUXOLITINIB,SORAFENIB,SK-MEL-5,-47.68
IMATINIB,SUNITINIB,LOX-IMVI,-9.69
LY294002,RUXOLITINIB,L-1236,-23.3
AXITINIB,RALOXIFENE,T-47D,3.84
VANDETANIB,TRETINOIN,COLO 205,-8.37
GEFITINIB,NILOTINIB,NCI-H322M,-9.65
VEMURAFENIB,CELECOXIB,MCF-7,1.33
VISMODEGIB,TRETINOIN,MCF-7,4.55
VANDETANIB,NILOTINIB,A-498,-5.48
VISMODEGIB,DOCETAXEL,BT-549,12.22
LENALIDOMIDE,TRETINOIN,DU145,-1.7
VISMODEGIB,IMATINIB,HCC2998,-4.94
VISMODEGIB,ROMIDEPSIN,RXF 393L,-23.98
TRETINOIN,ARSENIC TRIOXIDE,NCI-H522,-5.03
PACLITAXEL,MITOTANE,786-O,-19.51
NILOTINIB,PACLITAXEL,UACC-62,-24.62
MEGESTROL ACETATE,PACLITAXEL,SNB-75,-94.05
SUNITINIB,SORAFENIB,SN12C,-66.26
GEFITINIB,MEGESTROL ACETATE,ACHN,-19.44
RALOXIFENE,PACLITAXEL,OVCAR-8,-41.22
NILOTINIB,PACLITAXEL,NCI-H522,-21.24
VANDETANIB,MEGESTROL ACETATE,SF295,-15.06
RALOXIFENE,GEFITINIB,MOLT-4,-1.38
CRIZOTINIB,DASATINIB,HCT 15,1.08
NILOTINIB,LAPATINIB,Hs 578T,-10.72
PACLITAXEL,LAPATINIB,SK-MEL-5,-5.72
VANDETANIB,MEGESTROL ACETATE,SK-OV-3,-12.76
GELDANAMYCIN,SORAFENIB,HCT 116,-2.205
GEFITINIB,MEGESTROL ACETATE,CCRF-CEM,11.08
GEFITINIB,DOCETAXEL,HOP-62,10.59
MEGESTROL ACETATE,SUNITINIB,DU145,-2.86
MITOTANE,FULVESTRANT,SF295,-6.91
VANDETANIB,DASATINIB,A-549,15.59
IMATINIB,MITOTANE,SR,-7.1
GELDANAMYCIN,SORAFENIB,A-375,4.12
VEMURAFENIB,ARSENIC TRIOXIDE,MDA-MB-468,-9.07
TRETINOIN,FULVESTRANT,NCI-H460,1.61
RUXOLITINIB,ABIRATERONE,RXF 393L,-3.4
ABIRATERONE,RALOXIFENE,U-251MG,-0.3
CELECOXIB,DOCETAXEL,HCT 15,-3.66
VANDETANIB,SORAFENIB,KM12,-12.71
VANDETANIB,CELECOXIB,SF539,0.33
VISMODEGIB,RALOXIFENE,OVCAR-8,3.73
VEMURAFENIB,FULVESTRANT,NCI-H23,-1.21
RALOXIFENE,FULVESTRANT,HT-29,-6.38
RUXOLITINIB,VANDETANIB,SK-MEL-5,-13.29
VISMODEGIB,RUXOLITINIB,SR,-23.04
TRETINOIN,SORAFENIB,SR,-2.45
ROMIDEPSIN,SUNITINIB,SK-MEL-28,-60.56
VINBLASTINE,LAPATINIB,Caov-3,4.6575
VEMURAFENIB,FULVESTRANT,COLO 205,-1.91
DOCETAXEL,MITOTANE,OVCAR-5,1.27
VEMURAFENIB,ROMIDEPSIN,SW620,-85.39
MEGESTROL ACETATE,VEMURAFENIB,NCI-H460,4.62
CRIZOTINIB,ARSENIC TRIOXIDE,OVCAR-4,-21.03
CELECOXIB,THALIDOMIDE,SK-MEL-28,-0.08
LENALIDOMIDE,THALIDOMIDE,BT-549,3.74
AXITINIB,GEFITINIB,SF268,-1.97
IMATINIB,SUNITINIB,OVCAR-4,-2.8
CELECOXIB,DOCETAXEL,HT-29,15.93
MEGESTROL ACETATE,CELECOXIB,SF295,-5.86
CELECOXIB,MITOTANE,KM12,-8.47
ABIRATERONE,AXITINIB,SK-MEL-2,6.45
IMATINIB,ARSENIC TRIOXIDE,HCC2998,-10.31
IMATINIB,DOCETAXEL,SNB-75,4.06
RALOXIFENE,MITOTANE,HT-29,-1.82
ABIRATERONE,RUXOLITINIB,M14,-10.99
AXITINIB,FULVESTRANT,Caki-1,-6.96
GEFITINIB,CRIZOTINIB,HT-29,-15.4
RUXOLITINIB,ARSENIC TRIOXIDE,DU145,-1.87
PACLITAXEL,SUNITINIB,NCI-H226,-5.36
LAPATINIB,MITOTANE,SR,-2.27
RALOXIFENE,FULVESTRANT,UACC-62,-0.79
THALIDOMIDE,ARSENIC TRIOXIDE,Caki-1,-25.63
VANDETANIB,DOCETAXEL,OVCAR-5,6.59
LENALIDOMIDE,CELECOXIB,IGROV-1,-3.56
CELECOXIB,TRETINOIN,MDA-MB-231,-2.76
ROMIDEPSIN,ARSENIC TRIOXIDE,NCI-H322M,-42.05
AXITINIB,CELECOXIB,EKVX,2.47
VISMODEGIB,THALIDOMIDE,UO-31,-7.5
MEGESTROL ACETATE,SORAFENIB,SF268,-35.64
RALOXIFENE,MITOTANE,Hs 578T,0.73
CELECOXIB,ROMIDEPSIN,SF295,-56.12
CRIZOTINIB,RUXOLITINIB,OVCAR-8,-10.56
CRIZOTINIB,MEGESTROL ACETATE,NCI-H522,-50.98
LAPATINIB,DASATINIB,OCUB-M,17.71
GEFITINIB,ARSENIC TRIOXIDE,NCI-H460,-0.1
TRETINOIN,MITOTANE,SR,-1.34
AXITINIB,VISMODEGIB,UACC-257,2.99
RUXOLITINIB,FULVESTRANT,NCI-H23,7.55
NILOTINIB,DOCETAXEL,SN12C,5.09
VEMURAFENIB,DOCETAXEL,SN12C,-56.16
VISMODEGIB,IMATINIB,SN12C,-1.17
IMATINIB,SUNITINIB,TK-10,-6.34
RALOXIFENE,SUNITINIB,OVCAR-8,-1.85
VISMODEGIB,MEGESTROL ACETATE,SN12C,4.93
TRETINOIN,FULVESTRANT,DU145,7.14
VANDETANIB,ABIRATERONE,U-251MG,2.43
DEXAMETHASONE,GELDANAMYCIN,OV-90,-11.165
NINTEDANIB,AT7519,TC-71,-11.16
RALOXIFENE,MEGESTROL ACETATE,RPMI-8226,0.54
CELECOXIB,THALIDOMIDE,Caki-1,-8.26
CRIZOTINIB,MITOTANE,SF539,1.5
VANDETANIB,IMATINIB,IGROV-1,-28.9
IMATINIB,NILOTINIB,UO-31,0.79
VEMURAFENIB,LENALIDOMIDE,NCI-H522,-1.68
IMATINIB,NILOTINIB,SK-MEL-28,-2.87
VEMURAFENIB,DOCETAXEL,OVCAR-4,-24.66
CELECOXIB,DASATINIB,HOP-92,4.65
CRIZOTINIB,ARSENIC TRIOXIDE,EKVX,-12.6
IMATINIB,DOCETAXEL,ACHN,2.8
VISMODEGIB,SUNITINIB,HCC2998,-3.63
NILOTINIB,FULVESTRANT,786-O,-1.55
CRIZOTINIB,THALIDOMIDE,LOX-IMVI,-1.86
GEFITINIB,MITOTANE,TK-10,-16.32
GEFITINIB,DOCETAXEL,SW620,-31.9
MEGESTROL ACETATE,IMATINIB,MOLT-4,-31.19
PACLITAXEL,LAPATINIB,MOLT-4,-2.27
NILOTINIB,THALIDOMIDE,CCRF-CEM,-6.16
AXITINIB,MEGESTROL ACETATE,SK-MEL-5,-4.24
VISMODEGIB,ABIRATERONE,NCI-H226,-8.53
ACETAMINOPHEN,RUXOLITINIB,L-1236,-27.054
CRIZOTINIB,ARSENIC TRIOXIDE,SW620,-11.8
AXITINIB,RALOXIFENE,NCI-H226,1.09
RALOXIFENE,GEFITINIB,MDA-MB-231,-4.99
DASATINIB,MITOTANE,RXF 393L,-4.73
OCTREOTIDE,RUXOLITINIB,L-1236,-22.34
DOCETAXEL,ARSENIC TRIOXIDE,DU145,-3.1
PACLITAXEL,SUNITINIB,HT-144,-2.61
IMATINIB,SUNITINIB,OVCAR-8,-0.18
RUXOLITINIB,NILOTINIB,SF539,0.54
GEFITINIB,MEGESTROL ACETATE,MOLT-4,-3.77
RALOXIFENE,NILOTINIB,CCRF-CEM,-0.48
CRIZOTINIB,SORAFENIB,OVCAR-3,-6.31
CELECOXIB,IMATINIB,NCI-H460,-0.05
RUXOLITINIB,MEGESTROL ACETATE,SK-MEL-2,-8.96
VANDETANIB,ABIRATERONE,SF295,-2.98
THALIDOMIDE,ARSENIC TRIOXIDE,786-O,-26.96
ROMIDEPSIN,SUNITINIB,DU145,-67.72
LAPATINIB,MITOTANE,M14,-2.01
ROMIDEPSIN,DASATINIB,NCI-H322M,-32.11
LENALIDOMIDE,PACLITAXEL,DU145,-47.01
LENALIDOMIDE,PACLITAXEL,HCT 116,-28.04
PACLITAXEL,GELDANAMYCIN,NCI-H520,-7.640000000000001
GEFITINIB,VEMURAFENIB,COLO 205,-2.38
ABIRATERONE,GEFITINIB,SK-MEL-28,13.3
DOCETAXEL,LAPATINIB,RXF 393L,16.25
AXITINIB,VISMODEGIB,TK-10,-3.1
ABIRATERONE,SUNITINIB,Caki-1,4.91
FULVESTRANT,SORAFENIB,TK-10,-0.98
AXITINIB,LAPATINIB,COLO 205,-2.28
NILOTINIB,DASATINIB,NCI-H522,-7.46
LENALIDOMIDE,MEGESTROL ACETATE,RXF 393L,-6.31
LAPATINIB,SORAFENIB,TK-10,-49.36
VISMODEGIB,DASATINIB,OVCAR-5,6.57
GEFITINIB,ARSENIC TRIOXIDE,RXF 393L,2.79
MEGESTROL ACETATE,PACLITAXEL,HCT 15,-27.26
DEXAMETHASONE,DASATINIB,MDA-MB-436,-9.95
LAPATINIB,FULVESTRANT,UACC-62,-0.42
PACLITAXEL,ERLOTINIB,HCT 116,-11.0325
AZELASTINE,RUXOLITINIB,L-1236,-0.4
VEMURAFENIB,DOCETAXEL,SNB-75,-76.31
DASATINIB,SUNITINIB,IGROV-1,3.52
VANDETANIB,SORAFENIB,SK-OV-3,-15.22
AXITINIB,PACLITAXEL,SK-MEL-2,-40.88
RALOXIFENE,THALIDOMIDE,COLO 205,1.95
LAPATINIB,SORAFENIB,OVCAR-4,-6.86
MEGESTROL ACETATE,NILOTINIB,KM12,-18.99
ABIRATERONE,ARSENIC TRIOXIDE,MOLT-4,-12.6
RALOXIFENE,VANDETANIB,HCT 116,-2.85
FULVESTRANT,THALIDOMIDE,PC-3,-0.63
VISMODEGIB,ARSENIC TRIOXIDE,SF295,-5.39
CRIZOTINIB,DOCETAXEL,UACC-257,-3.81
RALOXIFENE,ARSENIC TRIOXIDE,OVCAR-5,-8.25
VANDETANIB,ROMIDEPSIN,RPMI-8226,-79.14
LAPATINIB,MITOTANE,SF268,1.33
CRIZOTINIB,CELECOXIB,CCRF-CEM,-10.29
VANDETANIB,SUNITINIB,NCI-H522,-3.22
TRAZODONE,RUXOLITINIB,L-1236,0.77
RALOXIFENE,SUNITINIB,NCI-H460,2.69
IMATINIB,NILOTINIB,OVCAR-3,-4.61
RALOXIFENE,MEGESTROL ACETATE,SF539,-4.9
MEGESTROL ACETATE,SUNITINIB,Caki-1,-18.36
NILOTINIB,FULVESTRANT,M14,-34.76
MEGESTROL ACETATE,MITOTANE,BT-549,-0.92
IMATINIB,LAPATINIB,UO-31,-11.21
AXITINIB,LENALIDOMIDE,HCT 116,-19.43
VISMODEGIB,VEMURAFENIB,SF539,-4.3
DASATINIB,ARSENIC TRIOXIDE,DU145,0.19
RALOXIFENE,FULVESTRANT,K-562,-2.6
ABIRATERONE,TRETINOIN,SK-MEL-28,-5.09
VISMODEGIB,RALOXIFENE,HOP-62,8.34
RUXOLITINIB,MEGESTROL ACETATE,SF295,-4.01
FOMEPIZOLE,RUXOLITINIB,L-1236,-33.56
DASATINIB,GELDANAMYCIN,SK-OV-3,3.15
CELECOXIB,PACLITAXEL,CCRF-CEM,-17.95
IMATINIB,DOCETAXEL,OVCAR-5,5.77
LENALIDOMIDE,LAPATINIB,IGROV-1,-13.36
ROSIGLITAZONE,RUXOLITINIB,L-1236,-21.71
RUXOLITINIB,LENALIDOMIDE,NCI-H23,-12.76
VEMURAFENIB,IMATINIB,SN12C,-0.63
PACLITAXEL,DASATINIB,UWB1.289,4.775
AXITINIB,SORAFENIB,SK-MEL-28,-13.51
LENALIDOMIDE,LAPATINIB,NCI-H322M,-11.55
VEMURAFENIB,NILOTINIB,SF539,6.05
CRIZOTINIB,PACLITAXEL,MOLT-4,4.91
PAPAVERINE,RUXOLITINIB,L-1236,-26.68
VINBLASTINE,ERLOTINIB,RPMI-7951,7.085
IMATINIB,THALIDOMIDE,HCT 15,-7.59
TRETINOIN,THALIDOMIDE,HCT 15,-3.66
RUXOLITINIB,CRIZOTINIB,A-498,-8.85
VANDETANIB,DASATINIB,NCI-H522,6.81
CRIZOTINIB,VEMURAFENIB,SK-OV-3,-5.5
TRETINOIN,SUNITINIB,IGROV-1,-6.09
GEFITINIB,CRIZOTINIB,SF268,1.12
SUNITINIB,FULVESTRANT,NCI-H460,2.02
RUXOLITINIB,IMATINIB,DU145,-10.49
CELECOXIB,SUNITINIB,MDA-MB-231,-0.23
RALOXIFENE,GEFITINIB,EKVX,-3.73
AXITINIB,MEGESTROL ACETATE,SK-OV-3,-3.55
RUXOLITINIB,VEMURAFENIB,SW620,-9.05
RUXOLITINIB,ABIRATERONE,OVCAR-4,-4.24
TRETINOIN,DASATINIB,UACC-257,-0.69
DEXAMETHASONE,SORAFENIB,OVCAR-3,10.5975
ABIRATERONE,CELECOXIB,HOP-92,0.81
RUXOLITINIB,FULVESTRANT,PC-3,-2.09
AXITINIB,SUNITINIB,SK-MEL-5,-1.66
PACLITAXEL,SUNITINIB,BT-549,-26.14
RALOXIFENE,DASATINIB,UO-31,-10.0
CELECOXIB,DASATINIB,UACC-257,-5.92
VANDETANIB,TRETINOIN,SR,2.77
RUXOLITINIB,GEFITINIB,HOP-62,-0.56
TRETINOIN,NILOTINIB,U-251MG,-0.93
LAPATINIB,ARSENIC TRIOXIDE,SK-MEL-5,-15.31
DASATINIB,SORAFENIB,SK-OV-3,-0.4839999999999998
