symbol,A2058,A2780,A375,A427,CAOV3,HCT116,HT144,HT29,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,NCIH520,OCUBM,OV90,OVCAR3,PA1,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,UWB1289,VCAP
ELAVL1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,1,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,-1
ELF5,0,0,0,0,-1,0,0,1,1,0,-1,0,-1,-1,1,1,1,1,0,1,-1,0,-1,1,1,0,1,-1,-1,0
ELK4,1,1,1,0,-1,-1,0,-1,0,0,1,0,1,0,0,0,0,2,0,1,-1,2,1,1,-1,0,1,0,-1,0
ELMO1,1,0,0,1,2,0,1,1,1,0,1,1,1,1,0,1,-1,0,0,0,1,-1,-1,1,1,0,1,1,-1,1
ELOB,0,0,-1,0,-1,0,1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,-1,-1,-1,-1
ELOC,1,0,0,0,0,2,0,1,0,-1,0,0,1,1,1,1,1,0,0,2,1,0,0,0,0,0,1,1,1,1
ENAH,1,1,1,-1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,-1,0,1,1,0,0,1,1,1,0
ENO1,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,0,0,2,0,1,0,0,1,1,0,0,-1,0,0,0
ENO2,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,0,-2,0,-1,1
ENO3,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,1,-1,-1,0,1,-1
ENO4,0,0,-1,0,1,2,-1,0,0,1,1,0,1,-1,-1,-1,0,1,0,1,-1,0,0,-1,0,0,-1,-1,-1,-1
EP300,0,0,-1,-1,2,-2,0,-1,0,-1,-1,0,-1,-1,-2,-1,-1,-1,-2,0,-1,-1,0,-1,-1,-1,-1,0,-1,0
EPHA2,0,0,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,0,0,2,0,-1,0,0,1,1,-1,0,-1,0,0,0
EPO,1,0,0,0,1,0,0,1,1,0,1,0,1,1,-1,1,1,-1,0,1,1,-1,0,-1,1,0,-1,1,1,1
EPOR,-2,0,1,0,-1,0,0,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,-1
ERBB2,0,0,-1,1,-1,0,0,0,0,-1,1,0,1,0,-1,2,1,-1,0,0,-1,2,-1,1,0,0,0,0,-1,1
ERBB3,0,0,0,1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,0,0,1,-1,0,0,-1,1,0,1,0,0,1
ERBB4,0,-1,-1,0,-1,-2,0,0,0,-1,1,1,1,0,1,1,0,0,-1,2,1,0,0,1,1,-1,-1,1,-1,0
ERBIN,0,0,1,1,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,0,0,-1,1,0,1,1,0,1,0,-1,0
EREG,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,-2
ESR1,0,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,1,0,0,0,-1,0,-1,1,1,-1,1,1,0,-1,-1,-1,0
ESR2,0,0,-1,0,2,0,0,-1,0,-1,1,1,1,0,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,1,-1,0
ESRRB,0,0,-1,0,-1,0,0,-1,0,-1,1,0,-1,0,-1,-1,0,1,0,1,-1,0,-1,1,0,0,1,0,0,0
ETS1,0,0,0,-1,-1,0,-1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,0,0,1,-1,-1,-1,1,1,2,-1,2,1
ETS2,0,0,-1,0,1,0,-1,-1,0,-1,-1,0,1,-1,-1,1,1,1,0,0,-1,0,0,1,0,0,0,-1,-1,1
EVC,0,0,-1,-1,2,-1,-1,-1,0,1,-2,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,0,0,-1,1,0
EVC2,0,0,-1,-1,2,-1,-1,-1,0,1,-2,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,0,0,-1,1,0
EVL,0,0,-1,0,2,-1,-1,-1,0,-1,1,0,-1,0,-1,1,0,1,0,1,-1,0,-1,1,-1,1,1,0,0,0
EXOC2,1,0,-1,0,-1,0,0,0,0,-1,-1,-1,-1,2,-1,1,-1,0,0,-1,0,0,1,-1,0,0,0,-1,1,-2
EXOC7,0,0,-1,1,0,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,1
F2,0,0,0,0,-1,0,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,0,-1,0,-1,1,1,0,1,-1,1,-1
F2R,0,0,0,1,-1,0,1,0,1,-1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,0,1,1,1,0,-1,-1
F2RL3,-1,0,1,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,0,-1,-1,-1,-1,-1,0,1,1
F3,0,0,-1,-1,0,0,-1,0,0,-1,-1,1,-1,0,-1,-1,1,0,0,1,1,1,1,1,0,-1,-1,-1,1,0
FABP1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,-1,1,1,0
FABP3,0,0,0,0,-1,-1,-1,0,0,1,-1,0,2,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
FABP4,1,0,0,0,0,2,0,1,0,-1,0,0,1,1,1,1,0,0,-1,1,1,0,0,0,0,0,1,1,1,1
FADD,0,0,0,1,1,-1,-1,1,1,-1,-1,0,-1,2,0,1,1,-1,0,1,0,2,2,1,1,0,1,-1,1,1
FADS2,0,0,-1,1,1,-1,-1,1,1,1,-1,0,-1,-1,0,1,1,-1,0,1,0,1,1,0,1,0,1,-1,1,0
FARP2,0,0,-1,0,-1,0,0,-1,0,0,1,0,0,0,0,0,1,-1,0,1,1,0,0,1,0,0,-1,1,-1,0
FAS,0,0,0,0,1,0,-1,0,0,-1,1,0,1,0,-1,-1,-1,1,0,0,-1,-1,0,-1,1,0,1,-1,-1,0
FASLG,1,1,1,1,-1,0,0,0,0,0,1,0,-1,0,1,1,0,0,0,0,-1,0,1,1,0,0,1,1,1,0
FASN,0,0,-1,1,2,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,0,1,1,1,0,1,0,0,1
FAT4,0,0,-1,0,1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
FBP1,0,0,0,-1,-1,0,-1,0,0,0,1,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,-1,0,0,-1,-1,0,0
FBP2,0,0,0,-1,-1,0,-1,0,0,0,1,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,-1,0,0,-1,-1,0,0
FBXO25,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,1,-1,-1
FBXO32,1,0,0,-1,0,2,0,2,0,1,0,1,1,1,2,2,1,-1,0,2,1,0,0,1,0,0,1,1,2,1
FBXW11,0,0,-1,1,1,0,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,1,0,1,0,-1,1,1
FCER1A,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,-1,0,0,-1,-1,0,1,1,0,0,1,0,1,0
FCER1G,1,1,1,1,-1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,-1,-1,1,1,0,0,1,0,1,0
FCGR2B,1,1,1,1,-2,0,0,0,0,1,1,0,1,-1,1,1,0,0,0,0,-1,-1,1,1,0,0,1,0,1,0
FFAR2,0,0,0,0,0,-1,0,1,0,-1,-1,1,1,-1,0,1,1,1,0,0,0,0,-1,-1,-1,0,-1,0,0,1
FGF1,0,0,0,1,1,-1,0,0,1,-2,1,0,1,1,1,-1,0,1,0,1,-1,0,1,0,0,1,1,-1,-1,1
FGF10,2,0,1,1,1,0,1,1,1,1,1,2,1,2,2,2,0,1,-1,-1,-1,1,0,1,1,0,1,1,1,1
FGF17,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1
FGF18,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,-1,0,1,0,1,-1,0,1,1,0,1,1,-1,1,-1
FGF19,0,0,0,2,1,-1,-1,1,1,-1,-1,0,-1,2,0,1,1,-1,0,1,0,2,2,1,1,0,1,-1,1,1
FGF2,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,0
FGF20,0,0,-1,1,0,0,-1,-1,0,0,0,-1,1,-1,-1,-1,-1,2,-1,0,-1,1,0,0,0,-1,-1,1,-1,-1
FGF21,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
FGF22,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
FGF23,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,0,-1,0,0,-1,-1,0,-1,1,0,-2,0,-1,1
FGF3,0,0,0,1,1,-1,-1,1,1,-1,-1,0,-1,2,0,1,1,-1,0,1,0,2,2,1,1,0,1,-1,1,1
FGF4,0,0,0,1,1,-1,-1,1,1,-1,-1,0,-1,2,0,1,1,-1,0,1,0,2,2,1,1,0,1,-1,1,1
FGF5,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,1
FGF6,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,0,-1,0,0,-1,-1,0,-1,1,0,-2,0,-1,1
FGF7,0,0,1,-1,-1,0,1,1,1,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0
FGF8,-1,0,0,0,1,1,-1,0,0,-1,1,0,0,0,-1,-1,0,0,0,0,-1,-1,0,-1,0,0,1,-1,-1,0
FGF9,1,0,1,-1,-2,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
FGFR1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,1,-1,2,1,-1,-2,0,0,-1,0,0,-1,0,2,1,-1,0,2
FGFR2,0,0,0,0,1,2,-1,0,0,-1,1,0,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,0,0,-1,-1,-1,-1
FGFR3,0,0,-1,-1,2,-1,-1,-1,0,1,-1,-1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1,1,-1,0,0,-1,2,0
FGFR4,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,-1,0,1,-1,0,1,0,-1,1,1
FGR,0,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,-1,0,-1,0,0,0
FLCN,0,0,-1,0,-1,-1,0,-1,0,0,1,0,1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,0
FLNB,0,0,0,0,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,0,1
FLNC,1,0,0,0,1,0,1,1,1,1,1,0,-1,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
FLOT1,1,0,-1,0,2,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,1,0,1,0,0,1,-1,0,0,0,-1,-1,0
FLOT2,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,1,1,1,1,0,0,-1,2,0,-1,0,0,1,0,-1,1
FLT1,1,0,0,-1,-2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
FLT3,1,0,0,-1,-2,0,0,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0
FLT3LG,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,1,-1,0,-1,0,0,1
FLT4,0,0,0,1,-1,0,0,0,1,2,1,0,1,1,1,1,0,1,0,0,-1,0,1,-1,0,1,0,-1,-1,1
FMOD,1,1,1,0,-1,-1,0,-1,0,0,1,0,1,0,0,0,0,-1,0,1,-1,-1,1,1,-1,0,1,0,-1,0
FN1,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,1,0,1,0,-1,-1,1,0,0,1,0,0,-1,0,-1,0
FNIP1,0,0,0,1,1,0,0,0,1,-1,1,0,1,1,1,-1,0,1,-1,-2,-1,0,1,0,0,1,0,-1,-1,0
FNIP2,0,0,-1,0,-2,0,-1,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-1,-1,0
FOS,0,0,-1,0,-1,0,0,-1,0,-1,1,0,-1,0,-1,-1,0,1,0,0,-1,0,-1,1,0,0,1,0,0,0
FOSB,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
FOSL1,0,0,0,1,1,-1,-1,1,1,1,-1,0,-1,-1,0,1,1,-1,0,1,0,2,1,0,1,0,1,-1,1,2
FOXO1,1,0,0,-1,-1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0
FOXO3,0,-1,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,0,2,0,0,0,0,1,0,-1,1,0,-1,-1,-1,0,0
FPR1,0,0,0,0,1,0,0,1,0,-1,-1,1,1,-1,0,0,1,0,0,0,1,0,-1,1,0,0,-1,1,0,1
FRAT1,-1,0,0,0,1,0,-1,0,0,-1,1,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,-1,0,0,1,-1,-1,0
FRAT2,-1,0,0,0,1,0,-1,0,0,-1,1,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,-1,0,0,1,-1,-1,0
FRMD1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,0,-1,0,1,-2,0,-1,2,0,1,0,-1,1,-1,0,-1,-1,-1,0
FRMD6,0,0,-1,0,-1,0,0,-1,0,-1,1,0,1,0,-1,-1,0,1,0,0,-1,0,-1,1,0,0,1,1,-1,0
FRS2,0,0,0,1,-1,0,0,0,1,0,1,0,1,1,-1,1,1,0,0,1,-1,1,0,0,0,0,1,1,-1,1
FSHB,0,0,-1,0,-1,0,0,1,1,0,0,1,-1,-1,1,1,1,1,0,0,-1,1,-1,1,1,0,1,0,-1,0
FSHR,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,-1,1,1,0
FST,0,0,1,2,-1,0,1,1,1,1,1,0,1,-1,-1,-1,0,0,0,0,-1,0,0,1,1,0,1,0,-1,-1
FXYD1,0,0,0,0,0,-1,0,1,0,-1,-1,1,1,-1,0,1,1,1,0,0,0,0,-1,-1,-1,0,-1,0,1,1
FXYD2,-1,0,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,0,0,0,-1,-1,-1,1,1,1,-1,2,1
FYB1,1,0,1,1,1,0,1,1,1,2,1,2,1,2,1,2,-1,0,-1,-1,-1,0,0,1,1,0,1,1,0,1
FYN,0,-1,-1,0,-1,0,-1,-1,0,1,0,-1,-1,-1,0,1,0,0,0,-1,1,0,-1,1,0,-1,-1,-1,0,0
FZD1,1,-1,1,0,1,0,1,1,1,0,1,0,2,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
FZD10,0,0,0,0,1,-1,0,0,1,0,1,0,1,1,-1,1,0,-1,0,1,-1,0,0,1,0,0,1,1,0,1
FZD2,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,0,0,-1,1,1,0,1,-1,1,-1,1,-1,0,1,0,0,1
FZD3,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,0,-1
FZD4,0,0,0,1,1,0,-1,1,1,-1,0,1,-1,-1,0,-1,1,-1,0,1,1,0,-1,-1,1,1,1,0,1,1
FZD5,0,0,-1,0,-1,0,0,0,0,-1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,-1,1,-1,0
FZD6,1,0,0,-1,0,2,0,1,0,1,0,1,-1,1,1,1,1,-1,0,2,1,0,0,0,0,0,1,1,1,1
FZD7,0,0,-1,0,-1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,-1,1,1,0
FZD8,0,0,-1,0,1,0,-1,0,0,-1,0,0,1,0,-1,0,0,-1,0,1,1,0,0,-1,0,0,1,-1,0,0
FZD9,1,0,0,0,1,0,0,1,1,0,1,0,1,1,-1,1,-1,-1,0,0,1,-1,0,1,1,0,1,1,1,1
G6PC2,0,0,-2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,-1,1,1,0
G6PC3,0,0,-1,1,-1,0,0,-1,0,-1,1,-1,1,0,0,1,1,1,0,1,-1,1,-1,1,-1,0,1,0,0,-1
GAB1,0,0,-1,0,-1,0,-1,0,0,1,0,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,-1,-1,-1,0
GAB2,0,0,0,1,1,-1,-1,1,1,-1,-1,0,-1,1,1,1,1,2,0,1,1,-1,-1,1,1,1,1,-1,1,1
GABARAP,-1,0,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,1,-1,-1,0,1,-1
GABARAPL1,0,0,1,2,1,0,0,0,1,1,-1,0,-1,1,-1,1,0,0,0,0,-1,-1,0,-1,1,0,-2,1,-1,1
GABARAPL2,0,0,0,0,-1,0,-1,0,0,-1,0,1,-1,1,2,-1,0,-1,0,1,1,1,-1,1,2,0,0,-1,1,-1
GABBR1,1,0,-1,0,0,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,0,1,1,0,2,-1,0,0,0,-1,-1,1
GABBR2,0,0,-1,-1,-1,0,-1,0,0,-1,1,0,-1,0,-1,1,1,-1,0,1,1,0,-1,-1,0,0,-1,-1,0,0
GADD45A,0,0,1,0,2,0,-1,0,0,2,1,0,-1,0,-1,1,0,0,0,0,1,2,1,1,0,-1,-1,1,0,0
GADD45B,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
GADD45G,0,0,-1,-1,-1,0,-1,0,0,1,1,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,-1,0,0,0,-1,-1,0
GALT,0,0,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,1,0,0,0,2,-1,-1,-1,0,-1,-1,-1,1
GAPDH,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,0,-2,0,-1,1
GAS1,0,0,0,-1,-1,0,0,0,0,1,1,0,-1,0,-1,1,1,-1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0
GATA4,0,0,-1,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1
GCG,0,0,-1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,-1,1,0,0,-1,1,0,-1,1,2,0
GCGR,0,0,-1,1,2,1,0,-1,0,-1,1,-1,0,0,0,1,0,0,0,1,-1,2,1,1,1,0,1,0,0,1
GCK,1,0,0,1,2,0,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,0,1,-1,-1,1,1,0,1,1,1,1
GDF5,0,0,1,1,-1,0,1,1,0,1,1,1,1,1,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
GDF6,1,0,1,-1,0,2,0,1,0,-1,0,0,1,1,1,1,1,-1,0,2,1,0,0,0,0,0,1,1,1,1
GDF7,0,0,-1,1,0,0,0,0,0,1,1,0,1,1,-1,1,1,-1,0,1,1,-1,0,-1,1,0,-1,1,1,0
GDNF,1,0,0,1,1,0,1,1,1,2,1,1,1,1,1,2,-1,0,0,1,-1,0,0,1,1,0,1,1,0,1
GFAP,0,0,-1,1,0,0,0,-1,0,-1,1,-1,1,0,0,-1,1,1,0,1,-1,1,0,1,-1,0,1,0,0,1
GH1,0,0,-1,1,0,2,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,-1,0,0,1,1,0,1,1,0,0
GH2,0,0,-1,1,0,2,0,0,0,-1,1,0,1,0,1,1,0,0,0,0,-1,0,0,1,1,0,1,1,0,0
GHR,1,0,1,1,1,0,1,1,1,1,1,2,1,1,1,2,-1,1,-1,-1,-1,0,0,1,1,0,1,1,0,1
GHRL,-1,0,0,0,1,-1,1,-1,0,1,-1,0,-1,-1,-1,1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,-1,1
GHSR,1,0,-1,2,2,0,1,1,0,-1,0,0,0,1,2,1,0,1,0,-1,1,0,1,1,0,0,2,1,2,0
GIP,0,0,0,1,0,1,0,0,0,-1,1,0,1,0,0,-1,1,0,0,0,-1,0,0,1,0,0,1,0,0,1
GIPR,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
GK2,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,-1,1,0,0,-1,-1,-1,1
GLI1,0,0,0,1,-1,-1,0,0,1,-1,1,0,1,1,-1,1,1,1,0,1,-1,0,0,-1,0,0,1,0,0,1
GLI2,0,0,-1,0,0,-1,-1,0,0,1,1,-1,0,0,0,-1,1,-1,0,1,1,0,0,-1,-1,0,-1,0,1,0
GLI3,1,0,0,1,2,0,1,1,1,-1,1,1,1,1,0,1,-1,-1,0,0,1,-1,-1,1,1,0,1,1,1,1
GLP1R,1,0,-1,0,1,-1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,0,0,0,0,1,-1,0,-1,0,-1,-1,0
GNA11,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
GNA12,1,0,-1,1,-1,0,0,1,1,2,1,1,1,1,-1,1,-1,-1,0,1,1,-1,-1,1,1,0,1,1,-1,0
GNA13,0,0,0,1,0,2,0,0,0,-1,1,0,1,0,1,1,0,0,0,-1,-1,0,0,1,1,0,1,1,0,0
GNA14,0,0,1,-1,-1,0,0,0,0,0,1,1,-1,0,-1,1,1,-1,0,0,-1,1,-1,-1,0,0,-1,-1,-1,0
GNA15,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
GNAI1,1,0,1,0,2,1,1,1,1,0,1,1,2,1,-1,1,1,1,0,-1,1,-1,0,0,1,0,1,2,1,1
GNAI2,0,0,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1
GNAI3,0,0,0,-1,0,0,-1,0,0,-1,-1,0,-1,0,-1,-1,0,0,0,1,1,2,1,1,0,-1,-1,1,1,0
GNAL,0,0,-1,1,1,0,-1,1,0,-1,0,0,-1,-1,-1,-1,1,1,0,0,-1,0,-1,1,0,-1,-1,-1,-1,0
GNAO1,0,0,0,0,-1,-1,0,-1,0,-1,1,1,-1,0,1,1,0,-1,0,1,0,0,-1,1,1,0,-1,-1,1,-1
GNAQ,0,0,1,-1,-1,0,0,1,0,0,1,1,-1,0,-1,1,1,-1,0,0,-1,1,-1,-1,0,0,-1,-1,-1,0
GNAS,0,0,1,1,1,-1,2,1,0,1,1,1,1,2,-1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
GNB1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,0,0,2,0,1,0,0,1,1,-1,0,-1,0,0,1
GNB2,1,0,0,0,1,0,0,1,1,0,1,0,1,1,-1,1,1,-1,0,1,1,-1,0,-1,1,0,-1,1,1,1
GNB3,0,0,0,2,2,0,0,0,1,1,-1,0,-1,1,1,1,1,-1,0,1,-1,-1,0,-1,1,0,-2,0,-1,1
GNB4,1,0,-1,2,2,0,1,1,0,-1,0,0,0,1,2,1,0,1,0,-1,1,0,1,1,0,0,2,1,2,0
GNB5,0,0,0,-1,-1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-1,0
GNG10,0,0,0,-1,1,-1,-1,0,0,0,1,0,-1,-1,-1,1,1,-1,0,1,-1,0,-1,-1,-1,0,1,-1,0,1
GNG11,1,-1,1,0,2,0,1,1,1,0,0,0,2,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
GNG12,0,0,1,0,2,0,-1,0,0,2,1,0,-1,0,-1,1,0,0,0,0,1,2,1,1,0,-1,-1,1,0,0
GNG13,0,0,-1,0,-1,-2,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,1,-1,0,-1,0,-1,0,-1,-1,-1,-1
GNG2,0,0,-1,0,-1,0,0,-1,0,-1,1,0,1,0,0,-1,0,1,0,0,-1,0,-1,1,0,0,1,1,-1,0
GNG3,0,0,-1,1,1,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,-1,0,1,0,2,1,0,1,0,1,-1,1,0
GNG4,1,1,1,-1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,-1,0,1,1,0,0,1,1,1,0
GNG5,0,0,-1,0,2,0,-1,0,0,1,0,1,-1,0,-1,-1,0,0,0,-1,1,-1,1,1,0,-1,-1,-1,1,0
GNG7,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
GNG8,0,0,0,0,-1,-1,0,1,0,-1,-1,1,1,-1,-1,0,1,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1
GNGT1,1,-1,1,0,1,0,1,1,1,0,0,0,2,1,-1,1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1
GNGT2,0,0,0,1,0,1,0,0,0,-1,1,0,1,0,0,-1,1,0,0,0,-1,0,0,1,0,0,1,0,0,1
GNRH1,0,0,-1,0,-1,0,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,0,-1,-1,0,-1,-1
GNRH2,0,0,0,0,1,-1,-1,0,0,0,1,0,1,0,-1,1,1,-1,0,1,1,0,1,-1,1,-1,0,0,0,1
GNRHR,0,0,-1,0,1,0,-1,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,1,0,0,-1,-1,-1,1
GPER1,1,0,-1,1,-1,0,0,1,1,-1,1,1,1,2,-1,1,-1,-1,0,1,1,-1,-1,1,1,0,1,1,-1,0
GPR161,1,1,1,1,-1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,-1,0,1,1,0,0,1,1,1,0
