Drug A,Drug B,Cell Line Name,Study Name,Score
raloxifene,Lapatinib,MDA-MB-231,ALMANAC,-0.783464803913421
Vismodegib,thalidomide,OVCAR-4,ALMANAC,3.51192006391446
Crizotinib,Sunitinib,HCT-15,ALMANAC,0.802814369548251
Nilotinib,Lapatinib,UACC62,ALMANAC,-9.74907091154322
Vemurafenib,MEGESTROL ACETATE,EKVX,ALMANAC,-3.15791263034314
Tideglusib,Bexarotene,A2058,FRIEDMAN,-29.5525981183504
Lenalidomide,Sunitinib,SK-MEL-5,ALMANAC,-6.24358835361171
Palbociclib,Vatalanib,UACC-257,FRIEDMAN,1.94044530826591
Axitinib,Vemurafenib,SNB-75,ALMANAC,-3.12350778462243
Lenalidomide,MEGESTROL ACETATE,UACC62,ALMANAC,-1.08735736675187
Vandetanib,Sunitinib,NCI-H226,ALMANAC,-2.50451779216813
Axitinib,celecoxib,NCIH23,ALMANAC,-1.35832778227017
Navitoclax,Linsitinib,451Lu,FRIEDMAN,18.6575168159173
MEGESTROL ACETATE,Crizotinib,SK-MEL-5,ALMANAC,1.34340422172341
Vemurafenib,Crizotinib,TK-10,ALMANAC,1.18421407141673
Vemurafenib,Sunitinib,KM12,ALMANAC,-25.3039266078987
Vatalanib,SNS-032,451Lu,FRIEDMAN,-11.0405321255512
Lenalidomide,Cediranib,G-361,FRIEDMAN,-9.38593833130373
Navitoclax,Vatalanib,RVH-421,FRIEDMAN,3.0043481018657
Sunitinib,Fingolimod,WM115,FRIEDMAN,-29.8224162675632
raloxifene,Vorinostat,A549,ALMANAC,-13.0366393928612
Vandetanib,Imatinib,HCT-15,ALMANAC,-5.23212288367725
Vismodegib,SNS-032,Mel Ho,FRIEDMAN,2.22817426243798
Tideglusib,Erlotinib,RVH-421,FRIEDMAN,-7.2245183704631
raloxifene,Axitinib,MCF7,ALMANAC,6.09590324579815
Fingolimod,Lenalidomide,IPC-298,FRIEDMAN,-49.3960873428116
Imatinib,Nilotinib,UACC62,ALMANAC,0.108102339186188
raloxifene,Nilotinib,BT-549,ALMANAC,-3.57619942950741
Tideglusib,SNS-032,A375,FRIEDMAN,6.34280239522485
Abiraterone,Lenalidomide,NCI-H226,ALMANAC,0.349144161611261
Axitinib,Vandetanib,HCT116,ALMANAC,-6.51739451066282
Lenalidomide,SNS-032,IST-MEL1,FRIEDMAN,-15.6539640764667
Navitoclax,Midostaurin,COLO 800,FRIEDMAN,7.39018193415313
Axitinib,Imatinib,NCI-H522,ALMANAC,-3.38660847405661
Vismodegib,Palbociclib,RVH-421,FRIEDMAN,-3.69828804153636
Gefitinib,Crizotinib,HCC1500,ASTRAZENECA,-18.5734129585939
Lenalidomide,Gefitinib,OVCAR-4,ALMANAC,-7.61551455701398
Nilotinib,Crizotinib,A375,FRIEDMAN,-30.8943612010143
metformin,Vorinostat,PA1,ONEIL,-48.51478094223695
Lenalidomide,Sunitinib,TK-10,ALMANAC,0.42118185041232
Abiraterone,paclitaxel,NCI-H322M,ALMANAC,-25.2697915128527
Vismodegib,Axitinib,UACC62,ALMANAC,3.25928959085964
Ruxolitinib,Vismodegib,COLO 205,ALMANAC,-2.80156225328263
raloxifene,Vandetanib,HOP-62,ALMANAC,-1.98798885664773
Tanespimycin,Cediranib,UACC-257,FRIEDMAN,-10.8902114599779
Ruxolitinib,Enzastaurin,UACC-257,FRIEDMAN,1.85270339743646
Sunitinib,mitotane,MDA-MB-468,ALMANAC,2.66688861487393
Axitinib,Imatinib,SK-MEL-5,ALMANAC,-17.7371384529868
VX-702,Vatalanib,MZ-MEL-2,FRIEDMAN,0.427851513914767
Crizotinib,Sorafenib,DU-145,ALMANAC,-15.3357808138923
Vandetanib,XL765,HCC1500,ASTRAZENECA,0.884317921678847
Navitoclax,Fingolimod,SK-MEL-28,FRIEDMAN,-47.9603824362021
Gefitinib,Sunitinib,SK-OV-3,ALMANAC,-3.0093259442985
paclitaxel,Sorafenib,UACC62,ONEIL,-0.89184437235696
Dasatinib,thalidomide,KM12,ALMANAC,-2.92526283550997
Vemurafenib,Vandetanib,CCRF-CEM,ALMANAC,-0.522234189069559
Gefitinib,Dasatinib,MOLT-4,ALMANAC,7.30304826189507
MEGESTROL ACETATE,Nilotinib,UACC62,ALMANAC,-1.91331630109294
Vismodegib,Gefitinib,T-47D,ALMANAC,3.02749274362364
Linsitinib,Bexarotene,LOX IMVI,FRIEDMAN,-15.9533078628031
Vandetanib,Vismodegib,U251,ALMANAC,-3.81401996400725
Romidepsin,thalidomide,COLO 205,ALMANAC,-50.3898617409684
Lapatinib,Sunitinib,EKVX,ALMANAC,-5.38789100971692
VX-702,SNS-032,SK-MEL-5,FRIEDMAN,-19.1211020200143
raloxifene,Ruxolitinib,RPMI-8226,ALMANAC,-8.42352171221726
Romidepsin,mitotane,SK-MEL-28,ALMANAC,-40.6209575562534
Axitinib,Imatinib,UACC-257,ALMANAC,-1.35094527944341
Fingolimod,Erlotinib,RVH-421,FRIEDMAN,-37.3139612616225
Romidepsin,Sunitinib,SN12C,ALMANAC,-5.12757117966784
Romidepsin,thalidomide,OVCAR-8,ALMANAC,-59.4249290455213
Sunitinib,Cediranib,UACC-257,FRIEDMAN,-4.27192810607546
Tanespimycin,Cediranib,RPMI7951,FRIEDMAN,-15.0901543340366
Crizotinib,Romidepsin,RXF 393,ALMANAC,-69.8851305527054
phenoxybenzamine,Ruxolitinib,L-1236,NCATS_HL,-37.6753184107399
Lestaurtinib,Erlotinib,COLO 829,FRIEDMAN,-1.96796175941459
Imatinib,Romidepsin,OVCAR-8,ALMANAC,-42.5233024905916
Vismodegib,Axitinib,OVCAR-8,ALMANAC,4.74945910639091
paclitaxel,Dasatinib,PA1,ONEIL,2.4851768276660025
Romidepsin,Sunitinib,UACC-257,ALMANAC,-62.9344901469054
Sunitinib,mitotane,OVCAR-8,ALMANAC,-1.04626707894
Romidepsin,Sunitinib,SK-OV-3,ALMANAC,-42.0824165748364
MEGESTROL ACETATE,thalidomide,SF-539,ALMANAC,1.40900180375784
Ruxolitinib,VX-702,COLO 792,FRIEDMAN,-5.27209543873566
Vismodegib,Palbociclib,COLO 829,FRIEDMAN,-17.3488972884653
Dasatinib,Lapatinib,T-47D,ALMANAC,-0.0391704303695073
Sorafenib,RAF265,LOX IMVI,FRIEDMAN,-16.0763476533847
metformin,Lapatinib,NCIH1650,ONEIL,-17.0078420331655
paclitaxel,Erlotinib,CAOV3,ONEIL,5.506094216928792
Gefitinib,paclitaxel,NCI-H226,ALMANAC,8.17311341356473
Bexarotene,Dasatinib,IST-MEL1,FRIEDMAN,-3.12332378010933
Vemurafenib,Romidepsin,SF-539,ALMANAC,-62.6312126327966
MEGESTROL ACETATE,Vorinostat,SN12C,ALMANAC,-3.47605345201225
Lapatinib,Fulvestrant,HS 578T,ALMANAC,0.0588498283956196
raloxifene,Vemurafenib,UACC62,ALMANAC,0.999147796202345
Vismodegib,Gefitinib,SF-539,ALMANAC,5.50873429572437
Imatinib,mitotane,A549,ALMANAC,-4.08041798192082
Palbociclib,Lenalidomide,UACC-257,FRIEDMAN,9.58262244273516
Dasatinib,Sorafenib,NCI-H226,ALMANAC,-47.066567267086
Enzastaurin,Erlotinib,WT2-iPS,FRIEDMAN,15.25805549349
Ruxolitinib,Vorinostat,UACC62,FRIEDMAN,-9.91280299568097
Vandetanib,thalidomide,UACC62,ALMANAC,-2.45931556946975
celecoxib,Vorinostat,HCC-2998,ALMANAC,-16.2040855661764
Vorinostat,Sorafenib,UACC62,ONEIL,-3.36735139960915
celecoxib,Romidepsin,SF-295,ALMANAC,-82.2121259090208
Gefitinib,Lapatinib,HOP-92,ALMANAC,-2.05341813098837
Vemurafenib,Fulvestrant,A498,ALMANAC,0.348170646548682
Axitinib,Romidepsin,SR,ALMANAC,-6.15570600517504
Vandetanib,Axitinib,K-562,ALMANAC,-0.639067943972725
Tideglusib,Bexarotene,A101D,FRIEDMAN,-2.30349285609708
celecoxib,Vorinostat,HT29,ALMANAC,-2.01159844368623
Abiraterone,MEGESTROL ACETATE,ACHN,ALMANAC,-10.7578589757315
Crizotinib,Lapatinib,K-562,ALMANAC,-12.8235482703565
Crizotinib,raloxifene,786-0,ALMANAC,4.42109057266698
ADL5859,Ruxolitinib,L-1236,NCATS_HL,-31.9817354011153
Vorinostat,Dasatinib,SK-MEL-28,ALMANAC,-1.17669113479442
Lapatinib,Vorinostat,451Lu,FRIEDMAN,10.0663231370885
Axitinib,Vorinostat,NCI-H226,ALMANAC,-1.6336398740914
MEGESTROL ACETATE,Fulvestrant,HCT-15,ALMANAC,-5.65485212125326
Dasatinib,Lapatinib,MDA-MB-231,ALMANAC,6.86380029529408
Axitinib,Vemurafenib,CAKI-1,ALMANAC,0.528099070048255
Vismodegib,Vorinostat,UACC62,ALMANAC,-21.4439529553861
Imatinib,Lapatinib,NCIH23,ALMANAC,-2.97953356505457
Lenalidomide,Dasatinib,SW-620,ALMANAC,1.61336559176677
Lapatinib,mitotane,CCRF-CEM,ALMANAC,-14.4055002281435
Vismodegib,Dasatinib,MOLT-4,ALMANAC,-4.48208679559727
raloxifene,Dasatinib,MCF7,ALMANAC,3.87112599342579
Crizotinib,Midostaurin,G-361,FRIEDMAN,-20.3752750454657
Imatinib,mitotane,NCI-H522,ALMANAC,-5.02290062288265
Vismodegib,MEGESTROL ACETATE,COLO 205,ALMANAC,-8.38736220314188
Vismodegib,Imatinib,U251,ALMANAC,5.60184971572343
celecoxib,Nilotinib,OVCAR-8,ALMANAC,-5.95158561608689
Lestaurtinib,Crizotinib,COLO 800,FRIEDMAN,-49.3327968181295
Nilotinib,Midostaurin,COLO 800,FRIEDMAN,-23.0366508716703
Vemurafenib,Axitinib,COLO 205,ALMANAC,-1.52982224722657
Sorafenib,thalidomide,RXF 393,ALMANAC,1.11462269838889
Nilotinib,Vorinostat,OVCAR-8,ALMANAC,-23.0804019370087
Tideglusib,Midostaurin,COLO 792,FRIEDMAN,-10.8072096765301
RAF265,SNS-032,COLO 800,FRIEDMAN,44.2925945038159
Bexarotene,Palbociclib,A2058,FRIEDMAN,20.8757111016978
Sunitinib,Erlotinib,A2780,ONEIL,10.480393919522983
Lenalidomide,Crizotinib,SF-268,ALMANAC,2.64948959448576
Crizotinib,Cediranib,SKMEL30,FRIEDMAN,-3.71759583195444
Nilotinib,Sunitinib,MDA-MB-468,ALMANAC,-1.50405204218758
Imatinib,mitotane,COLO 205,ALMANAC,1.95362781439808
Vatalanib,Midostaurin,SKMEL30,FRIEDMAN,-7.90460138415972
VX-702,Lenalidomide,A101D,FRIEDMAN,-17.1537121520004
Dasatinib,RAF265,WT2-iPS,FRIEDMAN,1.32606364920841
Dasatinib,Lenalidomide,SK-MEL-2,FRIEDMAN,-7.13956995324404
Sunitinib,Crizotinib,Mel Ho,FRIEDMAN,-7.46175054719545
Sorafenib,mitotane,MDA-MB-231,ALMANAC,6.63639701335827
Crizotinib,Vorinostat,SK-MEL-2,ALMANAC,-18.2421448314903
Vemurafenib,Romidepsin,ACHN,ALMANAC,-31.3983742244253
Enzastaurin,Pioglitazone,A375,FRIEDMAN,20.3246603615223
Tideglusib,Lapatinib,WM115,FRIEDMAN,9.35492521490905
SNS-032,Cediranib,Mel Ho,FRIEDMAN,2.99856020979569
Erlotinib,Pioglitazone,COLO 792,FRIEDMAN,-20.3186067422935
Vatalanib,RAF265,IST-MEL1,FRIEDMAN,-0.0544140037967455
Vorinostat,thalidomide,MOLT-4,ALMANAC,-19.8047332322212
Crizotinib,Midostaurin,RPMI7951,FRIEDMAN,-10.3025218897277
Abiraterone,Lapatinib,UO-31,ALMANAC,-1.70921179036476
Vemurafenib,Vandetanib,SK-MEL-5,ALMANAC,-14.6336994044276
Axitinib,Imatinib,COLO 205,ALMANAC,-5.48151734524254
Lenalidomide,Sorafenib,TK-10,ALMANAC,-11.098812811401
Ruxolitinib,Midostaurin,SK-MEL-2,FRIEDMAN,16.9418919731538
raloxifene,thalidomide,MOLT-4,ALMANAC,2.0200292742634
Abiraterone,thalidomide,K-562,ALMANAC,-5.96562986900323
Ruxolitinib,thalidomide,SK-MEL-2,ALMANAC,6.04985719025666
raloxifene,celecoxib,HCT-15,ALMANAC,0.419210891516938
raloxifene,MEGESTROL ACETATE,KM12,ALMANAC,-2.39815068777165
Gefitinib,paclitaxel,COLO 205,ALMANAC,-10.8378721590617
Imatinib,Romidepsin,COLO 205,ALMANAC,-62.4917310395854
Enzastaurin,Bexarotene,SKMEL30,FRIEDMAN,17.8225007311763
Axitinib,Ruxolitinib,NCI-H322M,ALMANAC,0.999178311620574
Vismodegib,Axitinib,CAKI-1,ALMANAC,8.85003968661297
Crizotinib,Lapatinib,COLO 800,FRIEDMAN,-32.3343096362322
Imatinib,Fulvestrant,RXF 393,ALMANAC,-3.10665671572818
Gefitinib,chloroquine,T-47D,ASTRAZENECA,-7.56010110164731
metformin,Sorafenib,SK-OV-3,ONEIL,-27.4476544011683
Vismodegib,Romidepsin,SK-MEL-5,ALMANAC,-68.5147925756874
Crizotinib,Vorinostat,BT-549,ALMANAC,-2.13649788624365
Dasatinib,mitotane,M14,ALMANAC,-0.629488886148407
Vemurafenib,Lapatinib,HOP-62,ALMANAC,-0.408050084845607
Linsitinib,Fingolimod,SK-MEL-2,FRIEDMAN,3.59162701675866
Abiraterone,Ruxolitinib,UO-31,ALMANAC,-0.406869569284591
Vandetanib,thalidomide,SK-MEL-28,ALMANAC,6.10034519499693
Navitoclax,Lenalidomide,IST-MEL1,FRIEDMAN,9.81318952184212
Axitinib,thalidomide,KM12,ALMANAC,-3.91661523586104
Ruxolitinib,celecoxib,HCT-15,ALMANAC,-2.88620097097924
Romidepsin,Sunitinib,SNB-75,ALMANAC,-35.2407667916526
Imatinib,Sunitinib,OVCAR-4,ALMANAC,-3.67014493209291
Vorinostat,geldanamycin,A2058,ONEIL,-0.0053525606393112
Vemurafenib,celecoxib,MCF7,ALMANAC,1.25765128495206
MEGESTROL ACETATE,thalidomide,OVCAR-5,ALMANAC,-7.45562633617174
Imatinib,Lapatinib,HCC-2998,ALMANAC,-8.21053742088252
Ruxolitinib,Axitinib,NCI-H226,ALMANAC,4.19561456614479
Lenalidomide,Nilotinib,KM12,ALMANAC,-9.01798091351983
Enzastaurin,Pioglitazone,COLO 792,FRIEDMAN,-13.3745122136861
Ruxolitinib,Nilotinib,HCT-15,ALMANAC,-12.6706001910418
paclitaxel,Lapatinib,SK-OV-3,ONEIL,2.125547882163602
Vismodegib,Tanespimycin,451Lu,FRIEDMAN,3.35082095223198
Vismodegib,Vorinostat,COLO 792,FRIEDMAN,-0.482122609193548
Vemurafenib,Ruxolitinib,L-1236,NCATS_HL,-25.2431619708968
Lestaurtinib,Crizotinib,IST-MEL1,FRIEDMAN,-16.6697886819973
Abiraterone,raloxifene,UACC62,ALMANAC,1.1329792290928
Abiraterone,Lenalidomide,HCT116,ALMANAC,-1.39083004093446
Bexarotene,RAF265,Mel Ho,FRIEDMAN,-8.68787851890234
Nilotinib,Vorinostat,CAKI-1,ALMANAC,-23.3004801179349
VX-702,Linsitinib,UACC62,FRIEDMAN,-11.0190919794862
Crizotinib,Sorafenib,SW-620,ALMANAC,-13.5072625401277
Navitoclax,Erlotinib,COLO 800,FRIEDMAN,-12.0827119356308
Lestaurtinib,Sorafenib,G-361,FRIEDMAN,7.41719033982796
Crizotinib,paclitaxel,OVCAR-5,ALMANAC,-19.694569057522
Axitinib,Sorafenib,SR,ALMANAC,-2.84541599079706
VX-702,Vatalanib,A101D,FRIEDMAN,-0.76791689631181
raloxifene,Dasatinib,SR,ALMANAC,-8.31376660754245
Vemurafenib,Gefitinib,LOX IMVI,ALMANAC,2.60484086040557
Navitoclax,SNS-032,COLO 800,FRIEDMAN,18.8852267506178
raloxifene,mitotane,IGROV1,ALMANAC,0.634321954341059
mitotane,Nilotinib,RXF 393,ALMANAC,-4.15651137449022
raloxifene,Vandetanib,CAKI-1,ALMANAC,-10.8473360866053
Lapatinib,Sunitinib,786-0,ALMANAC,-3.48482845543861
Axitinib,Ruxolitinib,DU-145,ALMANAC,-0.45410082160867
Sorafenib,RAF265,UACC-257,FRIEDMAN,-5.01444384446787
Lenalidomide,Midostaurin,COLO 800,FRIEDMAN,-30.6423356252964
Ruxolitinib,raloxifene,COLO 205,ALMANAC,2.89821840358747
Vemurafenib,MEGESTROL ACETATE,NCI-H226,ALMANAC,-9.59728728408419
Enzastaurin,Pioglitazone,A101D,FRIEDMAN,5.60302889595587
paclitaxel,Sunitinib,SF-268,ALMANAC,1.10585434244694
MEGESTROL ACETATE,Dasatinib,K-562,ALMANAC,-7.15646547518197
celecoxib,thalidomide,NCI-H226,ALMANAC,-0.150382210293691
Nilotinib,RAF265,SK-MEL-2,FRIEDMAN,-30.6856122202246
Lenalidomide,Midostaurin,RVH-421,FRIEDMAN,7.29723245309187
raloxifene,Abiraterone,HOP-92,ALMANAC,0.288401961489267
Navitoclax,Bexarotene,RVH-421,FRIEDMAN,-5.61819229580833
mitotane,Nilotinib,HOP-92,ALMANAC,-5.01188581028622
Sunitinib,Bexarotene,MeWo,FRIEDMAN,8.39426799109093
Axitinib,Sorafenib,SK-OV-3,ALMANAC,-10.7169788026999
Ruxolitinib,Pioglitazone,A2058,FRIEDMAN,0.551889565668361
Dasatinib,RAF265,UACC-257,FRIEDMAN,-16.3851756291624
Linsitinib,Erlotinib,A375,FRIEDMAN,11.3352484755106
Ruxolitinib,Lapatinib,MCF7,ALMANAC,1.85186365574723
Vismodegib,Crizotinib,HOP-92,ALMANAC,-4.61739651167707
VX-702,Lapatinib,Mel Ho,FRIEDMAN,-6.60953121954996
Tanespimycin,Cediranib,451Lu,FRIEDMAN,-1.42312756825662
raloxifene,Sorafenib,UACC62,ALMANAC,-3.89121047991476
Gefitinib,Sunitinib,SW-620,ALMANAC,-1.9057035280411
Lenalidomide,Crizotinib,T-47D,ALMANAC,-3.07597124145463
Telmisartan,Ruxolitinib,L-1236,NCATS_HL,-24.8245899485782
Ruxolitinib,Vandetanib,SR,ALMANAC,-2.12124045073794
Erlotinib,Sorafenib,NCIH520,ONEIL,6.72046542688671
Navitoclax,Linsitinib,COLO 800,FRIEDMAN,26.938563630973
Abiraterone,raloxifene,SK-MEL-2,ALMANAC,2.6405644846445
Palbociclib,Vatalanib,G-361,FRIEDMAN,0.399936227352421
Lenalidomide,Fulvestrant,COLO 205,ALMANAC,-2.3148670414461
Fulvestrant,Sorafenib,MCF7,ALMANAC,4.48514074644458
Vandetanib,Dasatinib,HT29,ALMANAC,-1.71255680685084
Sunitinib,Midostaurin,RPMI7951,FRIEDMAN,-19.7227978951581
Abiraterone,Lapatinib,NCI-H522,ALMANAC,-10.9312335779354
Lestaurtinib,Dasatinib,SK-MEL-2,FRIEDMAN,-35.9889578079628
mitotane,Fulvestrant,NCI-H226,ALMANAC,-0.719973087991071
mitotane,thalidomide,EKVX,ALMANAC,0.64813169506444
Crizotinib,Palbociclib,451Lu,FRIEDMAN,-3.25640958845988
Nilotinib,mitotane,DU-145,ALMANAC,2.80293038298438
Vandetanib,Romidepsin,NCI-H226,ALMANAC,-66.4072370201319
Vatalanib,Pioglitazone,451Lu,FRIEDMAN,-3.00623923641677
MEGESTROL ACETATE,Romidepsin,SR,ALMANAC,-63.712348131243
Vismodegib,Fulvestrant,K-562,ALMANAC,5.9425922390458
Sunitinib,geldanamycin,SK-OV-3,ONEIL,2.78743688363977
Vemurafenib,Vemurafenib,NCI-H522,ALMANAC,1.18404364420129
Vemurafenib,Dasatinib,786-0,ALMANAC,-11.7556223891287
Crizotinib,Romidepsin,HOP-92,ALMANAC,-25.6557323676759
Axitinib,Fulvestrant,M14,ALMANAC,-0.738249142397335
Navitoclax,Midostaurin,SKMEL30,FRIEDMAN,5.12088534368089
phenylephrine,Ruxolitinib,L-1236,NCATS_HL,-35.8250138767696
Tideglusib,Bexarotene,UACC62,FRIEDMAN,4.88475757243271
Vandetanib,Romidepsin,M14,ALMANAC,-53.7016994924474
Crizotinib,Abiraterone,UO-31,ALMANAC,3.29311610661237
Sorafenib,mitotane,KM12,ALMANAC,9.30733107806665
Ruxolitinib,SNS-032,A101D,FRIEDMAN,-8.05228707215298
Vemurafenib,Imatinib,MOLT-4,ALMANAC,-21.7403252522034
Enzastaurin,Sorafenib,UACC62,FRIEDMAN,-11.5645723849078
Ruxolitinib,Crizotinib,A2058,FRIEDMAN,-1.26633422749781
Ruxolitinib,Lestaurtinib,SK-MEL-28,FRIEDMAN,25.8716222679213
Vemurafenib,Lenalidomide,COLO 205,ALMANAC,-25.4957633369141
Lenalidomide,Lapatinib,BT-549,ALMANAC,-0.138104419177266
Vorinostat,Midostaurin,A375,FRIEDMAN,9.02806681559942
Vismodegib,Sunitinib,SR,ALMANAC,-11.2055359822354
Abiraterone,Lapatinib,MDA-MB-231,ALMANAC,-4.57992651693716
Lapatinib,Tanespimycin,WT2-iPS,FRIEDMAN,-24.0692138886298
Vismodegib,Dasatinib,M14,ALMANAC,-12.9847255382438
Abiraterone,Vemurafenib,PC-3,ALMANAC,-6.77166787273302
Vatalanib,SNS-032,WT2-iPS,FRIEDMAN,17.8890714179432
Nilotinib,Cediranib,RVH-421,FRIEDMAN,-0.341764316367772
raloxifene,Romidepsin,HCT-15,ALMANAC,-7.06082893082759
Vismodegib,paclitaxel,RPMI-8226,ALMANAC,-46.8321305273543
Vatalanib,Cediranib,LB2518-MEL,FRIEDMAN,0.245528156197715
Crizotinib,Dasatinib,RPMI7951,FRIEDMAN,30.5693576274115
Erlotinib,Sorafenib,SKMES1,ONEIL,-4.75101729862813
Crizotinib,Vorinostat,HS 578T,ALMANAC,-8.82684938294287
Tanespimycin,Midostaurin,451Lu,FRIEDMAN,19.9987824894871
Linsitinib,Vismodegib,UACC62,FRIEDMAN,2.3849165159841
Vorinostat,geldanamycin,NCIH2122,ONEIL,-1.0683487237199796
Sunitinib,Sorafenib,RPMI7951,FRIEDMAN,-8.28794025346722
Bexarotene,SNS-032,MZ-MEL-2,FRIEDMAN,-8.17789983028754
Sorafenib,Cediranib,WT2-iPS,FRIEDMAN,6.81336553380581
Navitoclax,Lapatinib,COLO 792,FRIEDMAN,10.4316036915007
Lenalidomide,Pioglitazone,COLO 829,FRIEDMAN,4.1656717628317
Cediranib,Pioglitazone,UACC-257,FRIEDMAN,-1.69591173769786
Ruxolitinib,Bexarotene,UACC62,FRIEDMAN,-15.9545287877324
Ruxolitinib,Sorafenib,COLO 205,ALMANAC,-22.5600550736093
Nilotinib,Vatalanib,SK-MEL-2,FRIEDMAN,-13.8922521095651
Vandetanib,Dasatinib,SR,ALMANAC,-4.89388464560433
Sunitinib,Sorafenib,IGROV1,ALMANAC,-2.03809230561151
Vismodegib,Nilotinib,U251,ALMANAC,2.4811405560405
Crizotinib,mitotane,NCI-H460,ALMANAC,-7.71933675526101
Ruxolitinib,Sorafenib,SK-OV-3,ALMANAC,-15.1239635248467
Lapatinib,Erlotinib,OVCAR3,ONEIL,-1.7237618714553775
Nilotinib,Fingolimod,SK-MEL-2,FRIEDMAN,-10.3264651157932
Axitinib,Ruxolitinib,HT29,ALMANAC,-1.56545959689418
Ruxolitinib,Lenalidomide,SF-295,ALMANAC,-5.11974828042461
Sorafenib,mitotane,ACHN,ALMANAC,-0.638428602550235
Crizotinib,Lapatinib,HS 578T,ALMANAC,-1.74095091130074
Vorinostat,Sunitinib,OV90,ONEIL,-27.1636490162131
Imatinib,Fulvestrant,NCI-H522,ALMANAC,-2.31831780058886
RAF265,Pioglitazone,A101D,FRIEDMAN,-0.0240795860849845
Enzastaurin,Fingolimod,A2058,FRIEDMAN,-37.4748048186101
celecoxib,Vorinostat,HCT116,ALMANAC,-21.9340855281314
Vandetanib,Ruxolitinib,HOP-92,ALMANAC,-4.93428827086388
Imatinib,Nilotinib,RXF 393,ALMANAC,-6.48214595604763
Axitinib,Fulvestrant,RXF 393,ALMANAC,3.52560399772256
Erlotinib,Dasatinib,SKMEL30,FRIEDMAN,21.0176844022204
Vemurafenib,Abiraterone,NCI-H460,ALMANAC,0.451366580135588
Lenalidomide,paclitaxel,SW-620,ALMANAC,-23.0893712294034
Axitinib,Abiraterone,IGROV1,ALMANAC,1.59045893583568
paclitaxel,Erlotinib,NCIH520,ONEIL,-6.708306328674888
Lestaurtinib,Palbociclib,LB2518-MEL,FRIEDMAN,-11.3983197056886
Ruxolitinib,Cediranib,IPC-298,FRIEDMAN,-25.2924403034996
Tideglusib,Tanespimycin,UACC-257,FRIEDMAN,-0.362195416633019
Lenalidomide,Sunitinib,RPMI-8226,ALMANAC,0.705928083997939
Linsitinib,Palbociclib,WT2-iPS,FRIEDMAN,-18.8264314324301
Lenalidomide,mitotane,DU-145,ALMANAC,-0.436987122187526
Vorinostat,Sunitinib,NCIH23,ALMANAC,-4.03011034708857
Vandetanib,Lapatinib,NCIH23,ALMANAC,-3.63051815880876
Abiraterone,Vandetanib,IGROV1,ALMANAC,-20.2665184639283
Vismodegib,Nilotinib,MCF7,ALMANAC,5.37512331479616
Sunitinib,Fulvestrant,HCT116,ALMANAC,6.37982493912578
Axitinib,celecoxib,SR,ALMANAC,-40.5934435844372
Vemurafenib,Abiraterone,SF-295,ALMANAC,2.22095102937831
Vemurafenib,Vemurafenib,MDA-MB-468,ALMANAC,-1.1004420115286
Vismodegib,Dasatinib,SK-MEL-28,ALMANAC,-15.5826988199215
Ruxolitinib,Ruxolitinib,L-1236,NCATS_HL,3.22982546089957
Axitinib,mitotane,TK-10,ALMANAC,3.09800644269705
Vismodegib,Gefitinib,K-562,ALMANAC,17.5187810040376
Bexarotene,Pioglitazone,UACC62,FRIEDMAN,-3.09320598740268
miconazole,Ruxolitinib,L-1236,NCATS_HL,-14.0935289996608
Vismodegib,Fulvestrant,MDA-MB-468,ALMANAC,0.312286516962144
Lestaurtinib,Pioglitazone,A101D,FRIEDMAN,-6.34524985571738
Navitoclax,Enzastaurin,LOX IMVI,FRIEDMAN,23.5789996999674
Vismodegib,mitotane,SN12C,ALMANAC,8.87096605011343
Imatinib,Sunitinib,M14,ALMANAC,-5.83306272262722
celecoxib,Nilotinib,SK-OV-3,ALMANAC,-2.56955176763587
Tideglusib,RAF265,UACC-257,FRIEDMAN,-3.12544545193735
dexamethasone,geldanamycin,PA1,ONEIL,3.126169348435272
Lapatinib,Sunitinib,HOP-92,ALMANAC,-4.17713738618058
raloxifene,Sunitinib,HCT-15,ALMANAC,-1.23808066708807
Fulvestrant,thalidomide,SR,ALMANAC,-9.14516363230728
paclitaxel,mitotane,MDA-MB-231,ALMANAC,-2.58773978727938
raloxifene,Vorinostat,LOX IMVI,ALMANAC,0.0107312956905444
Tanespimycin,Vatalanib,SKMEL30,FRIEDMAN,-8.32413371483843
Vismodegib,Sorafenib,SN12C,ALMANAC,-19.8678280798977
raloxifene,Sorafenib,MOLT-4,ALMANAC,-5.76544193852945
Vismodegib,celecoxib,SK-MEL-5,ALMANAC,5.41283528343536
Lestaurtinib,Vismodegib,WM115,FRIEDMAN,-30.700875112901
paclitaxel,geldanamycin,UWB1289,ONEIL,0.2729453578388601
Dasatinib,Sorafenib,SKMEL30,ONEIL,-15.1006814359747
Abiraterone,Ruxolitinib,NCI-H226,ALMANAC,-4.10676772555276
Sorafenib,mitotane,HT29,ALMANAC,1.19179984890515
Gefitinib,Sorafenib,SNB-75,ALMANAC,0.430052785314341
VX-702,SNS-032,LB2518-MEL,FRIEDMAN,-7.74846938443146
Vatalanib,Vorinostat,MZ-MEL-2,FRIEDMAN,-0.294181366991542
paclitaxel,Sunitinib,SK-OV-3,ONEIL,7.36579899286375
Lestaurtinib,Vatalanib,451Lu,FRIEDMAN,-33.880597106716
paclitaxel,Lapatinib,SF-539,ALMANAC,-32.4786846758431
